Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0036821	1441	498	457	382	112	147	726	778	651	195	157	180	447.81	718	177	0.249	-2.007	-12.676	8.06781846637808e-37	5.52769685230996e-34	0.0061	0.0199	0.0145	0.0145	TRUE	0.098
FBgn0264753	351	131	146	42	11	19	177	205	208	21	15	23	108.27	197	20	0.104	-3.261	-11.786	4.60795038885663e-32	2.73620094090306e-29	0	0.0419	0.0293	0.0293	TRUE	0.129
FBgn0026562	102439	47109	59862	18039	10108	12172	51595	73623	85297	9199	14138	14919	41461.69	70172	12752	0.182	-2.46	-11.752	6.92152791612939e-32	3.62647347935085e-29	0.0593	0.0129	0.0315	0.0315	TRUE	0.1803
FBgn0027279	8234	2595	2639	3505	1242	1379	4147	4056	3760	1787	1737	1690	2862.95	3988	1738	0.436	-1.198	-11.412	3.62821971338978e-30	1.70087120985067e-27	0.0015	0.0139	0.0075	0.0075	TRUE	0.0301
FBgn0040091	2714	899	1211	1002	388	416	1367	1405	1726	511	543	510	1010.16	1499	521	0.348	-1.524	-10.964	5.67883855892195e-28	2.40863881163418e-25	0.0085	0.016	0.0126	0.0126	TRUE	0.2071
FBgn0037754	871	233	223	170	54	61	439	364	318	87	76	75	226.26	374	79	0.212	-2.236	-10.91	1.02991814805534e-27	4.16976406578587e-25	0.0164	0.0268	0.0225	0.0225	TRUE	0.1466
FBgn0000406	787	261	385	167	60	97	396	408	549	85	84	119	273.47	451	96	0.212	-2.238	-10.499	8.7086977646574e-26	3.10273483959214e-23	0.0295	0.0244	0.0262	0.0262	TRUE	0.402
FBgn0259715	2277	879	1073	492	294	283	1147	1374	1529	251	411	347	843.07	1350	336	0.247	-2.015	-10.439	1.64532837324585e-25	5.63651531557722e-23	0.0361	0.0166	0.0249	0.0249	TRUE	0.3731
FBgn0030041	288	93	117	41	10	15	145	145	167	21	14	18	85.06	152	18	0.121	-3.046	-10.262	1.04334488343039e-24	3.4418788432276e-22	0	0.0499	0.0342	0.0342	TRUE	0.2141
FBgn0034010	1604	488	610	634	205	226	808	763	869	323	287	277	554.46	813	296	0.366	-1.452	-10.253	1.15178943498495e-24	3.66392446336106e-22	0.0035	0.0185	0.012	0.012	TRUE	0.0875
FBgn0039419	4979	1572	1589	2245	743	850	2508	2457	2264	1145	1039	1042	1742.42	2410	1075	0.447	-1.162	-10.182	2.38574120083268e-24	7.32751616407472e-22	0.0025	0.0147	0.0087	0.0087	TRUE	0.0406
FBgn0040099	3002	785	942	952	221	268	1512	1227	1342	485	309	328	867.35	1360	374	0.277	-1.851	-9.924	3.28805469487381e-23	9.76223438908033e-21	0.0364	0.0165	0.0233	0.0233	TRUE	0.8287
FBgn0036985	6756	1661	1732	1965	769	825	3403	2596	2468	1002	1076	1011	1925.88	2822	1030	0.364	-1.458	-9.822	9.05362029477194e-23	2.52001862392293e-20	0.0159	0.0145	0.0152	0.0152	TRUE	0.3999
FBgn0024288	202	73	73	7	6	4	102	114	104	4	8	5	56.12	107	6	0.047	-4.397	-9.784	1.32113395376537e-22	3.56586064429945e-20	0	0.069	0.0506	0.0506	TRUE	0.6254
FBgn0033913	13209	4465	4508	5371	2328	2614	6653	6978	6423	2739	3256	3204	4875.54	6685	3066	0.458	-1.126	-9.743	1.9795556388297e-22	5.03768630715891e-20	0.0048	0.0135	0.0094	0.0094	TRUE	0.1086
FBgn0052407	574	170	189	152	38	49	289	266	269	78	53	60	169.13	275	64	0.237	-2.078	-9.675	3.8530472803878e-22	9.27543030443626e-20	0.0076	0.0315	0.0236	0.0236	TRUE	0.4359
FBgn0016715	489	144	169	85	42	50	246	225	241	43	59	61	145.92	237	54	0.223	-2.164	-9.602	7.81545437285541e-22	1.78492954100059e-19	0	0.0344	0.025	0.025	TRUE	0.4174
FBgn0085359	266	48	85	11	2	1	134	75	121	6	3	1	56.62	110	3	0.034	-4.872	-9.263	1.98113480207254e-20	4.41149192051503e-18	0.0974	0.0685	0.0745	0.0745	TRUE	1.0395
FBgn0261596	46352	12878	17184	18532	7650	8921	23346	20126	24485	9450	10700	10934	16506.92	22652	10361	0.457	-1.129	-9.242	2.41361160507054e-20	5.24342404057641e-18	0.0078	0.013	0.0107	0.0107	TRUE	0.1161
FBgn0023549	632	217	238	177	79	91	318	339	339	90	110	112	218.14	332	104	0.31	-1.691	-9.215	3.12730725836033e-20	6.63212517862273e-18	0	0.0273	0.0177	0.0177	TRUE	0.1828
FBgn0036576	5973	1958	1716	2212	873	1067	3008	3060	2445	1128	1221	1308	2028.39	2838	1219	0.429	-1.221	-9.109	8.31282106602368e-20	1.72191388918774e-17	0.0091	0.0144	0.0123	0.0123	TRUE	0.1756
FBgn0039109	1226	413	417	505	169	218	617	645	594	258	236	267	436.37	619	254	0.411	-1.284	-9.105	8.5944618640787e-20	1.73979254143975e-17	0	0.0201	0.0114	0.0114	TRUE	0.0336
FBgn0001137	1154	377	462	492	158	207	581	589	658	251	221	254	425.72	609	242	0.399	-1.326	-8.99	2.47932845115997e-19	4.80073445966996e-17	0.0023	0.0202	0.0127	0.0127	TRUE	0.0554
FBgn0261552	22518	5916	5184	6734	1604	1703	11342	9246	7387	3434	2243	2087	5956.42	9325	2588	0.278	-1.848	-8.981	2.67475122862598e-19	5.06893812624927e-17	0.0626	0.0134	0.0302	0.0302	TRUE	0.2024
FBgn0063649	1712	598	525	717	247	279	862	935	748	366	345	342	599.66	848	351	0.415	-1.27	-8.899	5.62492297950546e-19	1.04377477038448e-16	0.0054	0.0181	0.0126	0.0126	TRUE	0.12
FBgn0261584	482	140	152	133	42	39	243	219	217	68	59	48	142.09	226	58	0.261	-1.939	-8.716	2.8862212617134e-18	5.04070054472181e-16	0.0056	0.035	0.0249	0.0249	TRUE	0.2624
FBgn0040827	723	189	192	192	44	57	364	295	274	98	62	70	193.74	311	77	0.25	-1.998	-8.615	6.97098056665214e-18	1.19404853667636e-15	0.0332	0.0291	0.0305	0.0305	TRUE	0.7039
FBgn0024315	247	89	94	48	15	23	124	139	134	24	21	28	78.51	132	24	0.187	-2.422	-8.611	7.2411302170402e-18	1.21691975175806e-15	0	0.053	0.0334	0.0334	TRUE	0.0671
FBgn0034389	390	127	103	88	25	37	196	198	147	45	35	45	111.14	180	42	0.233	-2.101	-8.299	1.05205769170718e-16	1.68054044967392e-14	0.0136	0.0412	0.0315	0.0315	TRUE	0.2604
FBgn0050147	2422	792	900	1190	449	546	1220	1238	1282	607	628	669	940.68	1247	635	0.509	-0.976	-8.298	1.05658768588458e-16	1.68054044967392e-14	0	0.0162	0.0087	0.0087	TRUE	0.0265
FBgn0261015	5147	1605	1511	2335	885	1008	2592	2508	2153	1191	1238	1235	1819.62	2418	1221	0.504	-0.987	-8.193	2.54250000858834e-16	3.97299080289409e-14	0.0047	0.0146	0.0098	0.0098	TRUE	0.11
FBgn0265512	252	80	81	53	16	17	127	125	115	27	22	21	72.93	122	23	0.195	-2.355	-8.137	4.0678035383465e-16	6.14100442644954e-14	0	0.056	0.0359	0.0359	TRUE	0.1862
FBgn0261800	94096	30264	31346	53731	20061	20917	47393	47297	44665	27399	28058	25638	36741.73	46452	27032	0.582	-0.781	-8.003	1.21801971832552e-15	1.77850846411892e-13	0.0016	0.0129	0.0068	0.0068	TRUE	0.0249
FBgn0031703	273	93	106	73	25	28	138	145	151	37	35	34	90.07	145	35	0.248	-2.012	-7.966	1.63674914149965e-15	2.35137493602216e-13	0	0.0478	0.0286	0.0286	TRUE	0.024
FBgn0035542	1785	591	516	762	258	330	899	924	735	389	361	404	618.64	853	385	0.451	-1.149	-7.853	4.0700636182456e-15	5.49273585571417e-13	0.0074	0.0179	0.0134	0.0134	TRUE	0.1656
FBgn0052521	7543	2803	2702	3964	1629	1766	3799	4381	3850	2021	2278	2165	3082.36	4010	2155	0.537	-0.897	-7.723	1.13393298037139e-14	1.46375957335767e-12	0.0045	0.0139	0.0093	0.0093	TRUE	0.0787
FBgn0032004	2019	725	867	1117	359	459	1017	1133	1235	570	502	563	836.61	1128	545	0.485	-1.045	-7.684	1.5431013146387e-14	1.96348620135527e-12	0.0062	0.0166	0.0119	0.0119	TRUE	0.0955
FBgn0283658	3020	1219	1308	1361	599	719	1521	1905	1864	694	838	881	1283.83	1763	804	0.456	-1.134	-7.603	2.89130543132024e-14	3.6271630248971e-12	0.0147	0.0153	0.0151	0.0151	TRUE	0.1822
FBgn0039257	1641	475	476	694	247	309	827	742	678	354	345	379	554.2	749	359	0.478	-1.065	-7.468	8.15650123825097e-14	9.5592048064607e-12	0.0052	0.0185	0.0125	0.0125	TRUE	0.1047
FBgn0037239	1886	603	712	976	385	421	950	942	1015	498	538	516	743.17	969	517	0.533	-0.907	-7.406	1.29947199596306e-13	1.48389706000552e-11	0	0.0171	0.0092	0.0092	TRUE	0.0194
FBgn0262057	1981	566	664	1005	319	394	998	885	946	512	446	483	711.67	943	480	0.51	-0.97	-7.402	1.33734328451595e-13	1.48896457939794e-11	0.003	0.0173	0.0107	0.0107	TRUE	0.0433
FBgn0036684	2599	852	820	1349	498	556	1309	1332	1168	688	697	681	979.15	1270	689	0.542	-0.884	-7.364	1.78045254056225e-13	1.9578383677516e-11	0.0016	0.0161	0.0092	0.0092	TRUE	0.0563
FBgn0031449	2310	789	824	1188	463	558	1163	1233	1174	606	648	684	917.99	1190	646	0.542	-0.884	-7.347	2.0231102582188e-13	2.19754183779938e-11	0.0013	0.0163	0.0092	0.0092	TRUE	0.0385
FBgn0053307	3608	742	989	1277	301	374	1817	1160	1409	651	421	458	986.11	1462	510	0.35	-1.515	-7.339	2.15508287310655e-13	2.31268953623615e-11	0.0531	0.016	0.0293	0.0293	TRUE	0.2242
FBgn0040388	3504	1183	1095	1864	680	744	1765	1849	1560	951	951	912	1331.24	1725	938	0.544	-0.879	-7.312	2.62795074945757e-13	2.78656634826412e-11	0.0032	0.0152	0.0095	0.0095	TRUE	0.0813
FBgn0031359	1680	569	572	879	330	369	846	889	815	448	462	452	652.09	850	454	0.534	-0.906	-7.293	3.03770775549601e-13	3.18316035037682e-11	0	0.0177	0.0093	0.0093	TRUE	0.0176
FBgn0031322	1036	346	438	303	137	215	522	541	624	155	192	264	382.71	562	204	0.359	-1.479	-7.226	4.98749815054175e-13	5.16554023568318e-11	0.0369	0.0211	0.0266	0.0266	TRUE	0.7275
FBgn0263873	2187	778	701	1071	429	393	1102	1216	999	546	600	482	824.02	1106	543	0.491	-1.027	-7.193	6.35162758990943e-13	6.42885760719583e-11	0.0087	0.0167	0.0132	0.0132	TRUE	0.1058
FBgn0051337	2497	732	1014	1106	410	574	1258	1144	1445	564	573	704	947.91	1282	614	0.478	-1.065	-7.12	1.08077688415363e-12	1.08162693338836e-10	0.0133	0.0162	0.0148	0.0148	TRUE	0.1891
FBgn0063498	812	271	263	377	100	136	409	424	375	192	140	167	284.34	403	166	0.418	-1.259	-7.112	1.14128807184757e-12	1.12949476177181e-10	0.0087	0.0239	0.0182	0.0182	TRUE	0.2335
FBgn0033782	485	155	181	145	59	90	244	242	258	74	83	110	168.53	248	89	0.354	-1.499	-7.064	1.61713959410251e-12	1.53232578347565e-10	0.0106	0.0315	0.0245	0.0245	TRUE	0.3992
FBgn0043841	38255	11103	13900	21948	7743	9576	19268	17352	19806	11192	10830	11737	15030.8	18809	11253	0.598	-0.741	-7.034	2.0086440884458e-12	1.86364509331112e-10	0.0031	0.0131	0.0079	0.0079	TRUE	0.0559
FBgn0027596	1934	744	699	981	423	422	974	1163	996	500	592	517	790.32	1044	536	0.513	-0.963	-6.887	5.70713969903634e-12	5.03301913854621e-10	0.0069	0.0168	0.0126	0.0126	TRUE	0.1139
FBgn0029801	4096	1221	1193	1958	735	900	2063	1908	1700	998	1028	1103	1466.78	1890	1043	0.551	-0.861	-6.867	6.57263507308585e-12	5.73945692117409e-10	0.0056	0.015	0.0105	0.0105	TRUE	0.0932
FBgn0039640	226	73	82	64	24	22	114	114	117	33	34	27	72.99	115	31	0.272	-1.879	-6.858	6.99746437691471e-12	6.05110827234751e-10	0	0.056	0.0338	0.0338	TRUE	0.0696
FBgn0036896	1771	557	527	908	295	346	892	870	751	463	413	424	635.52	838	433	0.518	-0.949	-6.846	7.59749351749622e-12	6.44484521527036e-10	0.0049	0.0178	0.012	0.012	TRUE	0.0948
FBgn0033504	5240	1914	1758	2958	1103	1315	2639	2991	2505	1508	1543	1612	2133.05	2712	1554	0.573	-0.803	-6.821	9.04107326464784e-12	7.59706033662437e-10	0.0041	0.0143	0.0094	0.0094	TRUE	0.0962
FBgn0026376	4377	1257	1096	2000	589	687	2205	1964	1562	1020	824	842	1402.74	1910	895	0.469	-1.092	-6.782	1.18726930012157e-11	9.79167375572487e-10	0.0205	0.0151	0.0178	0.0178	TRUE	0.2081
FBgn0031805	7503	2761	2970	3408	1613	1908	3779	4315	4232	1738	2256	2339	3109.73	4109	2111	0.513	-0.962	-6.737	1.61773066839183e-11	1.32193826269413e-09	0.0138	0.0139	0.0143	0.0143	TRUE	0.297
FBgn0036373	10187	3949	3662	3750	2046	2277	5131	6172	5218	1912	2862	2791	4014.2	5507	2522	0.457	-1.128	-6.731	1.68807270494953e-11	1.36687850754413e-09	0.0271	0.0136	0.0199	0.0199	TRUE	0.5517
FBgn0261560	5324	1278	1600	2285	834	1054	2682	1997	2280	1165	1166	1292	1763.7	2320	1208	0.52	-0.944	-6.71	1.94054223453156e-11	1.54325086455113e-09	0.0119	0.0146	0.0136	0.0136	TRUE	0.1784
FBgn0033426	977	287	355	464	157	212	492	449	506	237	220	260	360.42	482	239	0.495	-1.016	-6.686	2.2979193997394e-11	1.81128921181229e-09	5e-04	0.0216	0.0133	0.0133	TRUE	0.0585
FBgn0004369	2167	777	733	1266	437	508	1091	1214	1044	646	611	623	871.61	1116	627	0.562	-0.831	-6.674	2.4948210748872e-11	1.94924309772108e-09	0.0022	0.0165	0.0098	0.0098	TRUE	0.0661
FBgn0037646	161	32	47	15	5	10	81	50	67	8	7	12	37.49	66	9	0.131	-2.929	-6.659	2.76634075129919e-11	2.12412043722603e-09	0	0.0969	0.0772	0.0772	TRUE	0.1075
FBgn0000567	676	262	232	338	108	108	340	409	331	172	151	132	256.05	360	152	0.427	-1.229	-6.655	2.83356966346034e-11	2.15714572584968e-09	0.0111	0.0251	0.0197	0.0197	TRUE	0.1776
FBgn0002868	393	73	91	86	21	27	198	114	130	44	29	33	91.34	147	35	0.243	-2.039	-6.567	5.14338245807072e-11	3.84975693731394e-09	0.0601	0.0473	0.052	0.052	TRUE	0.8992
FBgn0040752	12944	5164	4092	6729	2740	2872	6519	8070	5831	3431	3832	3520	5200.73	6807	3594	0.528	-0.921	-6.5	8.0541820970033e-11	5.97821666150070e-09	0.0156	0.0134	0.0142	0.0142	TRUE	0.3195
FBgn0030237	5807	1538	2033	3170	915	1224	2925	2404	2897	1617	1280	1500	2103.62	2742	1466	0.535	-0.902	-6.477	9.36410999207254e-11	6.89306840490827e-09	0.0117	0.0143	0.0134	0.0134	TRUE	0.1452
FBgn0051431	5275	1756	1976	3452	1151	1422	2657	2744	2816	1760	1610	1743	2221.64	2739	1704	0.623	-0.683	-6.449	1.12253538524757e-10	8.19542842327875e-09	9e-04	0.0143	0.0076	0.0076	TRUE	0.0276
FBgn0015371	1012	349	295	487	180	180	510	545	420	248	252	221	366.03	492	240	0.489	-1.033	-6.304	2.90985997225658e-10	2.00915680409995e-08	0.0081	0.0214	0.0161	0.0161	TRUE	0.1752
FBgn0053516	1880	602	552	963	361	405	947	941	787	491	505	496	694.44	892	497	0.557	-0.845	-6.257	3.92483291909462e-10	2.62845765491547e-08	0.0043	0.0174	0.0115	0.0115	TRUE	0.1216
FBgn0262579	13804	4565	4413	8543	3129	3489	6953	7134	6288	4356	4376	4276	5564.02	6792	4336	0.638	-0.647	-6.254	3.9893637117676e-10	2.65173601348612e-08	0.0019	0.0134	0.0075	0.0075	TRUE	0.0509
FBgn0034638	3781	1358	1668	2114	822	1068	1904	2122	2377	1078	1150	1309	1656.69	2134	1179	0.552	-0.856	-6.244	4.27250138666683e-10	2.81890147044752e-08	0.0102	0.0147	0.0128	0.0128	TRUE	0.1193
FBgn0036732	6052	2086	2079	3795	1403	1646	3048	3260	2962	1935	1962	2017	2530.93	3090	1971	0.638	-0.648	-6.227	4.75955896398406e-10	3.09440815271577e-08	8e-04	0.0141	0.0074	0.0074	TRUE	0.0273
FBgn0039809	1476	453	568	874	241	319	743	708	809	446	337	391	572.41	753	391	0.522	-0.937	-6.15	7.73431274957488e-10	4.85137490566644e-08	0.0091	0.0183	0.0147	0.0147	TRUE	0.1863
FBgn0004893	1127	425	410	633	233	281	568	664	584	323	326	344	468.19	605	331	0.548	-0.868	-6.127	8.97132587379599e-10	5.58794402502804e-08	0.0026	0.0196	0.012	0.012	TRUE	0.0805
FBgn0035344	213	78	74	59	30	27	107	122	105	30	42	33	73.29	111	35	0.309	-1.696	-6.08	1.19928778467052e-09	7.41809465143078e-08	0	0.0558	0.0369	0.0369	TRUE	0.173
FBgn0035147	39912	16882	20966	17919	9336	10829	20102	26383	29874	9138	13058	13273	18638.08	25453	11823	0.464	-1.106	-6.075	1.24297565869819e-09	7.63529944277569e-08	0.0382	0.013	0.0238	0.0238	TRUE	0.271
FBgn0045852	5575	1761	1751	3030	1275	1296	2808	2752	2495	1545	1783	1588	2161.99	2685	1639	0.609	-0.715	-6.063	1.33451171819683e-09	8.09446763261508e-08	0.0042	0.0143	0.0095	0.0095	TRUE	0.0701
FBgn0261808	1070	312	371	569	183	241	539	488	529	290	256	295	399.44	519	280	0.542	-0.885	-6.058	1.38213004288389e-09	8.26216932346765e-08	0.0011	0.0207	0.0125	0.0125	TRUE	0.0578
FBgn0039714	5090	1864	2171	3380	1267	1427	2564	2913	3093	1724	1772	1749	2302.49	2857	1748	0.613	-0.707	-6.028	1.66136077732113e-09	9.8651602957329e-08	0.0045	0.0142	0.0094	0.0094	TRUE	0.1009
FBgn0043364	4460	906	977	1689	412	514	2246	1416	1392	861	576	630	1186.99	1685	689	0.409	-1.288	-6.017	1.77636824593669e-09	1.04782198454027e-07	0.0643	0.0155	0.0319	0.0319	TRUE	1.0421
FBgn0085376	886	328	294	497	163	186	446	513	419	253	228	228	347.86	459	236	0.518	-0.949	-5.999	1.98378992197278e-09	1.14737771655919e-07	0.0044	0.0219	0.0147	0.0147	TRUE	0.1087
FBgn0036181	546	185	186	271	100	102	275	289	265	138	140	125	205.37	276	134	0.487	-1.037	-5.947	2.72682842838241e-09	1.55691415458988e-07	0	0.0282	0.0162	0.0162	TRUE	0.0337
FBgn0037635	487	162	186	248	80	101	245	253	265	126	112	124	187.61	254	121	0.478	-1.065	-5.908	3.45817726213419e-09	1.96190986457511e-07	0	0.0296	0.0171	0.0171	TRUE	0.0348
FBgn0051038	1618	693	636	799	383	404	815	1083	906	407	536	495	707.08	935	479	0.512	-0.966	-5.847	5.01122025155318e-09	2.80722885412479e-07	0.0176	0.0173	0.018	0.018	TRUE	0.225
FBgn0052681	413	136	159	203	69	79	208	213	227	104	97	97	157.33	216	99	0.462	-1.114	-5.822	5.80886715984116e-09	3.19380122177193e-07	0	0.0329	0.0188	0.0188	TRUE	0.021
FBgn0029766	48013	16585	18439	24519	10896	13816	24183	25919	26274	12503	15240	16934	20175.41	25459	14892	0.585	-0.774	-5.794	6.85829497094292e-09	3.74765848504225e-07	0.0122	0.013	0.0128	0.0128	TRUE	0.2419
FBgn0259699	582	198	200	262	120	110	293	309	285	134	168	135	220.64	296	146	0.488	-1.035	-5.784	7.28367949645724e-09	3.90817670330992e-07	0.0014	0.0271	0.0177	0.0177	TRUE	0.1645
FBgn0026721	8764	3239	4056	4820	2218	2448	4414	5062	5779	2458	3102	3000	3969.34	5085	2853	0.561	-0.834	-5.738	9.59534751849837e-09	5.08724763971815e-07	0.016	0.0136	0.0149	0.0149	TRUE	0.1347
FBgn0029092	20144	6003	7029	13530	4611	5438	10146	9382	10016	6899	6449	6665	8259.49	9848	6671	0.677	-0.562	-5.699	1.20529181850842e-08	6.31502013379674e-07	0.0012	0.0132	0.0069	0.0069	TRUE	0.0208
FBgn0022160	3028	1336	1372	1347	718	827	1525	2088	1955	687	1004	1014	1378.79	1856	902	0.485	-1.044	-5.691	1.26369991557747e-08	6.54405531863287e-07	0.036	0.0151	0.0234	0.0234	TRUE	0.5403
FBgn0259714	359	111	120	164	52	57	181	173	171	84	73	70	125.25	175	76	0.435	-1.202	-5.647	1.63540373025875e-08	8.32373772880841e-07	0	0.038	0.023	0.023	TRUE	0.1138
FBgn0031547	490	176	260	285	80	98	247	275	370	145	112	120	211.61	297	126	0.429	-1.22	-5.6	2.14634107736035e-08	1.08621931682094e-06	0.0291	0.0277	0.0283	0.0283	TRUE	0.5023
FBgn0038381	427	152	191	223	80	95	215	238	272	114	112	116	177.8	242	114	0.475	-1.075	-5.583	2.35864713151892e-08	1.18691920906435e-06	0	0.0306	0.02	0.02	TRUE	0.1315
FBgn0034476	429	159	151	223	75	84	216	248	215	114	105	103	166.88	226	107	0.477	-1.067	-5.573	2.50159796318657e-08	1.25178275607319e-06	0	0.0317	0.0193	0.0193	TRUE	0.0695
FBgn0037683	3255	1078	1581	1857	686	919	1639	1685	2253	947	959	1126	1434.96	1859	1011	0.544	-0.878	-5.566	2.60155684007847e-08	1.28733704303216e-06	0.0207	0.015	0.0171	0.0171	TRUE	0.4108
FBgn0263041	221	78	119	92	33	39	111	122	170	47	46	48	90.61	134	47	0.353	-1.503	-5.567	2.59195462827608e-08	1.28733704303216e-06	0.0226	0.0476	0.0378	0.0378	TRUE	0.5048
FBgn0020257	2647	902	871	1737	575	647	1333	1410	1241	886	804	793	1077.83	1328	828	0.625	-0.679	-5.557	2.74082220311437e-08	1.34875709188617e-06	0.0029	0.0158	0.0097	0.0097	TRUE	0.0481
FBgn0038237	134	37	24	20	5	6	67	58	34	10	7	7	30.68	53	8	0.158	-2.661	-5.554	2.79872151620907e-08	1.36968200796012e-06	0	0.1155	0.0989	0.0989	TRUE	0.2329
FBgn0031374	4401	1773	1584	2758	1106	1157	2217	2771	2257	1406	1547	1418	1936	2415	1457	0.604	-0.728	-5.549	2.86502110896086e-08	1.38760348167785e-06	0.0088	0.0145	0.0118	0.0118	TRUE	0.1985
FBgn0013811	791	335	340	401	181	208	398	524	484	204	253	255	353.17	469	237	0.506	-0.983	-5.545	2.93428531093683e-08	1.40514404647926e-06	0.0159	0.0218	0.0193	0.0193	TRUE	0.2215
FBgn0003525	3880	1008	1064	2004	691	817	1954	1575	1516	1022	966	1001	1339.23	1682	996	0.591	-0.758	-5.523	3.32650358510287e-08	1.58444745628402e-06	0.0092	0.0152	0.0127	0.0127	TRUE	0.2502
FBgn0086365	8424	2829	3044	5614	2209	2400	4243	4421	4337	2863	3090	2942	3649.26	4334	2965	0.684	-0.548	-5.511	3.56494150097626e-08	1.68004941530135e-06	7e-04	0.0137	0.0068	0.0068	TRUE	0.0163
FBgn0010225	29953	9567	11450	21284	7671	8446	15086	14951	16315	10854	10729	10352	13047.93	15451	10645	0.689	-0.537	-5.498	3.84083771819768e-08	1.79111735895218e-06	0.0014	0.0131	0.0068	0.0068	TRUE	0.0292
FBgn0267252	352	88	92	124	33	48	177	138	131	63	46	59	102.35	149	56	0.379	-1.401	-5.495	3.89820869504194e-08	1.8084033774343e-06	0.0193	0.0436	0.0344	0.0344	TRUE	0.35
FBgn0032029	917	254	309	399	167	213	462	397	440	203	234	261	332.87	433	233	0.532	-0.91	-5.481	4.22787377285865e-08	1.93116265101805e-06	0.008	0.0223	0.0164	0.0164	TRUE	0.1605
FBgn0032638	327	104	114	155	46	41	165	163	162	79	64	50	113.88	163	64	0.403	-1.311	-5.458	4.82225481433206e-08	2.19141957302325e-06	0.0111	0.0405	0.0306	0.0306	TRUE	0.4615
FBgn0039098	744	212	276	394	137	170	375	331	393	201	192	208	283.37	366	200	0.546	-0.873	-5.433	5.53201697053188e-08	2.5012017845953e-06	0	0.024	0.0146	0.0146	TRUE	0.0708
FBgn0037912	2109	773	904	1434	517	608	1062	1208	1288	731	723	745	959.66	1186	733	0.62	-0.69	-5.399	6.68326997421187e-08	2.99135103820629e-06	0.0046	0.0161	0.0106	0.0106	TRUE	0.107
FBgn0038865	594	212	268	315	121	155	299	331	382	161	169	190	255.37	337	173	0.514	-0.961	-5.378	7.5144959800659e-08	3.32993112907696e-06	0.0089	0.0252	0.0184	0.0184	TRUE	0.1477
FBgn0031258	473	133	111	194	46	52	238	208	158	99	64	64	138.54	201	76	0.381	-1.391	-5.33	9.84745495673301e-08	4.25782918930199e-06	0.0472	0.0356	0.0398	0.0398	TRUE	0.397
FBgn0000079	763	395	389	263	150	217	384	617	554	134	210	266	360.96	518	203	0.39	-1.358	-5.321	1.03472762032243e-07	4.45232797788014e-06	0.083	0.0216	0.0433	0.0433	TRUE	0.757
