Name	Length	EffectiveLength	TPM	NumReads
FBgn0262852	1188	1010.8	4.47657	30.3859
FBgn0011812	456	279.018	0	0
FBgn0265533	384.5	207.526	0	0
FBgn0052496	778	600.798	1.23931	5
FBgn0052009	1519	1430.4	0.887296	17.0458
FBgn0262688	493	315.959	0.471311	1
FBgn0053222	541	363.891	1.62349	3.96718
FBgn0266940	581	403.891	0	0
FBgn0051615	315	138.065	0	0
FBgn0262565	802	624.798	0	0
FBgn0263002	361	184.018	0.809243	1
FBgn0053498	369	192.018	0	0
FBgn0084049	531	353.891	15.3546	36.4896
FBgn0263211	352	175.035	0	0
FBgn0267872	775	597.798	0	0
FBgn0262031	330	153.035	30.5622	31.4078
FBgn0267014	274	97.0852	6.18048	4.02936
FBgn0039987	184	23.2349	0	0
FBgn0261640	810	632.798	2.51245e-09	1.06764e-08
FBgn0052761	71	21.4382	0	0
FBgn0267863	274	97.0852	0	0
FBgn0052034	74	23.5038	0	0
FBgn0262795	735	557.798	0	0
FBgn0261856	450	273.018	1.48378	2.72033
FBgn0051485	73	22.7645	0	0
FBgn0267610	864	686.798	0	0
FBgn0262851	1188	1010.8	9.11216	61.8511
FBgn0053416	143	59.9229	7.21	2.90128
FBgn0267520	357	180.018	4.36602	5.27791
FBgn0267054	629	451.85	0	0
FBgn0085765	30	31	0	0
FBgn0267424	659	481.85	0	0
FBgn0030116	1305	1127.8	0.13204	1
FBgn0031135	363	186.018	0	0
FBgn0263213	224	48.177	0	0
FBgn0267878	266	89.0943	0	0
FBgn0058441	177	22.2177	0	0
FBgn0267864	485	307.959	0	0
FBgn0085500	687	509.85	0	0
FBgn0085784	479	301.959	0	0
FBgn0262848	1188	1010.8	0.00164503	0.011166
FBgn0063924	307	130.065	0.589308	0.51471
FBgn0262616	554	376.891	0	0
FBgn0267891	718	540.798	0	0
FBgn0053491	369	192.018	0	0
FBgn0050374	600	422.85	0	0
FBgn0267898	414	237.018	0	0
FBgn0260469	912	734.798	1.41863	7
FBgn0267874	253	76.103	0	0
FBgn0030243	4288.5	4127.27	50.7563	1546.07
FBgn0032269	1867	1689.8	0	0
FBgn0266369	2930	2752.8	18.2303	337
FBgn0032596	774	596.798	133.744	536
FBgn0033770	357.5	268.899	0.276898	1
FBgn0259237	2786	2608.8	0	0
FBgn0013685	525	347.926	1.28402	3
FBgn0031021	768	590.798	83.431	331
FBgn0033491	3329	3151.8	7.58895	160.621
FBgn0051141	961	783.798	0	0
FBgn0284082	778	600.798	0	0
FBgn0036396	1352	1174.8	7.98575	63
FBgn0036641	459.139	367.846	24.4019	117
FBgn0027594	1405.79	1350.6	211.24	6151
FBgn0261954	1702.31	1664.17	59.4562	3087
FBgn0029987	639	461.85	0.644863	2
FBgn0031660	1138	960.798	124.768	805
FBgn0038619	543.394	440.406	16.311	83
FBgn0001341	3680	3502.8	8.75771	206
FBgn0037541	1498.02	1460.2	31.0029	1424.5
FBgn0016701	842.423	715.806	63.623	428
FBgn0039110	885	796.4	54.3894	581.751
FBgn0038839	2837.5	2660.3	0	0
FBgn0264307	805.173	765.3	11.7808	269.066
FBgn0263355	1661.61	1579.78	56.4921	1297.83
FBgn0032482	677.192	622.235	191.347	2577.99
FBgn0050082	843	665.798	1.11832	5
FBgn0033698	5896	5718.8	20.7275	796
FBgn0032240	268.724	179.918	134.276	323.544
FBgn0029925	1070	892.798	21.6835	130
FBgn0039017	1757	1579.8	7.4467	79
FBgn0259711	908	730.798	11.2074	55
FBgn0051140	1385.29	1346.73	8.03573	334
FBgn0004379	1017.15	955.258	22.8697	420
FBgn0036158	782	604.798	0	0
FBgn0031816	1593.33	1453.04	7.46483	92
FBgn0034923	835.5	746.9	24.2244	243
FBgn0039582	1151	973.798	0	0
FBgn0051635	1162.98	1130.29	12.6468	520.401
FBgn0263117	1682.33	1623.27	0.0319816	1.04586
FBgn0030259	717	539.798	0.275872	1
FBgn0029858	1106.3	1007.82	12.7752	155.563
FBgn0260745	355.384	333.75	252.489	4635
FBgn0015791	558.013	471.229	134.493	869
FBgn0051453	1372.55	1219.22	52.633	498
FBgn0025574	1201.92	1100.8	17.4465	226.001
FBgn0039637	1642.58	1550.77	107.012	2151
FBgn0016975	3062.89	2996.58	1.80377	97
FBgn0023095	1613.67	1554.6	1.88387	59.0001
FBgn0014022	1444	1266.8	16.5749	141
FBgn0035134	1243	1065.8	0.279443	2
FBgn0044826	1839.26	1750.66	76.7689	1805
FBgn0030937	1405	1227.8	0	0
FBgn0085213	715	537.798	0	0
FBgn0039875	1771.77	1641.97	69.7553	1050
FBgn0037736	3598	3420.8	0.130597	3
FBgn0024732	1435.33	1317.2	19.5207	259
FBgn0053700	1116	938.798	0	0
FBgn0260747	988.631	813.449	292.1	1614
FBgn0038011	1767	1589.8	0	0
FBgn0066365	896.667	837.6	0.0593553	1.00156
FBgn0039863	2975.25	2885.36	38.3265	1464
FBgn0037721	423.5	334.899	0.889313	4
FBgn0036459	2408	2230.8	0	0
FBgn0038291	1731	1553.8	20.0304	209
FBgn0001114	3214.18	3039.56	1426.99	29557
FBgn0262894	324	147.05	0	0
FBgn0015772	1475.56	1421.96	15.3615	485
FBgn0030873	593.619	532.83	88.9726	928.001
FBgn0086675	1321.8	1289.71	0.231781	11.0841
FBgn0038223	2941.7	2816.74	13.795	370
FBgn0027081	909.448	840.407	224.516	3252
FBgn0043458	1812.35	1712.68	62.8279	1284.77
FBgn0262010	471	293.989	1.5196	3
FBgn0259963	337	160.035	0	0
FBgn0010238	2156	1978.8	93.166	1238
FBgn0034184	2840.14	2684.27	30.0595	616
FBgn0000018	1794	1616.8	22.1052	240
FBgn0032809	910	732.798	1.4225	7
FBgn0036605	513	335.926	0.886594	2
FBgn0052280	1033.39	869.224	33.4892	211
FBgn0000055	1478.6	1301.4	0	0
FBgn0033657	3918	3740.8	0.159233	4
FBgn0030666	1586	1408.8	1.95891	18.5321
FBgn0011202	1875.17	1795.64	41.4275	1113
FBgn0050091	1681	1503.8	0	0
FBgn0033260	1918.12	1817.89	37.3896	807
FBgn0283427	8284.82	8114.39	803.401	45516
FBgn0033740	1106.5	1017.9	17.1898	235
FBgn0011725	718.748	673.208	32.0053	563
FBgn0034377	761	583.798	1.02032	4
FBgn0284248	622.071	459.261	753.947	2530
FBgn0040674	712.5	535.408	0	0
FBgn0266434	3359	3181.8	0.140406	3
FBgn0036323	1637	1459.8	0	0
FBgn0038260	1973	1795.8	4.06328	49
FBgn0034617	1987	1809.8	10.6967	130
FBgn0262018	3610	3521.4	0.0422886	2
FBgn0031873	840	662.798	15.952	71
FBgn0032366	866	688.798	0	0
FBgn0035241	2718.63	2618.4	1.35181	42.0229
FBgn0260049	2153.11	1985.14	153.237	2155
FBgn0267875	162	28.8695	0	0
FBgn0003870	745.868	714.624	41.0045	1116
FBgn0053061	634	545.4	0.136519	1
FBgn0041181	4928	4750.8	0	0
FBgn0039778	933	755.798	0	0
FBgn0014455	1517.8	1349.74	233.525	2231.75
FBgn0030462	936.667	759.465	0	0
FBgn0051832	762	584.798	0	0
FBgn0000259	220.591	196.114	121.737	1160.67
FBgn0261581	717.5	540.379	0	0
FBgn0039271	836	658.798	9.71974	43
FBgn0031463	1194	1016.8	0	0
FBgn0014006	4477.56	4305.58	33.2665	991
FBgn0037150	1456	1278.8	14.2068	122
FBgn0030294	1628	1450.8	16.423	160
FBgn0036039	1054.08	968.907	14.2548	192.958
FBgn0029676	1659.48	1513.82	63.4593	784.775
FBgn0037475	1444.5	1267.3	0	0
FBgn0053886	595	417.85	0.608395	1.70713
FBgn0052076	1529	1351.8	27.3199	248
FBgn0064126	1555.11	1386.66	35.0547	343.369
FBgn0039115	970	792.798	17.9804	95.7245
FBgn0010356	2362	2184.8	20.925	307
FBgn0051100	2312	2134.8	0.139512	2
FBgn0263249	318	141.065	0	0
FBgn0039635	462.643	395.27	183.204	1279
FBgn0050010	576.863	441.771	5.65359	22
FBgn0034495	1429	1251.8	17.781	149.469
FBgn0005617	3558.11	3395.04	36.69	909
FBgn0030703	744.182	653.183	125.156	1069
FBgn0036574	1556.8	1490.47	16.9765	453.938
FBgn0038742	1418	1240.8	69.1289	576
FBgn0003162	799.212	712.439	5.32252	52
FBgn0046999	672	494.85	0.30093	1
FBgn0037345	831	653.798	15.2605	67
FBgn0037050	830.909	733.492	12.0542	108
FBgn0029783	518.644	438.019	8.04367	52
FBgn0261269	3281.71	3126.35	4.55188	109
FBgn0264270	192.965	178.228	47.32	680.955
FBgn0259822	3200.29	3054.73	0.161275	4.02739
FBgn0034035	1562	1384.8	26.9914	251
FBgn0039270	868	690.798	14.4432	67
FBgn0031626	1990	1812.8	0	0
FBgn0051324	688.793	628.332	46.3307	572.936
FBgn0260858	1469	1291.8	47.1484	409
FBgn0031874	1467.53	1311.66	6.79104	68
FBgn0262719	7878	7700.8	0.580685	30.0288
FBgn0082831	3365	3276.4	32.4101	1426.16
FBgn0259239	1955	1866.4	0.319149	8
FBgn0036146	755	577.798	5.92775	23
FBgn0035073	3322	3144.8	14.1338	298.478
FBgn0020371	789	611.798	0	0
FBgn0032845	925.245	819.599	6.49948	60
FBgn0283651	3726.75	3567.03	1.61822	43.0051
FBgn0267824	2632	2454.8	55.2638	911
FBgn0069973	300.072	240.637	22.4172	108
FBgn0036301	1709	1531.8	17.4988	180
FBgn0265048	4744	4566.8	213.942	6561
FBgn0261057	237.5	61.3632	0	0
FBgn0052564	1448	1270.8	0.117182	1
FBgn0030797	792.73	700.964	23.783	216.177
FBgn0001296	1245.3	1145.39	4.32465	59
FBgn0259972	546.5	457.899	0.325214	2
FBgn0053986	871	693.798	0	0
FBgn0032435	2743	2565.8	0.116077	2
FBgn0033905	662.377	562.898	17.2278	116
FBgn0029539	639.5	462.35	0	0
FBgn0030502	1496.94	1407.3	105.502	1971
FBgn0032554	1230	1052.8	0	0
FBgn0036410	1563.48	1435.38	1.04995	14
FBgn0025390	2809.1	2727.66	2.59691	103.493
FBgn0038394	1047	869.798	0.342413	2
FBgn0029715	1072.76	897.221	78.4285	477
FBgn0034911	6361	6183.8	0.192652	8
FBgn0263982	803	625.798	0.11898	0.5
FBgn0026063	2477.45	2385.42	3.63821	112.219
FBgn0032375	769	591.798	0.251631	1
FBgn0035421	1684	1506.8	19.1728	194
FBgn0053899	413	236.018	0	0
FBgn0033665	1878	1700.8	12.6956	145
FBgn0085380	3223	3045.8	0	0
FBgn0053846	1023	845.798	1.03972	5.90535
FBgn0037493	813	635.798	0	0
FBgn0053701	315	138.065	0	0
FBgn0032189	1259	1081.8	14.5914	106
FBgn0033726	683	505.85	0	0
FBgn0037526	1435.01	1323.13	8.22221	115.705
FBgn0028902	2027	1849.8	0.24151	3
FBgn0050289	1164	986.798	0.150907	1
FBgn0038131	1100	922.798	0.0568836	0.352497
FBgn0004910	220	175.7	0.211889	1
FBgn0037715	744.774	617.273	24.8224	143
FBgn0038151	1571	1393.8	0	0
FBgn0005391	1553	1375.8	0.324717	3
FBgn0265416	3419.94	3300.1	0.183203	6.00326
FBgn0033115	894.06	776.565	12.0792	95
FBgn0029587	1552.43	1444.45	1.83163	29.1568
FBgn0034300	2174.21	2097.94	14.7875	483.999
FBgn0265464	2788	2610.8	7.59525	133.161
FBgn0036112	761	583.798	0	0
FBgn0262730	2506.28	2451.95	27.0071	1450.25
FBgn0262512	659	481.85	84.3703	273
FBgn0015279	1890.95	1815.08	57.9977	1651
FBgn0039831	979.696	917.976	80.9694	1432.99
FBgn0261673	322.65	290.9	1.19238	13
FBgn0026570	699.01	598.796	46.5538	331
FBgn0031574	1636.12	1552.4	7.43301	163.999
FBgn0036761	1008.41	908.237	57.2823	618
FBgn0085385	4756.67	4579.47	0	0
FBgn0027296	1161.45	1062.87	12.5495	161
FBgn0033259	2863	2685.8	35.8731	647
FBgn0033616	1893	1715.8	11.4556	131.991
FBgn0030224	1034	856.798	0	0
FBgn0016685	900.346	726.379	337.728	1678
FBgn0003888	1723.63	1602.27	249.69	3922.56
FBgn0025381	1913.61	1756.41	367.231	4882.42
FBgn0052667	368	191.018	2.33876	3
FBgn0031771	1553	1375.8	139.087	1285
FBgn0042133	1168	990.798	4.95983	33
FBgn0028546	532.649	444.186	75.3151	450
FBgn0037620	1159	981.798	3.03352	20
FBgn0086710	159.112	100.075	3034.81	6116
FBgn0000046	1643	1465.8	1.12119	11.0361
FBgn0034568	3291	3113.8	0.239121	5
FBgn0035464	1149.01	1058.09	49.8259	690
FBgn0032331	1716	1538.8	0.774189	8
FBgn0261380	1356	1178.8	27.0342	214
FBgn0039196	1506	1328.8	0	0
FBgn0051683	1001.15	905.455	2.81386	31.6813
FBgn0011754	855.445	802.316	21.5737	387.669
FBgn0003250	1349	1171.8	0.127082	1
FBgn0028872	1850.33	1673.13	0	0
FBgn0003975	3463	3285.8	0.226604	5
FBgn0039958	754.566	689.788	31.6346	400.84
FBgn0034201	556.073	454.171	0.566178	3
FBgn0032390	800.811	634.081	49.0561	222
FBgn0031144	717.98	653.86	42.3593	514
FBgn0037481	943	765.798	20.8069	107
FBgn0033457	1053	875.798	20.9141	123
FBgn0037974	751.54	646.677	27.7521	203.652
FBgn0038033	864.576	797.505	0.320411	4.53351
FBgn0029689	2699	2521.8	12.8731	218
FBgn0036784	2074	1896.8	0	0
FBgn0085458	750	572.798	0	0
FBgn0053865	493	315.959	0.973301	2.06509
FBgn0033787	588.817	496.771	4.04844	26
FBgn0031955	2803	2714.4	0.356597	13
FBgn0054011	1090	912.798	0	0
FBgn0051092	1873.56	1792.57	1.48188	39.03
FBgn0003218	1451.83	1400.45	18.1047	587.151
FBgn0029687	1246.95	1160.88	81.3771	1305.93
FBgn0033460	2386.05	2295.36	57.7094	1738
FBgn0039664	1035.01	908.714	8.36081	71.582
FBgn0037802	1114	936.798	8.10705	51
FBgn0014002	1040	951.4	822.122	10504.9
FBgn0051454	1736	1558.8	0.0955319	1
FBgn0046886	1227	1049.8	0	0
FBgn0261060	329	152.035	0	0
FBgn0039349	750.041	678.397	22.099	249
FBgn0036230	922.5	745.298	0	0
FBgn0085599	1023	845.798	11.8878	67.5198
FBgn0030292	477	299.959	69.5031	140
FBgn0039132	359.882	298.636	78.5906	456
FBgn0032790	1215	1037.8	12.7707	89
FBgn0261837	1824	1646.8	2.33504	25.8224
FBgn0029996	1412.49	1313.07	57.4569	903
FBgn0264830	262	85.103	0	0
FBgn0083972	706	528.798	1.97127	7
FBgn0052221	1606	1428.8	9.48438	91
FBgn0061209	595	417.85	0	0
FBgn0019938	5078	4900.8	34.1233	1123
FBgn0029920	757	579.798	0.256839	1
FBgn0259728	885	707.798	9.60215	45.6394
FBgn0260455	739	561.798	0	0
FBgn0033785	1233.33	1118.38	7.11623	82.3854
FBgn0250839	1017.75	840.548	0	0
FBgn0267887	453	276.018	0	0
FBgn0267365	936	758.798	26.1014	133
FBgn0032150	484.237	403.911	6.18359	37
FBgn0035360	933.599	839.922	1.2251	13.0708
FBgn0050120	2533	2355.8	0.370553	5.86205
FBgn0035833	3722	3544.8	17.2659	411
FBgn0034849	764.606	590.178	53.8048	216.631
FBgn0035041	2855	2677.8	0.0768564	1.38204
FBgn0037067	876	698.798	0	0
FBgn0263197	700.373	679.454	95.2142	3680
FBgn0033724	621.234	451.683	14.8306	47
FBgn0265201	476	298.959	1.55276	3.1173
FBgn0031690	357.25	312.95	0.118961	1
FBgn0035009	576	398.891	0	0
FBgn0052601	967	789.798	0.0942741	0.5
FBgn0033996	972.5	883.9	18.6165	221
FBgn0034437	2768	2590.8	0.0574784	1
FBgn0031247	748	570.798	17.4465	66.8731
FBgn0039552	649	471.85	0	0
FBgn0030990	1970.22	1798.53	130.437	1626
FBgn0015925	1235.4	1126.34	31.8143	391
FBgn0029959	1002.11	851.303	33.7946	227
FBgn0001276	727	549.798	20.8558	77
FBgn0036277	437	260.018	84.7613	148
FBgn0052643	548	370.891	0	0
FBgn0263782	3818	3640.8	12.7653	312.097
FBgn0035695	1960.5	1871.9	0.357988	9
FBgn0034138	313.678	225.064	3304.73	9985
FBgn0035997	1767.28	1669.02	30.9214	625
FBgn0028541	2461	2283.8	72.0515	1105
FBgn0260454	2398	2220.8	0.0656013	0.978325
FBgn0053666	666	488.85	0	0
FBgn0051860	2260.5	2083.3	0	0
FBgn0035312	1183	1005.8	26.14	176.554
FBgn0036236	1075	897.798	0	0
FBgn0259735	2458.65	2391.81	176.445	7513.8
FBgn0037094	951.417	896.395	50.3968	977
FBgn0051953	715	537.798	0	0
FBgn0029523	2309	2131.8	1.03044	14.7513
FBgn0035374	1144	966.798	56.5287	367
FBgn0034514	440	263.018	0	0
FBgn0038934	4629	4451.8	0.167253	5
FBgn0036360	2534	2356.8	0.0631853	1
FBgn0014465	1046.5	957.9	0.38865	5
FBgn0038471	1102	924.798	23.6706	147
FBgn0038047	1623	1445.8	4.94393	48
FBgn0064237	1495	1317.8	0	0
FBgn0032036	372.68	345.357	393.192	5914
FBgn0038207	740	562.798	0.529195	2
FBgn0259821	1836.05	1758.57	2.92503	79
FBgn0032084	883.212	781.545	2.07709	19
FBgn0014427	1176	998.798	11.1821	75
FBgn0031257	2209.85	2060.77	57.4529	945
FBgn0041094	2080.5	1919.32	101.557	1439.11
FBgn0033988	2216	2038.8	40.5528	555.209
FBgn0015558	2180.89	2078.86	1.10677	26.8322
FBgn0053847	493	315.959	0.973301	2.06509
FBgn0001986	3585	3407.8	43.742	1001
FBgn0032078	823.847	750.887	219.407	2687
FBgn0038551	1645	1467.8	31.8568	314
FBgn0000808	1233.51	1125.8	6.91421	86
FBgn0036895	3746	3568.8	0.0834539	2
FBgn0266455	280	103.075	0	0
FBgn0031575	1459.23	1365.47	12.0027	208
FBgn0033880	1145	967.798	4.30836	28
FBgn0051661	1341	1163.8	0	0
FBgn0283476	12442	12264.8	0.0849916	7
FBgn0032882	1961	1783.8	38.6705	463.22
FBgn0025700	450.432	361.028	107.592	517
FBgn0039811	514	336.926	0	0
FBgn0086447	379.359	217.434	34.4621	55
FBgn0000463	2290.5	2201.9	0.13595	4.02039
FBgn0034748	1924	1746.8	16.9648	199
FBgn0042138	334.358	287.044	102.228	738
FBgn0017556	1211.5	1034.3	0	0
FBgn0267423	640	462.85	0	0
FBgn0052843	1308.37	1237.45	0.0963287	2
FBgn0250827	860	682.798	0.218095	1
FBgn0023536	2345	2167.8	3.91557	57
FBgn0263236	1599	1510.4	1.13382	23
FBgn0039379	1894	1716.8	33.8286	390
FBgn0263842	318	141.065	0	0
FBgn0259676	1753	1575.8	26.3659	279
FBgn0050005	887	709.798	36.804	175.425
FBgn0036842	1391	1302.4	39.0468	683
FBgn0026718	916.733	814.223	3.80891	36
FBgn0034061	656	478.85	37.3182	120
FBgn0038877	2124	1946.8	54.3524	710.56
FBgn0262588	777	599.798	18.6206	75
FBgn0264979	1311.81	1138.52	15.3494	120
FBgn0010772	1210.61	1144.65	35.7397	738
FBgn0034127	2103	1925.8	1.08257	14
FBgn0261850	2797	2619.8	22.3958	394
FBgn0037853	1642	1464.8	91.0896	896
FBgn0038851	978	800.798	3.16129	17
FBgn0083942	2506.5	2329.35	0	0
FBgn0004915	705	616.4	33.0976	274
FBgn0265630	3055.79	2965.66	33.1257	1297
FBgn0034870	870	692.798	0	0
FBgn0036483	3111.09	2974.74	9.74523	253
FBgn0026869	6150.27	5977.71	42.1098	1735.75
FBgn0051404	981	803.798	0	0
FBgn0050446	2303	2125.8	0.490359	7
FBgn0033020	666.999	489.849	1.216	4
FBgn0036450	2644	2466.8	40.3257	668
FBgn0085479	1472	1294.8	0.575051	5
FBgn0003067	2486	2308.8	33.1847	514.5
FBgn0036813	1221	1043.8	52.9293	371
FBgn0261353	1529	1351.8	47.7547	433.5
FBgn0037045	1081	903.798	7.57923	46
FBgn0030114	721.654	674.161	52.5716	888
FBgn0046685	2895	2717.8	45.2586	826
FBgn0031951	1080.05	918.758	31.5566	213.906
FBgn0030310	709.059	538.774	326.431	1229
FBgn0032251	1006.25	835.024	12.0629	70
FBgn0036009	1497	1319.8	0	0
FBgn0039266	596.197	533.457	48.1338	487.001
FBgn0034194	1759	1581.8	25.701	273
FBgn0004554	569.5	392.37	0	0
FBgn0003360	353.551	315.302	400.655	3930.01
FBgn0030320	1263.91	1201.56	20.4985	470
FBgn0261639	849	671.798	11.7369	52.9486
FBgn0030812	2116.62	2033.98	53.7433	1574
FBgn0052091	2967	2789.8	1.65473	31
FBgn0039183	2992.79	2822.55	29.5503	583
FBgn0000299	4675.1	4529.76	817.554	30318.9
FBgn0004892	2611	2433.8	0.0611863	1
FBgn0038602	615	437.85	0.340105	1
FBgn0037260	1785	1607.8	0.683173	7.37604
FBgn0052668	2676	2498.8	0.536352	9
FBgn0001250	5649	5471.8	0.789235	29
FBgn0036795	1548	1370.8	0	0
FBgn0015321	417.284	353.05	60.7001	397
FBgn0030202	348	171.035	0	0
FBgn0030244	482.5	393.899	0.567081	3
FBgn0039501	2472	2294.8	6.94349	107
FBgn0038127	935	757.798	0	0
FBgn0003129	2566	2388.8	0	0
FBgn0033100	285.477	194.322	30.7633	78
FBgn0013954	633	455.85	890.191	2725
FBgn0030832	708	530.798	0	0
FBgn0264738	1067	889.798	0	0
FBgn0036302	742.176	681.049	79.0485	1048
FBgn0011205	633.035	577.87	58.2386	725.949
FBgn0028700	638	549.4	35.3721	261
FBgn0039927	1327.1	1257.22	7.30151	156.32
FBgn0038079	247	187.933	0.792385	3
FBgn0040066	881.374	787.84	62.4569	626
FBgn0030833	3034.39	2891.55	4.64976	112
FBgn0036656	715.5	626.9	0.689576	5.80592
FBgn0053531	1453.33	1394.27	0.213611	6
FBgn0033982	2012.01	1903.17	0.518584	10.7908
FBgn0085237	380	203.018	0	0
FBgn0052086	1500	1322.8	0.112576	1
FBgn0284247	12134	11956.8	0.0249088	2
FBgn0039434	1030	852.798	0	0
FBgn0051933	2076	1898.8	0	0
FBgn0038830	670	492.85	19.942	66
FBgn0035294	1682	1504.8	85.6692	865.694
FBgn0040793	417	240.018	400.18	645
FBgn0014179	1911	1733.8	0.0858895	1
FBgn0031145	285.813	225.691	263.83	1178.52
FBgn0033234	1423.02	1306.63	1.67617	22.3899
FBgn0040343	743.5	566.379	0	0
FBgn0050491	829.941	712.751	3.92398	28.3989
FBgn0034420	457.091	432.233	148.034	3063
FBgn0054008	715	537.798	3.32277	12
FBgn0037297	676.038	600.972	20.0491	191
FBgn0031725	2661.5	2484.3	0	0
FBgn0039307	1248	1070.8	0	0
FBgn0035435	735.333	617.199	10.777	67
FBgn0013810	12202	12024.8	3.26937	264
FBgn0030494	858	680.798	0.437472	2
FBgn0039055	3473	3295.8	30.7698	681
FBgn0040308	878.772	730.189	63.1003	369
FBgn0039620	2274	2096.8	1.49142	21
FBgn0015765	1054.3	925.861	17.3706	149
FBgn0031270	683	505.85	3.53263	12
FBgn0029795	1084.51	953.542	2.07763	18
FBgn0030049	1064.72	1018.78	77.5349	2046.08
FBgn0052702	11349	11171.8	6.2249	467
FBgn0032938	685.631	650.304	42.4571	930
FBgn0037760	3729.86	3588.72	49.9735	1512
FBgn0259832	474	296.959	15.044	30
FBgn0020440	2458.56	2364.13	17.4557	520
FBgn0004590	639	461.85	0	0
FBgn0024941	5150.98	4981.22	0.0572794	2
FBgn0035084	762.154	653.875	17.4053	125.072
FBgn0266490	245.282	157.374	112.761	240
FBgn0038752	2194	2016.8	0.0738373	1
FBgn0051643	2890	2712.8	0	0
FBgn0030746	1969.19	1877.61	1.35409	33.0387
FBgn0015714	802.601	711.252	82.0161	759.876
FBgn0037506	1426	1248.8	0.596233	5
FBgn0266977	516	338.926	0	0
FBgn0035077	1165	987.798	0.834677	5.53666
FBgn0053109	1025	847.798	0.175649	1
FBgn0002933	523	345.926	0	0
FBgn0085331	825	647.798	0	0
FBgn0261584	1588.03	1423.22	13.6248	140
FBgn0033362	945.06	865.523	9.03553	117
FBgn0030575	700.935	608.08	3.33651	26
FBgn0015572	1749	1571.8	0.284225	3
FBgn0013276	2375	2197.8	15.6666	231.219
FBgn0032613	2123	1945.8	23.9544	313
FBgn0036225	1146	968.798	0	0
FBgn0052208	514	336.926	0	0
FBgn0017567	819	641.798	156.619	675
FBgn0014388	1892	1794.7	803.098	17626.8
FBgn0046763	1934	1756.8	113.755	1342
FBgn0037061	627	449.85	20.8551	63
FBgn0030941	2415	2237.8	69.673	1047
FBgn0029809	1433	1255.8	0.118582	1
FBgn0053120	2301	2123.8	1.12188	16
FBgn0015614	1112.88	959.399	85.2014	633.768
FBgn0033498	1268	1090.8	0.136519	1
FBgn0022224	396	219.018	21.0776	31
FBgn0033729	794.5	617.345	0	0
FBgn0260453	2126.94	1963.34	0.0715466	1.02167
FBgn0039160	1362	1184.8	70.8307	563.544
FBgn0032750	1371	1193.8	7.60917	61
FBgn0033979	847	758.4	0.883595	9
FBgn0032651	1360	1182.8	0	0
