Name	Length	EffectiveLength	TPM	NumReads
FBtr0073094	1694	1493.61	8.04283	270.622
FBtr0073093	1577	1376.61	59.57	1847.38
FBtr0343515	1092	891.611	0	0
FBtr0072451	975	774.611	15.3007	267
FBtr0071607	2252	2051.61	2.42329	112
FBtr0081516	4704	4503.61	0.216843	22
FBtr0300749	931	730.611	3.10839	51.161
FBtr0346532	1185	984.611	0.727701	16.1412
FBtr0073076	880	679.611	65.9499	1009.7
FBtr0089289	4677	4476.61	1.54152	155.459
FBtr0100448	4590	4389.61	0.184313	18.2263
FBtr0089290	4681	4480.61	2.55149	257.542
FBtr0089288	4037	3836.61	19.2992	1668.03
FBtr0100447	4417	4216.61	2.47007e-08	2.34633e-06
FBtr0329933	4663	4462.61	0.0669085	6.72648
FBtr0336949	2826	2625.61	6.94135	410.574
FBtr0088786	1378	1177.61	36.499	968.277
FBtr0088785	1869	1668.61	64.146	2411.25
FBtr0303077	607	406.611	0	0
FBtr0339716	615	414.611	1.43491	13.4024
FBtr0085459	600	399.611	94.7086	852.598
FBtr0070973	1218	1017.61	0.56708	13
FBtr0089252	2767	2566.61	2.00542	115.953
FBtr0334488	2840	2639.61	2.23599	132.962
FBtr0334489	2902	2701.61	0.328813	20.0119
FBtr0100600	3804	3603.61	4.61117	374.34
FBtr0300305	309	122.25	0	0
FBtr0077162	567	366.612	0	0
FBtr0072277	713	512.611	51.0047	589
FBtr0344898	1082	881.611	0	0
FBtr0086817	1175	974.611	0	0
FBtr0333271	5146	4945.61	0.570335	63.5429
FBtr0072639	5149	4948.61	0.549168	61.2217
FBtr0340000	824	623.611	2.79928	39.3258
FBtr0087390	427	227.172	305.739	1564.67
FBtr0070472	3021	2820.61	2.17512	138.211
FBtr0331752	4499	4298.61	21.4963	2081.66
FBtr0070475	3174	2973.61	4.10112	274.728
FBtr0070474	3218	3017.61	0.772537	52.517
FBtr0302185	2166	1965.61	0.628781	27.8429
FBtr0070471	4805	4604.61	6.74191	699.348
FBtr0112828	2903	2702.61	4.99174	303.915
FBtr0301966	3182	2981.61	0.359835	24.1697
FBtr0070468	3055	2854.61	1.23508	79.4255
FBtr0070476	2745	2544.61	0	0
FBtr0070470	3110	2909.61	0.341944	22.4133
FBtr0331751	4750	4549.61	0.436237	44.7109
FBtr0070469	4244	4043.61	25.2555	2300.61
FBtr0070467	2929	2728.61	0	0
FBtr0331753	5004	4803.61	1.89241	204.786
FBtr0070466	2847	2646.61	18.1171	1080.18
FBtr0070473	3091	2890.61	0	0
FBtr0076265	1575	1374.61	66.7488	2067
FBtr0331935	1030	829.611	0	0
FBtr0088237	816	615.611	92.0804	1277
FBtr0081705	1363	1162.61	0	0
FBtr0088524	1299	1098.61	56.123	1389
FBtr0074540	843	642.611	26.0421	377
FBtr0074494	1357	1156.61	0.422171	11
FBtr0085714	3349	3148.61	33.3741	2367.26
FBtr0085713	3440	3239.61	1066.94	77866.7
FBtr0076256	334	141.739	2.50543	8
FBtr0339552	1718	1517.61	14.6366	500.401
FBtr0078950	1533	1332.61	22.5044	675.599
FBtr0070990	1321	1120.61	1.26235	31.8679
FBtr0100409	805	604.611	0	0
FBtr0343330	706	505.611	87.9367	1001.62
FBtr0304902	1617	1416.61	0	0
FBtr0304901	2286	2085.61	0.0638515	3
FBtr0078872	1228	1027.61	0.0863941	2
FBtr0077839	2112	1911.61	16.3371	703.544
FBtr0077837	2331	2130.61	1.51395	72.6662
FBtr0077838	2235	2034.61	2.34428e-07	1.0745e-05
FBtr0077836	2325	2124.61	20.7425	992.79
FBtr0075133	4018	3817.61	1.28701	110.686
FBtr0332862	2190	1989.61	6.464	289.725
FBtr0087988	1754	1553.61	61.941	2167.89
FBtr0087987	1948	1747.61	296.084	11656.7
FBtr0074688	1633	1432.61	35.1946	1135.85
FBtr0086864	3503	3302.61	12.6075	938
FBtr0083361	1283	1082.61	0.205013	5
FBtr0392904	4164	3963.61	12.9006	1151.91
FBtr0084588	2385	2184.61	93.6233	4607.61
FBtr0303161	2639	2438.61	21.07	1157.51
FBtr0079257	1918	1717.61	17.212	666
FBtr0307341	906	705.611	0	0
FBtr0084989	527	326.618	0.267659	1.96943
FBtr0306309	750	549.611	0.483632	5.98808
FBtr0344570	539	338.615	1.70576	13.0119
FBtr0078090	1219	1018.61	41.4641	951.477
FBtr0087439	546	345.614	31.5956	246
FBtr0070960	2096	1895.61	0	0
FBtr0302357	2296	2095.61	0	0
FBtr0302356	2428	2227.61	0.119562	6
FBtr0340571	3830	3629.61	0.0114637	0.937354
FBtr0340572	3825	3624.61	0.0864946	7.06265
FBtr0080267	3305	3104.61	0	0
FBtr0077141	787	586.611	0	0
FBtr0306593	981	780.611	0	0
FBtr0081719	1938	1737.61	68.0046	2662
FBtr0071549	1655	1454.61	30.9133	1013
FBtr0308832	1068	867.611	11.4625	224.038
FBtr0308833	2043	1842.61	32.4873	1348.54
FBtr0074921	2263	2062.61	17.9577	834.42
FBtr0073011	1996	1795.61	0.123606	5
FBtr0112378	450	249.849	0	0
FBtr0342602	1596	1395.61	0.117123	3.68235
FBtr0080326	1217	1016.61	74.5956	1708.38
FBtr0085405	675	474.611	177.143	1894
FBtr0339295	331	139.295	0	0
FBtr0300316	205	64.4299	0	0
FBtr0300904	2130	1929.61	0	0
FBtr0081633	2196	1995.61	0	0
FBtr0300905	2052	1851.61	0.0482912	2.01435
FBtr0335279	1234	1033.61	0	0
FBtr0335281	1199	998.611	1.76483	39.7024
FBtr0290216	733	532.611	0	0
FBtr0335280	740	539.611	0	0
FBtr0077120	1711	1510.61	12.592	428.513
FBtr0081676	887	686.611	0	0
FBtr0076639	2093	1892.61	0.136872	5.8357
FBtr0079280	1148	947.611	0	0
FBtr0304827	5797	5596.61	0	0
FBtr0433494	6405	6204.61	0.330499	46.1957
FBtr0333832	6581	6380.61	0.0138083	1.98481
FBtr0433497	5654	5453.61	0	0
FBtr0333833	6118	5917.61	0	0
FBtr0433496	5848	5647.61	0	0
FBtr0304826	8410	8209.61	0.259984	48.0824
FBtr0433495	8302	8101.61	1.38396e-05	0.00252587
FBtr0433493	8251	8050.61	0.145108	26.3171
FBtr0300808	2019	1818.61	0.0244086	1
FBtr0300809	4061	3860.61	0	0
FBtr0301700	4064	3863.61	0	0
FBtr0072287	5108	4907.61	27.6418	3056
FBtr0343633	2816	2615.61	8.34126	491.498
FBtr0074281	2640	2439.61	78.0246	4288.14
FBtr0343632	2730	2529.61	0.853547	48.6405
FBtr0074279	3898	3697.61	62.5178	5207.65
FBtr0074280	3895	3694.61	0.00745151	0.620197
FBtr0072238	1035	834.611	0	0
FBtr0308073	1317	1116.61	1.40319	35.2968
FBtr0082360	764	563.611	74.1617	941.621
FBtr0082361	1024	823.611	0.11223	2.08233
FBtr0079938	1428	1227.61	2.24189	62
FBtr0077227	1279	1078.61	66.9601	1627.04
FBtr0091702	1278	1077.61	3.06727	74.4614
FBtr0074882	2425	2224.61	10.2118	511.767
FBtr0332153	3588	3387.61	5.82632	444.637
FBtr0310476	2042	1841.61	5.17942	214.88
FBtr0100666	2416	2215.61	8.52839	425.675
FBtr0332726	2033	1832.61	4.14233	171.014
FBtr0080287	1089	888.611	21.6125	432.648
FBtr0309307	5887	5686.61	0.0234444	3.00338
FBtr0300898	5037	4836.61	0.0183742	2.00201
FBtr0080024	1050	849.611	12.0279	230.211
FBtr0077389	2263	2062.61	90.023	4183
FBtr0290204	1958	1757.61	0	0
FBtr0086689	848	647.611	24.8957	363.208
FBtr0306636	1574	1373.61	12.6814	392.416
FBtr0086687	1472	1271.61	25.5771	732.695
FBtr0086690	2195	1994.61	0	0
FBtr0086686	1532	1331.61	0	0
FBtr0340359	2225	2024.61	1.35201	61.665
FBtr0301148	981	780.611	100.326	1764.26
FBtr0086684	908	707.611	0	0
FBtr0306637	2237	2036.61	1.71467	78.6692
FBtr0301149	1514	1313.61	2.402	71.0815
FBtr0086600	1106	905.611	6.43097	131.2
FBtr0331978	1118	917.611	19.0004	392.771
FBtr0078769	621	420.611	4554.74	43158
FBtr0070712	1878	1677.61	0.952564	36
FBtr0343263	1108	907.611	0	0
FBtr0343264	928	727.611	2.26452e-08	3.71186e-07
FBtr0072024	920	719.611	0.247696	4.01545
FBtr0113111	979	778.611	0	0
FBtr0333452	4664	4463.61	0.132904	13.3641
FBtr0333450	3996	3795.61	0.416763	35.6359
FBtr0333451	4043	3842.61	6.08867e-09	5.27067e-07
FBtr0300831	4092	3891.61	0	0
FBtr0076303	1640	1439.61	0	0
FBtr0076302	1655	1454.61	1.26568	41.4751
FBtr0076301	2049	1848.61	38.9369	1621.52
FBtr0077098	1123	922.611	78.9291	1640.49
FBtr0070552	1047	846.611	0.214673	4.09429
FBtr0075818	1346	1145.61	24.9148	643
FBtr0088789	1908	1707.61	4.78313	184
FBtr0304960	503	302.635	0	0
FBtr0075249	843	642.611	0.138154	2
FBtr0084104	1804	1603.61	224.359	8105.13
FBtr0336911	2177	1976.61	8.75155	389.693
FBtr0088974	1597	1396.61	23.5727	741.655
FBtr0100360	4963	4762.61	0.52789	56.6377
FBtr0110880	2920	2719.61	0	0
FBtr0334105	2225	2024.61	0	0
FBtr0301185	2946	2745.61	0	0
FBtr0110881	4262	4061.61	2.3865	218.362
FBtr0336928	1138	937.611	0	0
FBtr0072107	995	794.611	0.111727	2
FBtr0085786	2956	2755.61	13.057	810.546
FBtr0085785	3082	2881.61	0.241242	15.6605
FBtr0334549	2894	2693.61	0.0177657	1.07804
FBtr0334550	3020	2819.61	0.000376407	0.0239091
FBtr0340191	4545	4344.61	1.30558	127.783
FBtr0073848	4477	4276.61	54.5993	5260.22
FBtr0078387	3371	3170.61	9.57959	684.237
FBtr0087487	2027	1826.61	13.4874	555
FBtr0083735	2688	2487.61	0	0
FBtr0332539	2448	2247.61	0.293476	14.8597
FBtr0077790	977	776.611	0	0
FBtr0331440	941	740.611	0	0
FBtr0331439	971	770.611	0	0
FBtr0082634	1746	1545.61	15.4513	538
FBtr0079612	1320	1119.61	7.57977	191.179
FBtr0087980	1799	1598.61	0.0674344	2.42852
FBtr0087979	1558	1357.61	0	0
FBtr0072044	1063	862.611	0	0
FBtr0343206	1072	871.611	0	0
FBtr0072043	1160	959.611	0	0
FBtr0075225	1132	931.611	0.142945	3
FBtr0112489	446	245.889	13.5061	74.8143
FBtr0339263	740	539.611	0.582893	7.08577
FBtr0301018	2276	2075.61	1.62536	76
FBtr0302526	640	439.611	6.78989	67.2432
FBtr0100009	3280	3079.61	6.27013	435
FBtr0089901	2338	2137.61	0	0
FBtr0089902	1803	1602.61	0	0
FBtr0300562	2617	2416.61	4.83739	263.351
FBtr0089900	2125	1924.61	0	0
FBtr0089904	2355	2154.61	0	0
FBtr0301521	2467	2266.61	0.266483	13.607
FBtr0089905	2568	2367.61	4.85672	259.042
FBtr0345390	5214	5013.61	0.165222	18.6611
FBtr0331425	3556	3355.61	0.747862	56.534
FBtr0332155	4408	4207.61	4.52384	428.805
FBtr0075014	3541	3340.61	0	0
FBtr0078874	603	402.611	0	0
FBtr0083452	2975	2774.61	10.4593	653.765
FBtr0302317	2262	2061.61	19.405	901.235
FBtr0333248	2543	2342.61	0	0
FBtr0114524	2411	2210.61	0.160643	8
FBtr0273385	6171	5970.61	2.1406	287.92
FBtr0339307	6637	6436.61	1.55637	225.677
FBtr0273384	6439	6238.61	3.55529	499.666
FBtr0082117	3807	3606.61	3.23554	262.883
FBtr0082116	6303	6102.61	2.97672	409.233
FBtr0082118	4671	4470.61	4.57816	461.078
FBtr0085011	1569	1368.61	0.0324342	1
FBtr0081174	4145	3944.61	0	0
FBtr0081175	3934	3733.61	0.161713	13.6016
FBtr0303241	4041	3840.61	1.61509	139.738
FBtr0081176	3893	3692.61	0	0
FBtr0305129	2997	2796.61	15.5552	980
FBtr0339156	2994	2793.61	2.99426e-10	1.8844e-08
FBtr0339157	2988	2787.61	0	0
FBtr0071784	2049	1848.61	0	0
FBtr0071785	1989	1788.61	58.9538	2375.44
FBtr0089148	3050	2849.61	1.38318	88.7935
FBtr0089147	2773	2572.61	0.410596	23.7961
FBtr0089150	2762	2561.61	3.10266	179.046
FBtr0089146	2709	2508.61	0	0
FBtr0308247	2614	2413.61	34.991	1902.57
FBtr0089149	2840	2639.61	2.0818	123.793
FBtr0302559	2531	2330.61	0.0253952	1.33333
FBtr0346506	2597	2396.61	0	0
FBtr0302190	3048	2847.61	2.77991	178.332
FBtr0086145	3054	2853.61	6.06155	389.668
FBtr0306281	375	177.528	0	0
FBtr0306280	392	193.39	0	0
FBtr0306258	4812	4611.61	1.8115	188.195
FBtr0073119	3828	3627.61	75.6966	6186.06
FBtr0073120	4106	3905.61	4.97486e-05	0.0043771
FBtr0073118	4763	4562.61	113.004	11615.1
FBtr0337055	3442	3241.61	8.57897	626.489
FBtr0333895	3491	3290.61	2.54486	188.65
FBtr0337056	4046	3845.61	24.7537	2144.48
FBtr0077442	1411	1210.61	5.13341	140
FBtr0076018	1266	1065.61	0.685265	16.4503
FBtr0076017	963	762.611	10.6258	182.55
FBtr0339781	3357	3156.61	0.144597	10.2825
FBtr0070778	3093	2892.61	0.307196	20.0181
FBtr0344824	2804	2603.61	13.5116	792.501
FBtr0345292	830	629.611	1331.72	18888.7
FBtr0070983	837	636.611	5.8135	83.3737
FBtr0070982	1100	899.611	4.0709	82.5015
FBtr0070981	941	740.611	47.5463	793.276
FBtr0070980	854	653.611	2318.14	34133.2
FBtr0307300	2919	2718.61	12.5322	767.524
FBtr0113024	3030	2829.61	0.218568	13.9326
FBtr0332600	2913	2712.61	0	0
FBtr0083414	2815	2614.61	14.5407	856.467
FBtr0337043	3789	3588.61	1.45384	117.533
FBtr0077516	1338	1137.61	0.0390202	1
FBtr0112524	1274	1073.61	3.66037	88.5296
FBtr0089233	3691	3490.61	0.319536	25.1269
FBtr0334626	3376	3175.61	1.38085	98.7851
FBtr0310651	3526	3325.61	3.23477	242.343
FBtr0089229	3501	3300.61	39.0389	2902.74
FBtr0082920	981	780.611	0.0568654	1
FBtr0077386	1734	1533.61	22.4734	776.427
FBtr0071106	2301	2100.61	0.0845274	4
FBtr0070937	2201	2000.61	81.8848	3690.48
FBtr0070938	2487	2286.61	85.3621	4397.18
FBtr0070397	1267	1066.61	1.04044	25
FBtr0074346	819	618.611	0.0717572	1
FBtr0071471	1606	1405.61	0.0302493	0.957849
FBtr0330316	1609	1408.61	0.00132832	0.0421514
FBtr0074918	1253	1052.61	18.2005	431.588
FBtr0072124	2163	1962.61	19.7003	871.013
FBtr0071683	1189	988.611	74.6706	1663
FBtr0077403	1061	860.611	0	0
FBtr0113021	1089	888.611	0	0
FBtr0077402	1231	1030.61	0	0
FBtr0077401	1011	810.611	1.04046	19
FBtr0300280	1584	1383.61	0.224578	7
FBtr0346378	3461	3260.61	0	0
FBtr0074809	2896	2695.61	16.3725	994.235
FBtr0335137	3353	3152.61	0.194266	13.797
FBtr0346141	373	175.694	0.566839	2.24354
FBtr0085611	272	97.3827	17.6663	38.7565
FBtr0074029	585	384.611	0.230829	2
FBtr0075388	1505	1304.61	0.190147	5.5884
FBtr0343534	2295	2094.61	0.116081	5.47747
FBtr0086001	1762	1561.61	0.142128	5
FBtr0321315	1239	1038.61	0	0
FBtr0333037	2846	2645.61	1.22174	72.815
FBtr0075724	2737	2536.61	5.55847	317.634
FBtr0075723	2084	1883.61	1.59194	67.5515
FBtr0342770	3744	3543.61	2.63117	210.045
FBtr0070420	3766	3565.61	73.2549	5884.21
FBtr0342771	3838	3637.61	0.973189	79.75
FBtr0333323	2883	2682.61	0.91302	55.1766
FBtr0333322	2930	2729.61	0	0
FBtr0074137	2347	2146.61	1.84876	89.4028
FBtr0074135	2386	2185.61	59.4965	2929.42
FBtr0308136	1697	1496.61	0	0
FBtr0080237	698	497.611	0	0
FBtr0300638	3446	3245.61	0	0
FBtr0073729	466	265.736	70.3015	420.854
FBtr0084836	743	542.611	28.8781	353
FBtr0082430	1248	1047.61	0	0
FBtr0335211	1142	941.611	23.6021	500.656
FBtr0076857	1307	1106.61	0.481359	12
FBtr0300424	902	701.611	2.08786	33
FBtr0083860	1793	1592.61	2.35457	84.477
FBtr0302327	1744	1543.61	132.565	4609.81
FBtr0083861	1877	1676.61	13.4951	509.712
FBtr0083086	1479	1278.61	16.0475	462.235
FBtr0334589	2552	2351.61	1.72485	91.3762
FBtr0091874	595	394.611	0.00212865	0.018923
FBtr0073935	992	791.611	0.21319	3.80186
FBtr0073300	818	617.611	0	0
FBtr0073299	2460	2259.61	0	0
FBtr0088841	1522	1321.61	2.82257	84.036
FBtr0088842	1468	1267.61	46.3592	1323.85
FBtr0345599	2094	1893.61	0.128666	5.48873
FBtr0070422	1749	1548.61	0.558992	19.5014
FBtr0342772	681	480.611	0	0
FBtr0070421	1547	1346.61	0.112831	3.42286
FBtr0333023	2495	2294.61	0.16418	8.48684
FBtr0075579	1678	1477.61	0	0
FBtr0072248	2815	2614.61	0	0
FBtr0345620	2931	2730.61	0	0
FBtr0072247	2800	2599.61	0.187831	11
FBtr0072253	1306	1105.61	2.02727	50.493
FBtr0343432	1090	889.611	32.4023	649.372
FBtr0073127	1478	1277.61	4.43884e-05	0.00127757
FBtr0073128	1471	1270.61	0.139698	3.99872
FBtr0079458	1541	1340.61	0.0733449	2.21508
FBtr0079460	1595	1394.61	0.631913	19.8531
FBtr0079462	1526	1325.61	0.0371326	1.10889
FBtr0079461	1505	1304.61	0.11339	3.33251
FBtr0079459	1585	1384.61	0.849267	26.4905
FBtr0081997	1156	955.611	39.8941	858.83
FBtr0081996	1257	1056.61	2.31986	55.2197
FBtr0336761	1233	1032.61	7.43479	172.951
FBtr0336637	3026	2825.61	0	0
FBtr0300693	1964	1763.61	0	0
FBtr0336636	3290	3089.61	0	0
FBtr0071797	3770	3569.61	0.161661	13
FBtr0336638	1523	1322.61	0	0
FBtr0087382	5033	4832.61	23.0301	2507.23
FBtr0339998	5235	5034.61	0	0
FBtr0301478	2790	2589.61	22.2746	1299.45
FBtr0089521	2653	2452.61	1.51969	83.9657
FBtr0306351	2221	2020.61	1.48259	67.4871
FBtr0306350	2503	2302.61	4.89248	253.785
FBtr0330046	2653	2452.61	1.51969	83.9657
FBtr0301477	4782	4581.61	0.943113	97.3417
FBtr0300224	1562	1361.61	0	0
FBtr0114515	1508	1307.61	0.0832122	2.45122
FBtr0087406	329	137.681	0	0
FBtr0072888	2130	1929.61	0	0
FBtr0085859	1170	969.611	0.091562	2
FBtr0334894	6412	6211.61	47.5349	6651.72
FBtr0084460	6624	6423.61	3.97833	575.701
FBtr0304567	3987	3786.61	13.3826	1141.58
FBtr0070907	2510	2309.61	130.066	6767.36
FBtr0070906	2636	2435.61	0.30206	16.5737
FBtr0305911	1961	1760.61	3.6284	143.911
FBtr0289953	2161	1960.61	8.50349	375.583
FBtr0305910	2015	1814.61	6.78847	277.506
FBtr0088312	1656	1455.61	0.620878	20.3596
FBtr0088313	2297	2096.61	0	0
FBtr0088311	2351	2150.61	0.0354742	1.71866
FBtr0304592	2591	2390.61	0.369915	19.9217
FBtr0088882	1935	1734.61	66.3309	2592
FBtr0079894	2382	2181.61	24.1111	1184.98
FBtr0331635	2356	2155.61	0	0
FBtr0345615	2623	2422.61	3.86799	211.099
FBtr0071338	3399	3198.61	150.672	10857
FBtr0334508	4486	4285.61	0.0905914	8.74615
FBtr0085746	3506	3305.61	0.0839806	6.25385
FBtr0085085	1541	1340.61	33.9396	1025.01
FBtr0085084	2075	1874.61	0.804955	33.9938
FBtr0079304	905	704.611	0.158152	2.51038
FBtr0079732	925	724.611	0	0
FBtr0071108	3145	2944.61	0.13264	8.79871
FBtr0340139	3231	3030.61	0.424913	29.0099
FBtr0071107	3426	3225.61	44.3548	3223.07
FBtr0340138	4238	4037.61	2.91751	265.371
FBtr0309839	4403	4202.61	0	0
FBtr0309836	4378	4177.61	0	0
FBtr0309837	3952	3751.61	17.3881	1469.56
FBtr0073144	4107	3906.61	122.453	10776.8
FBtr0309838	4006	3805.61	14.7281	1262.67
FBtr0075152	2917	2716.61	29.9091	1830.41
FBtr0300092	607	406.611	0	0
FBtr0073892	1096	895.611	0	0
FBtr0343143	1534	1333.61	0.332854	10
FBtr0332630	1663	1462.61	8.7716	289.018
FBtr0332631	1364	1163.61	59.7371	1565.92
FBtr0332632	5997	5796.61	14.8835	1943.55
FBtr0301268	1587	1386.61	0.672276	21
FBtr0085909	2020	1819.61	0.414718	17
FBtr0080763	2304	2103.61	19.7301	935
FBtr0086733	1297	1096.61	24.5708	607
FBtr0087262	852	651.611	127.663	1874
FBtr0303232	702	501.611	3.71676	42
FBtr0344155	6716	6515.61	15.6148	2291.97
FBtr0070316	6065	5864.61	14.6168	1931.12
FBtr0344279	6745	6544.61	0.0893903	13.1793
FBtr0076133	3030	2829.61	0.109917	7.0066
FBtr0082259	2901	2700.61	32.5529	1980.47
FBtr0079708	1718	1517.61	33.7073	1152.39
FBtr0330181	847	646.611	0	0
FBtr0074894	650	449.611	135.457	1372
FBtr0082726	2913	2712.61	0.872153	53.2963
FBtr0331429	2603	2402.61	0	0
FBtr0331428	2948	2747.61	6.7349	416.873
FBtr0082727	2606	2405.61	0	0
FBtr0301219	3098	2897.61	6.40093	417.831
FBtr0088166	1239	1038.61	0.0427396	1
FBtr0310646	1830	1629.61	3.25705	119.571
FBtr0073730	1370	1169.61	210.084	5535.43
FBtr0079724	633	432.611	5.71941	55.7398
FBtr0346454	899	698.611	0.333758	5.25272
FBtr0100541	611	410.611	7113.85	65804
FBtr0343865	1567	1366.61	0	0
FBtr0079324	1294	1093.61	0.324721	8
FBtr0079598	1156	955.611	51.0228	1098.41
FBtr0081220	1093	892.611	2.51033e-07	5.0479e-06
FBtr0300823	1159	958.611	2.19876	47.4829
FBtr0081221	1054	853.611	17.981	345.773
FBtr0310645	979	778.611	6.76126	118.595
FBtr0081219	1084	883.611	0.710844	14.1499
FBtr0075314	465	264.741	85.01	507
FBtr0070136	2103	1902.61	9.34143	400.388
FBtr0070137	2193	1992.61	1.13014	50.7309
FBtr0070135	2124	1923.61	6.43554	278.881
FBtr0076688	2391	2190.61	28.8302	1422.75
FBtr0346546	2609	2408.61	0	0
FBtr0302935	3103	2902.61	12.8459	839.983
FBtr0082329	3115	2914.61	3.89916	256.017
FBtr0344017	5279	5078.61	0	0
FBtr0091678	6366	6165.61	8.81142	1223.88
FBtr0344016	5395	5194.61	0.923729	108.097
FBtr0342985	4422	4221.61	6.30895	600.001
FBtr0071815	4360	4159.61	18.6577	1748.35
FBtr0071816	4190	3989.61	1.52013	136.625
FBtr0071813	4216	4015.61	295.655	26745.7
FBtr0342986	4124	3923.61	0.0148252	1.3104
FBtr0071814	4255	4054.61	29.9834	2738.72
FBtr0083049	682	481.611	70.9748	770.048
FBtr0079593	751	550.611	1.95218	24.2148
FBtr0332415	1011	810.611	6.35159	115.988
FBtr0345640	3934	3733.61	5.32677	448.033
FBtr0077562	3784	3583.61	53.8825	4349.97
FBtr0085387	5031	4830.61	6.65015	723.687
FBtr0085386	4880	4679.61	10.6365	1121.31
FBtr0085614	355	159.56	10.2673	36.9059
FBtr0303924	5093	4892.61	0.127392	14.0411
FBtr0303923	5120	4919.61	0.143997	15.9589
FBtr0300811	4420	4219.61	13.0762	1243
FBtr0340626	2866	2665.61	0.225992	13.5709
FBtr0340627	2995	2794.61	0	0
FBtr0340628	2870	2669.61	0.0250852	1.50863
FBtr0087784	1976	1775.61	160.039	6401.65
FBtr0332882	2246	2045.61	2.04932	94.4386
FBtr0339391	1899	1698.61	9.75745	373.377
FBtr0084095	7188	6987.61	1.18933	187.218
FBtr0343807	7002	6801.61	0.101295	15.521
FBtr0343805	4551	4350.61	1.23997	121.529
FBtr0343806	4719	4518.61	19.6921	2004.53
FBtr0086801	711	510.611	3.04002	34.9691
FBtr0344145	6340	6139.61	0.148982	20.6059
FBtr0100454	3868	3667.61	0.0253851	2.09739
FBtr0082255	6557	6356.61	0	0
FBtr0082256	4226	4025.61	0.0486139	4.40869
FBtr0100455	2462	2261.61	0.0376646	1.91897
FBtr0088783	1907	1706.61	48.0263	1846.42
FBtr0301333	1977	1776.61	0	0
FBtr0332689	1974	1773.61	0	0
FBtr0086107	5316	5115.61	49.8945	5749.99
FBtr0072159	694	493.611	1.52879	17
FBtr0076218	2574	2373.61	5.07713	271.484
FBtr0076219	2478	2277.61	33.3763	1712.52
FBtr0113346	1241	1040.61	0.213287	5
FBtr0100083	570	369.612	0.240197	2
FBtr0079765	644	443.611	0	0
FBtr0071734	1182	981.611	0.0452213	1
FBtr0071191	1056	855.611	11.9824	230.96
FBtr0345988	1286	1085.61	1.35099	33.0403
FBtr0071902	1064	863.611	2.05237	39.9292
FBtr0332909	904	703.611	44.2926	702.071
FBtr0078892	1301	1100.61	396.544	9832
FBtr0073061	323	132.915	0	0
FBtr0081973	1959	1758.61	0.126207	5
FBtr0333190	1343	1142.61	0	0
FBtr0072990	764	563.611	48.8309	620
FBtr0076205	2178	1977.61	1.97707	88.0806
FBtr0076204	2232	2031.61	9.61156	439.897
FBtr0081487	2064	1863.61	23.2975	978.095
FBtr0331678	2435	2234.61	4.66631	234.905
FBtr0086674	751	550.611	229.281	2844
FBtr0113686	2779	2578.61	1.23945	72
FBtr0113685	2706	2505.61	0	0
FBtr0072069	2783	2582.61	0.488972	28.4486
FBtr0072067	2762	2561.61	0	0
FBtr0072070	2827	2626.61	20.8251	1232.25
FBtr0332926	2655	2454.61	0.377581	20.879
FBtr0072068	2775	2574.61	2.37494	137.747
FBtr0072066	2608	2407.61	0	0
FBtr0087059	1547	1346.61	102.419	3107
FBtr0074966	4094	3893.61	15.3527	1346.65
FBtr0333896	4347	4146.61	4.21089	393.354
FBtr0302288	1725	1524.61	0.0291155	1
FBtr0086613	5546	5345.61	0.631101	76
