Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0087832	24.2865	20.872	22.9033	40.9445	9.36615	7.50419
FBtr0304955	290.164	38.9843	53.0269	298.296	85.7922	49.655
FBtr0087831	1067.46	87.0695	41.5191	467.333	26.7174	76.6881
FBtr0075643	920	300	342	917	215	259
FBtr0345632	0	0	0	12.3944	0	0
FBtr0077441	325.239	112	170	303.477	96	115
FBtr0073721	938.571	437.241	527.328	846.234	306.806	431.307
FBtr0340301	42.3981	18.6506	24.6716	36.3412	6.19407	18.6934
FBtr0084008	1112.18	520.099	590.708	1324	441.456	510.137
FBtr0346113	280.107	42.2732	37.5769	51.9052	37.6951	15.145
FBtr0082748	0	4.57062e-5	135.414	114.896	124.664	37.6818
FBtr0082747	2516.89	1059.73	1110.01	3122.2	902.641	1228.17
FBtr0307055	0	0	0	1	1	0
FBtr0340446	0	0	0	0	0	0
FBtr0078542	0	0	0	0	0	0
FBtr0331776	0.00614965	0.0133952	0	0	0	0
FBtr0073102	9	3	4	6	3	1
FBtr0081872	2	0	1	1	0	0
FBtr0333083	7616.43	3478.58	3930.75	9927.19	3594.96	3620.28
FBtr0300937	2170.49	429.483	390.356	1618.1	409.274	390.135
FBtr0076940	126.217	30.9347	28.8709	56.8933	80.906	62.5858
FBtr0343757	16.3173	3.5551	33.7466	4.23415e-6	0	0
FBtr0433524	0	0	0	0	0	0
FBtr0307876	128.408	94.7476	0	100.502	10.5394	44.3974
FBtr0307881	232.795	51.0893	139.931	138.117	117.811	138.512
FBtr0331337	12.3948	3.02401	0.898068	9.4405	3.13101	4.30451
FBtr0307877	12.3948	3.02401	0.898068	9.4405	3.13101	4.30451
FBtr0331336	24.855	6.79673	0	26.1957	8.0529	0
FBtr0307880	54.2365	0.0311042	75.9981	178.649	17.068	2.18272e-6
FBtr0331338	12.3948	3.02401	0.898068	9.4405	3.13101	4.30451
FBtr0307879	417.988	53.3316	46.052	373.842	48.0013	53.945
FBtr0307878	393.052	231.648	268.758	505.319	261.091	190.943
FBtr0345805	0	0	0	8	0	0
FBtr0075307	13	6	7	0	6	11
FBtr0302339	921.852	422.483	518.577	1134.48	345	429.944
FBtr0078919	345.6	40.4438	16.6134	33.8303	0	0
FBtr0304582	33.1632	0.0699419	4.04213	22.5126	7.99186	0.0195237
FBtr0085732	0	0	19.3469	2.48288e-5	25.0081	17.347
FBtr0334546	28.4348	26.9301	6.61101	75.0759	0	6.63563
FBtr0340227	2615.29	801	764	1677	560	526
FBtr0080166	1.33783e-7	0	0	0	0	0
FBtr0273418	77	16	24	65	21	18
FBtr0085784	2	0	1	2	0	3
FBtr0085727	0	0	0	0	0	0
FBtr0335454	0	0	0	0	0	0
FBtr0075740	1	1	1	3.08203	1	0
FBtr0089222	815	230	248	1062	218	291
FBtr0075969	2223.31	1020	1091	2302.81	887	927
FBtr0089314	165.781	134.879	63.6771	163.781	68.9831	72.4462
FBtr0089315	1912.68	625.618	773.323	1688.58	494.017	583.379
FBtr0347402	63.4368	11.582	0	52.3368	0	36.8778
FBtr0076230	1.00381	0	0	0	0	0
FBtr0345348	0	0	0	0	0	0
FBtr0302596	4.0092	0.509856	3.57235	182.535	0.0404752	281.402
FBtr0306684	2213.99	778.49	796.428	1963.46	674.96	346.598
FBtr0091905	182.503	68.6854	88.5375	162.119	52.5794	67.2248
FBtr0078435	7	3	7	11	1	5
FBtr0340579	0	0	0	0	0	1
FBtr0076311	0	0	0	0	0	0
FBtr0081722	70.4333	14.3739	35.7968	29.2524	30.9791	16.4541
FBtr0081721	177.335	42.7826	68.5448	119.495	113.711	139.982
FBtr0113198	508.768	38.1483	39.0654	83.4044	5.01239e-5	0
FBtr0081720	3830.46	1552.7	1941.59	4876.85	1500.31	1656.56
FBtr0073353	1	0	0	0	0	0
FBtr0079282	4	3	2	1	3	2
FBtr0333122	0	0	1	5	2	0
FBtr0304976	5	3	0	0	0	1
FBtr0112594	1.67665e-8	0	4.1293e-8	0	0	1
FBtr0344888	3	0	1	3	0	0
FBtr0336714	53.2446	8.62131	8.39153	58.7033	7.0489	0
FBtr0336720	0	0	0	0	0	0
FBtr0336722	0	0	0	0	0	0
FBtr0305016	0	0	0	0	0	0
FBtr0336716	0	0	0	0	0	0
FBtr0336717	7.00863	0	0	5.03447	0	0
FBtr0336721	0	0	0	0	0	0
FBtr0336723	0	3.05536	0.803813	0	0	0
FBtr0336715	0	0	0	0	0	0
FBtr0308498	0	0	0.057577	0	0.105142	11.0094
FBtr0336718	0	0	0	0	0	0
FBtr0336719	4.79655	0	3.74703	6.93225	11.8839	0
FBtr0305021	0	0	0	0	0	0
FBtr0336713	0	2.32651	4.8179e-5	0	0	0
FBtr0072374	418.134	165	214	495.849	169	160.596
FBtr0076939	617.139	245.184	312.417	632.131	201.156	285.009
FBtr0339131	104.983	26.8125	14.9251	72.1763	21.8345	37.2097
FBtr0307497	0	0	0	0	0	0
FBtr0085902	2725.25	1239.52	1553.49	3164.78	858.355	797.777
FBtr0301000	338.171	2.01269	0.0137365	1029.36	347.38	1.37076
FBtr0085901	0	4.95181e-6	56.7477	0	1.98216e-7	3.21654e-5
FBtr0110959	544.931	694.707	668.908	684.705	275.493	608.451
FBtr0339132	4069.67	1442.95	1491.91	2068.33	1178.94	1178.54
FBtr0073105	26	20	19	25	12	14
FBtr0072627	38	1.99653e-4	19	31	3.09391e-5	10
FBtr0072626	0	11.9998	0	0	5.99997	0
FBtr0330297	1235.15	618.998	702.997	1417.52	618.999	530.188
FBtr0085543	189.853	0.00201141	0.00284085	225.482	5.81818e-4	149.812
FBtr0330359	0	0	0	4.16812	0	0
FBtr0330358	22	4	2	9.66377	5	3
FBtr0330360	0	0	0	4.16812	0	0
FBtr0075465	0	0	0	0	0	0
FBtr0089855	59.3863	42	50	76.8679	30	45.4918
FBtr0088844	0	7.1195	7.13197	7.06385e-6	14	19
FBtr0339121	34.9013	5.8805	5.86803	39.8362	0	0
FBtr0087080	0	0	0	2	0	0
FBtr0100024	7.01185	1.99971	1.99919	9.03608	1.99971	3.29522
FBtr0343015	0.00115808	6.80737e-4	8.05805e-4	3.53224e-4	2.90861e-4	8.4924e-4
FBtr0082511	327	129	157	292	108	134
FBtr0306288	1.02372	0	2	3.04088	0	0
FBtr0300386	9	3	2	8	0	2
FBtr0336950	0	0	0	0	0	0
FBtr0336682	0	0	0	1.70683	0	0
FBtr0087109	0	0	0	0	0	0
FBtr0331921	0	0	0	0	0	0
FBtr0331922	0	1	1	7.30177	0	1
FBtr0336683	3.02173	0	0	0	2	0
FBtr0113170	0	0	0	0	0	0
FBtr0333022	0	0	0	0	0	0
FBtr0100109	22	6	8	23	2	6
FBtr0085894	4.33166	1.83333	1.6246	2.72222	1.44444	2.55556
FBtr0335435	6	0	0	0	0	0
FBtr0082488	0	0	3	5.0065	1	2
FBtr0077868	21.9138	19.647	22.2431	31.4622	21.7349	0
FBtr0077867	3627.09	1732.35	2005.76	4162.54	1631.27	1871
FBtr0331933	4529.86	3219.71	2801.4	1800.38	2336.05	2568.5
FBtr0075560	752.451	278.018	160.421	1784.42	283.091	420.464
FBtr0075559	11630.6	4321.51	5965.4	20400.7	6238.33	5459.68
FBtr0087085	0	0	0	0	0	0
FBtr0076626	2482.59	328.607	327.42	1749.33	291.016	297.119
FBtr0301629	4872.41	2358.39	2713.58	5996.67	2015.98	2371.88
FBtr0083763	2.09667	5	3	1.51839	0.393749	0.386839
FBtr0330030	11.4517	0	0	13.742	2.30313	2.30658
FBtr0083762	11.4517	0	0	13.742	2.30313	2.30658
FBtr0083467	559.334	154	204	175.743	65	67
FBtr0073974	142	55	47	32	8	12
FBtr0082904	0	0	0	0	0	0
FBtr0077378	3	2	1	5	0	0
FBtr0078103	1798	391	386	1601	445	374
FBtr0082326	1	0	0	0	0	0
FBtr0086077	1901.09	476.818	478.634	174.102	499.261	482.707
FBtr0086078	240.948	0	19.8924	69.1579	18.7435	38.4499
FBtr0345009	242.186	33.1813	52.4733	180.757	59.996	51.8415
FBtr0111280	1061.77	2.84338e-4	2.70657e-5	1811.98	0	0.00118437
FBtr0343769	16.3713	5	4.13792	27.0512	8.29711	8.32722
FBtr0080933	21.1036	0	3.86208	0	2.75483	1.67278
FBtr0078054	1334	416	481	1348	405	450
FBtr0077965	146.103	29	33	95.9727	23	14
FBtr0301290	1597.84	942.203	807.039	1663.41	351.534	662.986
FBtr0085794	56.0615	13.0756	40.9274	70.9508	41.1157	53.333
FBtr0330096	1597.84	942.203	807.039	1663.41	351.534	662.986
FBtr0085793	2324.27	582.519	1198.99	2316.23	1535.82	1263.7
FBtr0084979	1	1	0	1	0	0
FBtr0076986	994	349	400	904	337	391
FBtr0299788	0	1.75057	3.21207	22.5257	7.98314	5.67216
FBtr0339346	31.1803	8.24943	17.7879	30.4743	9.01686	27.3278
FBtr0305116	762	140	141	483	109	136
FBtr0080687	0	0	1	0	0	0
FBtr0078666	2062.19	420.601	395.458	1658.46	450.857	381.852
FBtr0344117	3.56777	5.56881	33.4579	7.63178	9.51284	12.5931
FBtr0085903	2457.98	756.622	836.435	2485.54	637.955	878.462
FBtr0085904	4103.3	1268.38	1487.17	3986.8	1031.04	1476.54
FBtr0085905	180.712	0	34.3927	25.6596	0	7.53773e-8
FBtr0084600	5	1	0	2	0	1
FBtr0078842	1305	463	542	1330	473	560
FBtr0081942	1	0	1	1	0	1
FBtr0340234	29.5204	100.34	49.674	311.347	57.0912	130.393
FBtr0080880	1589.48	332.66	419.326	796.653	331.909	277.607
FBtr0085684	0.0736189	0	0.0941389	0	0	0
FBtr0110860	0.926381	0	0.905861	0	0	0
FBtr0340274	0	0	0	0	0	0
FBtr0299816	453	185	217	474	156	186
FBtr0082357	0	2.52462	2.16131	5.54102	1.20581	1.56489
FBtr0302302	0.653079	0.0454396	0.00354303	0.00241143	0.0026567	4.20365e-4
FBtr0346807	4313.82	1487.91	1621.13	4036.33	1385.73	1308.78
FBtr0077756	3	2	0	2	0	1
FBtr0083201	17.474	4	5.08683	31.1291	9.52386	2.00194
FBtr0299676	3	0	2	6	3	2
FBtr0110824	1972.21	460	500	1828.85	514	551
FBtr0079811	228.309	43.7671	79.8929	182.779	41.1812	65.1128
FBtr0346623	11.1434	28.3265	0	0	28.2509	0
FBtr0343431	53.3491	7.90636	13.1071	17.2208	7.56782	6.88719
FBtr0331708	0	0	0	0	0	0
FBtr0073818	520	184	243	516	171	187
FBtr0305974	129.77	160.107	53.1089	44.9151	45.2502	1.3523e-7
FBtr0305973	240.323	112.732	0	135.208	173.153	48.2078
FBtr0305971	286.204	250.717	308.832	469.046	230.237	242.956
FBtr0305975	155.99	99.7967	233.573	3.34444e-4	3.41796e-5	141.183
FBtr0305972	348.18	244.891	396.149	814.871	372.82	348.264
FBtr0085174	852.824	86.7559	175.336	1183.26	157.539	259.389
FBtr0081071	16.1666	5.82561	0	0	3	0
FBtr0343828	0	0	0	0	0	0
FBtr0343827	17.8334	5.17439	14	20	0	8
FBtr0081866	598	207	220	753	192	239
FBtr0089030	52.1723	36.2203	29.962	67.6114	30.4291	38.1154
FBtr0087560	27527.8	10708.3	11890.9	22991.2	6961.67	6569
FBtr0071066	741.829	196.951	264.06	896.236	180.121	229.85
FBtr0346619	361.202	47.2435	31.2767	373.373	59.0857	13.4867
FBtr0303570	30.3711	4.34097	4.63957	9.44368	19	4.64714
FBtr0303569	31.6289	20.659	21.3604	68.5563	0	23.3529
FBtr0273305	48.6976	0	0	26.4039	60.4703	0
FBtr0273306	959.077	238.45	200.054	716.349	92.8649	197.648
FBtr0273304	1.80383e-8	85.7775	147.351	52.6222	33.4492	80.0755
FBtr0301145	510.225	300.773	345.595	733.624	410.216	303.277
FBtr0306063	13.5512	2.15893	4.14574	8.45869	2.07295	3.03809
FBtr0076916	3	1	2	6.47846	1	0.654286
FBtr0076915	0	0	0	13.5215	0	7.34571
FBtr0339360	190.611	75.9089	107.02	199.919	61.5318	59.5525
FBtr0339361	53.8857	80.9284	27.4705	0	0	52.4151
FBtr0300180	290.947	58.1941	118.435	280.466	138.296	138.336
FBtr0302496	254.097	123.969	117.075	126.753	64.1721	47.4163
FBtr0088580	6.01102	0	0	37.8251	1.48102e-7	15.2803
FBtr0073082	2616.23	768	881	2242	642	754.81
FBtr0343777	99.0706	25.1066	28.891	29.4559	0	48.4783
FBtr0078128	347.969	76.8934	94.109	402.595	101	48.5217
FBtr0070406	756.238	203.408	207.337	1368.39	310.803	312.281
FBtr0303998	26.5366	2.39353	7.42196	78.2249	9.73542	10.0379
FBtr0303997	21.3427	33.1986	53.5879	97.2569	66.4614	87.6813
FBtr0333731	36.8832	0	7.6534	22.1299	0	0
FBtr0081327	1.002	1	2	2	0	3
FBtr0088863	0	0	0	0	0	0
FBtr0111188	1	1	1	6	1	2
FBtr0343092	0	0	0	0	0	0
FBtr0082891	1201.66	492.638	655	1189	441	519.332
FBtr0070624	1	0	2	3	0	0
FBtr0445312	0	0	0	0	0	0
FBtr0084617	3.00567	0	0	3.75432	0	2
FBtr0079755	7	4	1	0	0	0
FBtr0079756	0	0	0	0	0	0
FBtr0273420	0	0	0	6	0	6
FBtr0087236	1052.42	302.051	261.707	861.685	251.256	228.369
FBtr0304747	2293.01	932.339	1029.92	2254.79	731.53	928.288
FBtr0087240	169.601	0	0	121.75	0	0
FBtr0087241	112.964	18.6095	30.377	65.7758	42.2143	50.3425
FBtr0086023	755.666	227.592	334.614	861.998	228	308.585
FBtr0302508	4.3341	4.40839	4.38565	13.0023	0	4.415
FBtr0078649	2858.72	1161.32	1103.58	2430.3	1340.29	970.46
FBtr0078653	115.691	66.1649	24.8235	3.93593e-7	57.042	111.096
FBtr0078651	64.0924	45.3945	28.4566	51.1538	10.2614	24.416
FBtr0302597	146.055	67.7655	130.121	299.487	176.669	12.3101
FBtr0309321	373.151	252.465	127.881	224.119	112.491	158.967
FBtr0078654	72.5258	42.8872	55.6888	81.4506	37.884	33.5093
FBtr0309320	760.828	104.224	106.759	672.107	121.077	80.8511
FBtr0078650	19374.3	7199.8	8567.34	25844	8020.69	8409.07
FBtr0309319	1629.3	396.517	540.589	1571.39	357.314	336.609
FBtr0078652	357.801	239.212	186.975	451.842	50.4246	177.653
FBtr0309322	27.4146	0	0	0	0	0
FBtr0301947	1509.51	1069.2	890.785	2754.69	1126.31	1480.06
FBtr0087028	3362.04	816.592	725.419	2618.2	683.128	740.285
FBtr0087029	0	0	0	0	0	3.73384e-6
FBtr0087031	853.764	119.603	197.938	1156.07	235.95	93.7973
FBtr0087026	2494.53	152.382	231.497	1926.82	209.569	398.798
FBtr0087027	2704.66	1849.42	2148.15	4782.82	1698.35	1695.12
FBtr0087030	0	0	0	0	0	3.82326e-7
FBtr0303871	0	0	0	0	0	0
FBtr0333405	1195.89	1352.81	1658.77	4908.54	1593.93	1940.93
FBtr0303870	6896.01	2680.78	2786.8	7295.13	2780.22	1957.26
FBtr0303872	2028.8	300.147	180.424	1234.14	375.053	330.329
FBtr0303873	86.9073	0.00433007	0	50.1938	0	19.1914
FBtr0304974	0	16.541	10.0379	0	0	0
FBtr0073579	287.924	108.02	147.024	211.018	55	81.0191
FBtr0346737	20.9783	0	0	0	0	0
FBtr0070389	323.291	100.469	113.147	241.713	102	97.2733
FBtr0072592	3	0	0	5	0	0
FBtr0084303	26	14	10	22	3	5
FBtr0072834	470.035	457.908	486.749	625.944	267.25	268.542
FBtr0332668	1713.85	275.503	306.701	1118.64	207.894	292.008
FBtr0345381	84.1116	12.5887	12.5496	65.4201	18.8557	9.45004
FBtr0081951	0	12	0	0	0	0
FBtr0081950	29.0563	0	10	29.452	12.0155	11.0262
FBtr0078726	5	0	0	2.95118	0.626954	0
FBtr0334950	0	3	0	7.05184	2.37305	1
FBtr0303408	0	14.7711	44.5629	0	47.0488	2.03298
FBtr0433510	0	6.29633	9.76383	0	4.10348	6.5658
FBtr0070269	1876.36	893	1044	2174.38	805.398	856
FBtr0342765	0	0	0	0	0	0
FBtr0070393	178	79	91	632	217	236
FBtr0089745	1883.82	346.831	282.472	399.481	339.37	244.015
FBtr0089743	1735.88	992.426	1126.53	2580.99	821.63	981.985
FBtr0089744	3.03632e-4	0	0	274.164	0	0
FBtr0333501	10.71	0	0	2.60453	0	0
FBtr0333507	0	0	0	0	7.07336e-6	0
FBtr0333509	0.00157247	0	0	0	4.02603	0
FBtr0333494	5.97788	0	2.94987	0	0	0
FBtr0333502	9.75407e-4	1.55344	1.66932	0	0	0
FBtr0333496	0	0	5.71149	0	0	0
FBtr0333500	0	0	0	0	0	0
FBtr0333505	2.36996	0	0	5.69765	0	3.25545
FBtr0333498	21.2063	17.2736	0	5.69782	0	0
FBtr0333495	9.75407e-4	1.55344	1.66932	0	0	0
FBtr0333504	0	0	0	0	2.52275	0
FBtr0333506	0	0	0	0	0.45122	0
FBtr0347552	0	0	0	0	0	2.74455
FBtr0333497	0	0	0	0	0	0
FBtr0333499	0	0	0	0	0	0
FBtr0345689	3.74835e-7	0	0	0	0	0
FBtr0333503	0	2.61948	0	0	0	0
FBtr0333508	4.73235	0	0	0	0	0
FBtr0333493	0	0	0	0	0	0
FBtr0345690	0	0	0	0	0	0
FBtr0342931	0	0	0	0	0	0
FBtr0079063	2.03764	1	0	1.03764	0	0
FBtr0346458	1.96236	0	1	1.96236	0	0
FBtr0088261	7.75306	0	0.703033	66.9452	8.78586	19.3262
FBtr0077587	0	0	0	0	1	0
FBtr0079685	549.285	216.798	250.846	559.079	199.832	199.622
FBtr0333416	33.1933	29.5702	9.988	32.0829	10.0026	20.0468
FBtr0084464	641.603	279.099	450.608	358.287	217.055	203.978
FBtr0084465	585.932	153.901	131.392	238.713	21.9452	44.0223
FBtr0082790	1099	407	574	2492	732	1012
FBtr0347429	0	0	0	0	0	0
FBtr0076711	3378.18	1090.5	1391.43	3216.19	943.272	1279.31
FBtr0076712	116.821	29.5037	58.5698	129.811	26.7278	60.686
FBtr0080967	1	0	0	0	0	0
FBtr0082738	0	0	0	0	0	0
FBtr0334895	793.992	28.657	184.971	888.236	91.6068	189.459
FBtr0084462	121.947	333.914	214.682	7.68722e-5	152.1	98.879
FBtr0111241	594.882	348.288	354.278	975.41	293.773	290.986
FBtr0111239	1447.52	290.712	371.415	593.237	357.227	389.734
FBtr0111240	404.597	0	114.307	1071.35	0	21.2798
FBtr0088746	40.8943	12	12	50.1877	10	13
FBtr0087765	122.991	18.7148	36.0342	157.224	75.5068	36.8566
FBtr0333151	507.137	235.9	330.658	332.421	128.159	170.329
FBtr0079959	99	34	22	100	26	27
FBtr0332702	5.19486	1	1	4	1.14505	0
FBtr0075336	1.80514	0	0	0	1.85495	0
FBtr0084522	353.716	140.038	147.347	308.543	104.203	130.324
FBtr0330369	353.716	140.038	147.347	308.543	104.203	130.324
FBtr0078559	1034	362	386	1062	344	351
FBtr0088501	3067.29	1070.09	1301.41	2286.73	772.706	702.18
FBtr0334807	28.8982	13.9122	7.5894	19.46	13.2941	4.90446
FBtr0334808	12.8074	0	0	12.8074	0	12.9157
FBtr0290037	4	2	0	1	0	0
FBtr0083026	14	4	4	8	5	6
FBtr0076354	182	56	59	212	47	67
FBtr0331580	0	0	0	0	0	0
FBtr0078074	822	313	369	884	309	392
FBtr0347105	747.976	265.315	376.796	226.529	332.617	374.577
FBtr0335048	8.05511	7.12649	7.67243	9.33704	21.2426	17.6067
FBtr0308123	383.945	2.32405e-7	18.3415	80.4656	0.514912	5.64047
FBtr0082200	9.78843e-6	39.445	1.39794e-5	0	55.2507	19.5042
FBtr0347104	3894.06	2210.72	2428.02	4800.5	1881.6	1731.85
FBtr0082196	8.05511	7.12649	7.67243	9.33704	21.2426	17.6067
FBtr0335049	181.442	0	0	151.143	0	0
FBtr0301386	1852.95	327.928	288.187	2103.43	358.745	218.642
FBtr0082197	0	0	0.218554	0	0	0
FBtr0082199	48.4323	82.3391	22.7551	63.3395	65.2732	27.928
FBtr0082198	383.945	2.32405e-7	18.3415	80.4656	0.514912	5.64047
FBtr0089670	0	0	0	0	0	0
FBtr0089671	0	0	0	1.00039	1	0
FBtr0089669	0	0	0	0	0	0
FBtr0089668	0	0	0	0	0	0
FBtr0072837	0	0	0	0	0	0
FBtr0072836	2	1	0	4	2	3
FBtr0075642	1830.01	704.879	832.166	1735.24	543.285	649.089
FBtr0332719	39.6187	6.30064	3.1184	18.2855	0	3.15968
FBtr0074903	2473.38	785.699	887.882	1978.71	619	869.84
FBtr0083889	0	0	0	0	0	0
FBtr0083888	1	0	0	0	1	0
FBtr0303465	94.4007	44.5898	71.6534	114.629	37.6381	58.3984
FBtr0071995	42.5993	7.41022	3.3466	82.3706	18.3619	14.6016
FBtr0080708	59.3007	22.0593	34.7756	14.4883	10.377	12.4947
FBtr0310430	274.938	95.0232	112.688	256.551	74.916	93.6339
FBtr0074746	1576.33	479.678	479.065	1910.7	383.514	239.928
FBtr0345016	1596.67	992.322	1102.94	1165.3	861.486	937.072
FBtr0082746	0	0	0	0	0	0
FBtr0083993	661.08	194.997	325.328	807.831	294.561	366.837
FBtr0110823	682.279	397.656	394.789	474.817	161.438	87.7852
FBtr0113784	694	83	103	390	91	85
FBtr0343566	57.1536	0	0	14.2884	0	0
FBtr0070675	2683.85	1367	1642	3053.71	1074	1328
FBtr0079135	1453.76	586.315	650	1759.93	467.948	567.314
FBtr0332554	45.2004	1.68548	0	15.0668	5.05158	1.6865
FBtr0083148	0	0	0	0	0	0
FBtr0074479	28.096800000000002	3	6	18.0164	5.00219	2
FBtr0083731	479.013	114	128	497.501	148	189
FBtr0081142	131.067	0	16.9354	106.127	31.0724	15.36
FBtr0336841	218.009	317.027	470.159	413.371	404.3	279.888
FBtr0336840	4115.69	1739.97	1815.91	4199.6	1414.63	1627.77
FBtr0071056	1	0	0	2	0	0
FBtr0071803	25.5148	5	6	19	8	6
FBtr0305274	0	0	0	0	0	0
FBtr0076948	4.0679	0	0	1.04995	0	0
FBtr0076947	0	0	0	0	0	0
FBtr0084830	280	89	112	216	69	76
FBtr0339983	41.1545	16.3706	16.2932	81.8606	16.3346	8.19655
FBtr0087450	249.01	116.629	107.334	204.12	66.2746	73.8035
FBtr0345526	72.9421	0	7.3724	29.1769	7.39083	0
FBtr0336994	1	0	0	0	0	0
FBtr0300627	0	0	0	0	0	0
FBtr0070384	52.2567	0	22.6437	14.9305	7.56739	0
FBtr0331410	3088.74	1675.67	1942.69	3332.64	1458.64	1589.04
FBtr0330686	0	0	0	0	0	0
FBtr0335464	16	0	2	7	5	2
FBtr0077959	390	172	205	402	130	188
FBtr0304575	0	0	0	0	0	0
FBtr0343572	0	2.27579e-7	1.96105e-7	0	0	4.72409e-8
FBtr0304576	0	0	0	0	0	0
FBtr0077295	23	8	5	24	10	3
FBtr0077294	0	0	0	0	0	0
FBtr0304578	0	0	0	0	0	0
FBtr0304574	3.10291e-7	5.64287e-7	4.78133e-7	1.6143e-8	1.19353e-7	1.20813e-7
FBtr0304577	0	0	0	0	0	0
FBtr0071388	4	1	3	2	1	0
FBtr0070445	610.542	535.544	615.461	879.215	399.81	531.861
FBtr0307159	1008.53	125.456	143.539	724.785	150.19	128.783
FBtr0075379	792.873	301	304	767	175	247
FBtr0308792	145.489	0.231531	31.0827	58.0073	41.7985	83.2816
FBtr0110898	0	0	0	27.794	0	0
FBtr0308791	22.0502	0	0	0	0	0
FBtr0308797	0	1.89523e-5	0	0	0	0
FBtr0100232	0	5.24099	0	0.789474	0	0
FBtr0304654	99.7494	77.8064	50.2885	135.091	30.899	0
FBtr0310331	10.3451	0	8.2231	15.9158	7.16591	0
FBtr0086492	0	0	0	0	0	0
FBtr0332857	25.1274	0	9.31146	1.1341e-8	0	0
FBtr0086495	0.0112729	2.66499	0	0	2.65861	2.66898
FBtr0308785	82.9775	15.5054	6.778	77.1818	13.4768	10.6981
FBtr0301610	5.29796	0	0	0	0	0
FBtr0308795	0.00269601	0	0	0	0	0
FBtr0304655	12.092	0	0	0	10.5543	0
FBtr0304656	0	7.05001	0	0	0	0
FBtr0304653	0	0	0	7.71775	0	0
FBtr0308793	0	24.5234	12.3432	0	14.1588	12.3513
FBtr0301609	5.93104e-7	0	0	64.226	0	0
FBtr0308786	0	0	0	0	0	0
FBtr0308790	14.6375	2.24971e-7	0	3.38767e-8	0	0
FBtr0308796	0	0	0	23.562	9.31559	0
FBtr0079281	1	1	1	2	0	0
FBtr0073702	13.2295	6.01849	1.75311	14.4985	3.97735	3.64718
FBtr0340412	8.04445	0	2.2004	4.80403	2.02265	0
FBtr0073703	0	3.00311	5.41782	8.05321	0	0
FBtr0346126	11.3611	0	1.64148	0	0	1.35282
FBtr0332667	0	0	0	0	0	0
FBtr0074871	3	1	0	1	0	2
FBtr0085006	0	0	0	0	0	0
FBtr0306708	2.00133	0	1	3.0181	0	1.00014
FBtr0080390	0	663.08	619.216	0	0	0
FBtr0100125	0	0	0	1.44986	3.23615	0
FBtr0080391	9412.54	4046.2	6717.75	21568.1	9529.34	10019.6
FBtr0334761	10.9051	12.0249	22.9625	0	0	0
FBtr0305263	335.955	68.7863	166.454	42.1801	45.0486	52.5879
FBtr0334762	4420.45	1379.19	77.1993	11223	1029.11	3272.49
FBtr0080389	7674.15	1550.72	1954.42	5388.27	481.265	533.348
FBtr0076340	601.394	186.599	182.872	597.531	201.189	231.65
FBtr0076339	4060.87	1999.4	2357.13	4546.05	1739.81	1731.35
FBtr0083965	359	147	141	350	97	126
FBtr0080431	13	2	0	8	1	5
FBtr0080825	173	87	88	175	55	88
FBtr0343742	0	0	0	1	0	0
FBtr0079935	0	0	0	0	0	0
FBtr0081079	926	326	362	809	226	256
FBtr0080572	160.858	38.1931	64.2861	91.1432	21.02	41.3214
FBtr0345430	0	0	0	0	0	0
FBtr0077883	450.446	192.815	208.449	453.75	129.047	208.895
FBtr0345646	0	0	0	0	0	0
FBtr0086810	0	0	0	0	0	0
FBtr0087891	88	14	20	124	15	21
FBtr0300687	0	0	0	0	0	0
FBtr0084848	152	54	61	129	57	57
FBtr0334659	947.219	129.169	159.689	854.995	229.723	169.973
FBtr0081932	18719	6470.86	8416.99	26868.7	7944.49	8212.27
FBtr0334660	31710.3	5415.87	6519.26	53221.2	7492.83	6946.28
FBtr0081931	11905.6	910.954	1158.06	3535.45	1463.95	923.477
FBtr0070074	1	0	0	0	0	0
FBtr0088190	1.04091	2.31864	0	1	0	0
FBtr0076684	1725.6	732.992	846.978	2210.04	742.274	860.742
FBtr0334615	132.187	26.7518	53.311	0	0	26.7798
FBtr0333949	65.2105	34.2559	7.71086	36.9559	15.7259	17.4779
FBtr0074676	0	4.00033	0	1.53297	1	0
FBtr0332533	4.00147	0	3	1.46744	0	0
FBtr0301527	77.6174	22.7452	28.6018	68.8301	16.3606	20.2966
FBtr0082233	240.063	30.3947	23.2488	134.889	32.0196	28.999
FBtr0076588	0	0	0	0	0	0
FBtr0091456	10.7474	6	3	15.199	2	1
FBtr0083945	5996.51	3178.63	3794.85	4406.3	2017.57	2317.65
FBtr0334579	147.483	40.0335	9.71228	65.9839	39.2056	37.5947
FBtr0091842	1.91762	2.09432	2.03667	13.0283	2.06509	0
FBtr0088759	9	3	5	12.3852	4	3
FBtr0113161	4	1	1	1	1	2
FBtr0088981	704.301	244.743	305	657.362	220	249
FBtr0087480	0	0	0	0	0	0
FBtr0073540	327.725	110	162	281.629	69	117
FBtr0081108	34.4629	0	0	50.8506	0	0.00396673
FBtr0081107	0	0	0	1.3609e-6	0	17.9955
FBtr0081106	3.75503	0	0	3.83929	0	4.87771e-4
FBtr0081105	40.0299	22	38	13.4408	13	9.1626e-5
FBtr0309862	2.91931e-5	71.1759	154.099	109.306	202.984	100.157
FBtr0301732	504.658	255.386	362.163	778.697	166.892	269.371
