Name	Length	EffectiveLength	TPM	NumReads
FBtr0344570	539	357.578	0.096213	0.303685
FBtr0078090	1219	1037.37	33.963	311
FBtr0087439	546	364.506	25.4854	82
FBtr0070960	2096	1914.37	0.0138532	0.234097
FBtr0302357	2296	2114.37	0	0
FBtr0302356	2428	2246.37	0.341213	6.7659
FBtr0340571	3830	3648.37	0.005389	0.173551
FBtr0340572	3825	3643.37	0.0256977	0.826449
FBtr0080267	3305	3123.37	0	0
FBtr0077141	787	605.375	0	0
FBtr0306593	981	799.375	0	0
FBtr0081719	1938	1756.37	80.1743	1243
FBtr0071549	1655	1473.37	34.831	453
FBtr0308832	1068	886.375	11.4444	89.5422
FBtr0308833	2043	1861.37	30.5902	502.615
FBtr0074921	2263	2081.37	2.05977	37.8432
FBtr0073011	1996	1814.37	0.0624388	1
FBtr0112378	450	268.667	0	0
FBtr0342602	1596	1414.37	0	0
FBtr0080326	1217	1035.37	92.8948	849
FBtr0085405	675	493.431	182.525	795
FBtr0339295	331	149.733	0	0
FBtr0300316	205	29.393	0	0
FBtr0300904	2130	1948.37	0	0
FBtr0081633	2196	2014.37	0	0
FBtr0300905	2052	1870.37	0	0
FBtr0335279	1234	1052.37	0	0
FBtr0335281	1199	1017.37	0.111353	1
FBtr0290216	733	551.431	0	0
FBtr0335280	740	558.431	0	0
FBtr0077120	1711	1529.37	17.5402	236.792
FBtr0081676	887	705.375	0	0
FBtr0076639	2093	1911.37	0.158308	2.67096
FBtr0079280	1148	966.375	0.234458	2
FBtr0304827	5797	5615.37	0	0
FBtr0433494	6405	6223.37	0.53714	29.5075
FBtr0333832	6581	6399.37	0	0
FBtr0433497	5654	5472.37	0	0
FBtr0333833	6118	5936.37	0	0
FBtr0433496	5848	5666.37	0	0
FBtr0304826	8410	8228.37	4.15504e-08	3.01792e-06
FBtr0433495	8302	8120.37	0.142609	10.2221
FBtr0433493	8251	8069.37	8.1654e-09	5.81615e-07
FBtr0300808	2019	1837.37	0	0
FBtr0300809	4061	3879.37	0	0
FBtr0301700	4064	3882.37	0	0
FBtr0072287	5108	4926.37	28.5841	1243
FBtr0343633	2816	2634.37	0	0
FBtr0074281	2640	2458.37	67.0242	1454.45
FBtr0343632	2730	2548.37	3.3497	75.3509
FBtr0074279	3898	3716.37	37.2196	1220.98
FBtr0074280	3895	3713.37	1.09705	35.9595
FBtr0072238	1035	853.375	0	0
FBtr0308073	1317	1135.37	1.6418	16.4542
FBtr0082360	764	582.375	81.6128	419.546
FBtr0082361	1024	842.375	5.29532e-07	3.93746e-06
FBtr0079938	1428	1246.37	4.1811	46
FBtr0077227	1279	1097.37	90.2684	874.398
FBtr0091702	1278	1096.37	2.69709	26.102
FBtr0074882	2425	2243.37	22.2709	441.021
FBtr0332153	3588	3406.37	2.14301	64.437
FBtr0310476	2042	1860.37	2.94011	48.2817
FBtr0100666	2416	2234.37	7.92588	156.323
FBtr0332726	2033	1851.37	0.791678	12.9378
FBtr0080287	1089	907.375	24.9644	199.952
FBtr0309307	5887	5705.37	0.0595688	3
FBtr0300898	5037	4855.37	0	0
FBtr0080024	1050	868.375	9.39305	72
FBtr0077389	2263	2081.37	101.456	1864
FBtr0290204	1958	1776.37	0	0
FBtr0086689	848	666.375	17.0518	100.302
FBtr0306636	1574	1392.37	19.4562	239.13
FBtr0086687	1472	1290.37	12.98	147.845
FBtr0086690	2195	2013.37	0	0
FBtr0086686	1532	1350.37	0	0
FBtr0340359	2225	2043.37	4.22795	76.26
FBtr0301148	981	799.375	87.4095	616.776
FBtr0086684	908	726.375	0	0
FBtr0306637	2237	2055.37	9.15909e-10	1.66174e-08
FBtr0301149	1514	1332.37	1.92901	22.6871
FBtr0086600	1106	924.375	0	0
FBtr0331978	1118	936.375	24.9229	206
FBtr0078769	621	439.431	4165.09	16156
FBtr0070712	1878	1696.37	0.66782	10
FBtr0343263	1108	926.375	0	0
FBtr0343264	928	746.375	0	0
FBtr0072024	920	738.375	0	0
FBtr0113111	979	797.375	0	0
FBtr0333452	4664	4482.37	0.169592	6.71014
FBtr0333450	3996	3814.37	0.30561	10.2898
FBtr0333451	4043	3861.37	2.67479e-07	9.11695e-06
FBtr0300831	4092	3910.37	0	0
FBtr0076303	1640	1458.37	1.17789	15.1633
FBtr0076302	1655	1473.37	0.00764096	0.0993756
FBtr0076301	2049	1867.37	80.1247	1320.74
FBtr0077098	1123	941.375	93.1701	774.208
FBtr0070552	1047	865.375	0.130911	1
FBtr0075818	1346	1164.37	32.5937	335
FBtr0088789	1908	1726.37	5.51221	84
FBtr0304960	503	321.611	0	0
FBtr0075249	843	661.375	0	0
FBtr0084104	1804	1622.37	237.131	3395.93
FBtr0336911	2177	1995.37	7.00517	123.385
FBtr0088974	1597	1415.37	18.8479	235.48
FBtr0100360	4963	4781.37	0.702344	29.6429
FBtr0110880	2920	2738.37	0	0
FBtr0334105	2225	2043.37	0	0
FBtr0301185	2946	2764.37	0	0
FBtr0110881	4262	4080.37	2.14774	77.3571
FBtr0336928	1138	956.375	0.23691	2
FBtr0072107	995	813.375	0	0
FBtr0085786	2956	2774.37	20.4489	500.788
FBtr0085785	3082	2900.37	0	0
FBtr0334549	2894	2712.37	1.47069	35.2118
FBtr0334550	3020	2838.37	0	0
FBtr0340191	4545	4363.37	1.03417e-06	3.98321e-05
FBtr0073848	4477	4295.37	60.8454	2307
FBtr0078387	3371	3189.37	8.90403	250.675
FBtr0087487	2027	1845.37	14.795	241
FBtr0083735	2688	2506.37	0	0
FBtr0332539	2448	2266.37	0.29794	5.96046
FBtr0077790	977	795.375	0	0
FBtr0331440	941	759.375	0	0
FBtr0331439	971	789.375	0	0
FBtr0082634	1746	1564.37	19.5526	270
FBtr0079612	1320	1138.37	6.86665	69
FBtr0087980	1799	1617.37	0	0
FBtr0087979	1558	1376.37	0	0
FBtr0072044	1063	881.375	0	0
FBtr0343206	1072	890.375	0	0
FBtr0072043	1160	978.375	0	0
FBtr0075225	1132	950.375	0	0
FBtr0112489	446	264.667	12.6744	29.6106
FBtr0339263	740	558.431	0.687597	3.3894
FBtr0301018	2276	2094.37	1.40637	26
FBtr0302526	640	458.431	3.31242	13.4041
FBtr0100009	3280	3098.37	6.54486	179
FBtr0089901	2338	2156.37	0	0
FBtr0089902	1803	1621.37	0	0
FBtr0300562	2617	2435.37	4.69888	101.013
FBtr0089900	2125	1943.37	0	0
FBtr0089904	2355	2173.37	0	0
FBtr0301521	2467	2285.37	0.693217	13.9844
FBtr0089905	2568	2386.37	2.6111	55.0022
FBtr0345390	5214	5032.37	0	0
FBtr0331425	3556	3374.37	5.15475	153.539
FBtr0332155	4408	4226.37	5.18569	193.461
FBtr0075014	3541	3359.37	0	0
FBtr0078874	603	421.431	0	0
FBtr0083452	2975	2793.37	12.3933	305.587
FBtr0302317	2262	2080.37	17.9927	330.413
FBtr0333248	2543	2361.37	0	0
FBtr0114524	2411	2229.37	0	0
FBtr0273385	6171	5989.37	0	0
FBtr0339307	6637	6455.37	0.930765	53.0371
FBtr0273384	6439	6257.37	3.52973	194.963
FBtr0082117	3807	3625.37	2.68474	85.9161
FBtr0082116	6303	6121.37	0.919549	49.6869
FBtr0082118	4671	4489.37	2.50866	99.4139
FBtr0085011	1569	1387.37	0.0816559	1
FBtr0081174	4145	3963.37	0	0
FBtr0081175	3934	3752.37	0	0
FBtr0303241	4041	3859.37	1.67528	57.0719
FBtr0081176	3893	3711.37	0.580102	19.0046
FBtr0305129	2997	2815.37	11.3473	282
FBtr0339156	2994	2812.37	0	0
FBtr0339157	2988	2806.37	0	0
FBtr0071784	2049	1867.37	0	0
FBtr0071785	1989	1807.37	53.8426	859
FBtr0089148	3050	2868.37	1.79187	45.3692
FBtr0089147	2773	2591.37	5.74593e-08	1.31434e-06
FBtr0089150	2762	2580.37	2.76053	62.8773
FBtr0089146	2709	2527.37	2.97812	66.4402
FBtr0308247	2614	2432.37	21.113	453.313
FBtr0089149	2840	2658.37	0	0
FBtr0302559	2531	2349.37	0.0160734	0.333333
FBtr0346506	2597	2415.37	0	0
FBtr0302190	3048	2866.37	2.82398	71.4517
FBtr0086145	3054	2872.37	6.56872	166.548
FBtr0306281	375	193.733	0	0
FBtr0306280	392	210.713	0	0
FBtr0306258	4812	4630.37	2.72667	111.447
FBtr0073119	3828	3646.37	47.2124	1519.62
FBtr0073120	4106	3924.37	94.5147	3274.07
FBtr0073118	4763	4581.37	73.7781	2983.61
FBtr0337055	3442	3260.37	14.8048	426.077
FBtr0333895	3491	3309.37	89.5459	2615.83
FBtr0337056	4046	3864.37	0.00989347	0.337479
FBtr0077442	1411	1229.37	5.71332	62
FBtr0076018	1266	1084.37	3.06029	29.2928
FBtr0076017	963	781.375	11.2663	77.7072
FBtr0339781	3357	3175.37	0	0
FBtr0070778	3093	2911.37	0	0
FBtr0344824	2804	2622.37	0.907206	21
FBtr0345292	830	648.375	14.467	82.7986
FBtr0070983	837	655.375	9.83986	56.9242
FBtr0070982	1100	918.375	1.71098	13.8702
FBtr0070981	941	759.375	80.2715	538.067
FBtr0070980	854	672.375	5184.11	30768.3
FBtr0307300	2919	2737.37	12.3164	297.602
FBtr0113024	3030	2848.37	1.16922	29.3976
FBtr0332600	2913	2731.37	0	0
FBtr0083414	2815	2633.37	19.3389	449.533
FBtr0337043	3789	3607.37	0.454316	14.4666
FBtr0077516	1338	1156.37	0	0
FBtr0112524	1274	1092.37	1.8342	17.6863
FBtr0089233	3691	3509.37	2.14292	66.3826
FBtr0334626	3376	3194.37	0.545997	15.3955
FBtr0310651	3526	3344.37	0.00407158	0.120198
FBtr0089229	3501	3319.37	20.9588	614.102
FBtr0082920	981	799.375	0	0
FBtr0077386	1734	1552.37	22.1379	303.356
FBtr0071106	2301	2119.37	0	0
FBtr0070937	2201	2019.37	124.525	2219.68
FBtr0070938	2487	2305.37	63.4992	1292.2
FBtr0070397	1267	1085.37	0.939386	9
FBtr0074346	819	637.375	0	0
FBtr0071471	1606	1424.37	0.0728851	0.916393
FBtr0330316	1609	1427.37	0.00663568	0.0836068
FBtr0074918	1253	1071.37	20.3852	192.786
FBtr0072124	2163	1981.37	21.7917	381.133
FBtr0071683	1189	1007.37	78.6081	699
FBtr0077403	1061	879.375	0.423714	3.28901
FBtr0113021	1089	907.375	0	0
FBtr0077402	1231	1049.37	0	0
FBtr0077401	1011	829.375	0.23371	1.71099
FBtr0300280	1584	1402.37	0.161565	2
FBtr0346378	3461	3279.37	0	0
FBtr0074809	2896	2714.37	35.1051	841.121
FBtr0335137	3353	3171.37	0.495787	13.8791
FBtr0346141	373	191.733	0	0
FBtr0085611	272	90.7854	23.7093	19
FBtr0074029	585	403.431	0	0
FBtr0075388	1505	1323.37	0.0278081	0.324842
FBtr0343534	2295	2113.37	0.143402	2.67516
FBtr0086001	1762	1580.37	0.501787	7
FBtr0321315	1239	1057.37	0	0
FBtr0333037	2846	2664.37	0	0
FBtr0075724	2737	2555.37	2.75633	62.1734
FBtr0075723	2084	1902.37	2.60989	43.8266
FBtr0342770	3744	3562.37	0.0931705	2.92979
FBtr0070420	3766	3584.37	77.0738	2438.59
FBtr0342771	3838	3656.37	1.28521	41.4804
FBtr0333323	2883	2701.37	0.708616	16.8972
FBtr0333322	2930	2748.37	0	0
FBtr0074137	2347	2165.37	2.18944	41.849
FBtr0074135	2386	2204.37	47.7049	928.254
FBtr0308136	1697	1515.37	0	0
FBtr0080237	698	516.431	0	0
FBtr0300638	3446	3264.37	0.0231361	0.666667
FBtr0073729	466	284.639	63.5933	159.781
FBtr0084836	743	561.375	23.611	117
FBtr0082430	1248	1066.37	0	0
FBtr0335211	1142	960.375	30.5521	259
FBtr0076857	1307	1125.37	0.704664	7
FBtr0300424	902	720.375	1.10083	7
FBtr0083860	1793	1611.37	0	0
FBtr0302327	1744	1562.37	150.123	2070.39
FBtr0083861	1877	1695.37	9.99731	149.612
FBtr0083086	1479	1297.37	21.3547	244.555
FBtr0334589	2552	2370.37	1.2613	26.3909
FBtr0091874	595	413.431	0.475638	1.73579
FBtr0073935	992	810.375	0	0
FBtr0073300	818	636.375	0	0
FBtr0073299	2460	2278.37	0	0
FBtr0088841	1522	1340.37	2.86391	33.8847
FBtr0088842	1468	1286.37	61.3115	696.19
FBtr0345599	2094	1912.37	0	0
FBtr0070422	1749	1567.37	0.144557	2
FBtr0342772	681	499.431	0	0
FBtr0070421	1547	1365.37	0.0829716	1
FBtr0333023	2495	2313.37	0.138663	2.83155
FBtr0075579	1678	1496.37	0.239877	3.16845
FBtr0072248	2815	2633.37	0	0
FBtr0345620	2931	2749.37	0	0
FBtr0072247	2800	2618.37	0.173065	4
FBtr0072253	1306	1124.37	0	0
FBtr0343432	1090	908.375	35.9177	288
FBtr0073127	1478	1296.37	0.00110355	0.0126282
FBtr0073128	1471	1289.37	0.526064	5.98737
FBtr0079458	1541	1359.37	0	0
FBtr0079460	1595	1413.37	1.08176	13.4961
FBtr0079462	1526	1344.37	0.087655	1.0402
FBtr0079461	1505	1323.37	0.0891028	1.04086
FBtr0079459	1585	1403.37	0.92211	11.4229
FBtr0081997	1156	974.375	36.439	313.409
FBtr0081996	1257	1075.37	1.61983	15.3761
FBtr0336761	1233	1051.37	8.53556	79.2151
FBtr0336637	3026	2844.37	0.00704645	0.176919
FBtr0300693	1964	1782.37	0	0
FBtr0336636	3290	3108.37	0	0
FBtr0071797	3770	3588.37	0.152268	4.82308
FBtr0336638	1523	1341.37	0	0
FBtr0087382	5033	4851.37	36.2137	1550.8
FBtr0339998	5235	5053.37	0	0
FBtr0301478	2790	2608.37	21.9997	506.53
FBtr0089521	2653	2471.37	4.17036	90.9769
FBtr0306351	2221	2039.37	1.45711	26.2306
FBtr0306350	2503	2321.37	1.68049	34.4349
FBtr0330046	2653	2471.37	4.17036	90.9769
FBtr0301477	4782	4600.37	0.390329	15.8505
FBtr0300224	1562	1380.37	0	0
FBtr0114515	1508	1326.37	0.117426	1.37483
FBtr0087406	329	147.733	0	0
FBtr0072888	2130	1948.37	0	0
FBtr0085859	1170	988.375	0.22924	2
FBtr0334894	6412	6230.37	49.7746	2737.41
FBtr0084460	6624	6442.37	2.1375	121.554
FBtr0304567	3987	3805.37	6.66953	224.033
FBtr0070907	2510	2328.37	121.67	2500.66
FBtr0070906	2636	2454.37	0.338609	7.33597
FBtr0305911	1961	1779.37	14.3042	224.672
FBtr0289953	2161	1979.37	5.99347	104.719
FBtr0305910	2015	1833.37	1.82958	29.6088
FBtr0088312	1656	1474.37	0	0
FBtr0088313	2297	2115.37	0.996629	18.6097
FBtr0088311	2351	2169.37	0	0
FBtr0304592	2591	2409.37	0.770662	16.3903
FBtr0088882	1935	1753.37	88.2587	1366
FBtr0079894	2382	2200.37	24.9579	484.755
FBtr0331635	2356	2174.37	3.1369	60.2079
FBtr0345615	2623	2441.37	4.23298	91.2219
FBtr0071338	3399	3217.37	140.528	3991
FBtr0334508	4486	4304.37	0.131596	5
FBtr0085746	3506	3324.37	0	0
FBtr0085085	1541	1359.37	90.5102	1086.06
FBtr0085084	2075	1893.37	0.65432	10.9357
FBtr0079304	905	723.375	0	0
FBtr0079732	925	743.375	0.152396	1
FBtr0071108	3145	2963.37	9.65049	252.438
FBtr0340139	3231	3049.37	0	0
FBtr0071107	3426	3244.37	39.1254	1120.49
FBtr0340138	4238	4056.37	1.34251	48.0698
FBtr0309839	4403	4221.37	0	0
FBtr0309836	4378	4196.37	0	0
FBtr0309837	3952	3770.37	0.0536247	1.78471
FBtr0073144	4107	3925.37	156.134	5409.99
FBtr0309838	4006	3824.37	1.87276	63.2211
FBtr0075152	2917	2735.37	23.0685	557
FBtr0300092	607	425.431	0	0
FBtr0073892	1096	914.375	0	0
FBtr0343143	1534	1352.37	0	0
FBtr0332630	1663	1481.37	0	0
FBtr0332631	1364	1182.37	49.5465	517.115
FBtr0332632	5997	5815.37	10.1452	520.783
FBtr0301268	1587	1405.37	0.40305	5
FBtr0085909	2020	1838.37	0.369742	6
FBtr0080763	2304	2122.37	27.4361	514
FBtr0086733	1297	1115.37	33.6193	331
FBtr0087262	852	670.375	192.312	1138
FBtr0303232	702	520.431	7.83648	36
FBtr0344155	6716	6534.37	9.91917	572.134
FBtr0070316	6065	5883.37	25.0295	1299.86
FBtr0344279	6745	6563.37	0.0863027	5
FBtr0076133	3030	2848.37	0.397726	10
FBtr0082259	2901	2719.37	45.617	1095
FBtr0079708	1718	1536.37	15.116	205
FBtr0330181	847	665.375	0	0
FBtr0074894	650	468.431	123.099	509
FBtr0082726	2913	2731.37	2.94359	70.9705
FBtr0331429	2603	2421.37	1.86419	39.8447
FBtr0331428	2948	2766.37	3.73566	91.2215
FBtr0082727	2606	2424.37	3.38099	72.354
FBtr0301219	3098	2916.37	5.92815	152.609
FBtr0088166	1239	1057.37	0	0
FBtr0310646	1830	1648.37	1.76791	25.7238
FBtr0073730	1370	1188.37	191.544	2009.28
FBtr0079724	633	451.431	12.0404	47.979
FBtr0346454	899	717.375	3.40786	21.5797
FBtr0100541	611	429.431	6947.24	26334.4
FBtr0343865	1567	1385.37	0	0
FBtr0079324	1294	1112.37	0.203686	2
FBtr0079598	1156	974.375	50.4597	434
FBtr0081220	1093	911.375	1.93252	15.5467
FBtr0300823	1159	977.375	0	0
FBtr0081221	1054	872.375	19.029	146.534
FBtr0310645	979	797.375	15.901	111.92
FBtr0081219	1084	902.375	0	0
FBtr0075314	465	283.667	67.493	169
FBtr0070136	2103	1921.37	7.38227	125.205
FBtr0070137	2193	2011.37	0	0
FBtr0070135	2124	1942.37	13.5193	231.795
FBtr0076688	2391	2209.37	22.3562	436
FBtr0346546	2609	2427.37	0	0
FBtr0302935	3103	2921.37	14.0306	361.81
FBtr0082329	3115	2933.37	5.91621	153.19
FBtr0344017	5279	5097.37	0.270725	12.1813
FBtr0091678	6366	6184.37	8.74343	477.305
FBtr0344016	5395	5213.37	0	0
FBtr0342985	4422	4240.37	3.76056	140.759
FBtr0071815	4360	4178.37	18.2895	674.571
FBtr0071816	4190	4008.37	1.17185	41.4629
FBtr0071813	4216	4034.37	226.205	8055.6
FBtr0342986	4124	3942.37	0.00486033	0.169138
FBtr0071814	4255	4073.37	1.40166	50.3982
FBtr0083049	682	500.431	65.8765	291
FBtr0079593	751	569.375	0.330057	1.65885
FBtr0332415	1011	829.375	5.63898	41.2829
FBtr0345640	3934	3752.37	3.77625	125.079
FBtr0077562	3784	3602.37	55.4403	1762.92
FBtr0085387	5031	4849.37	8.68684	371.849
FBtr0085386	4880	4698.37	14.3503	595.151
FBtr0085614	355	173.733	11.3482	17.4031
FBtr0303924	5093	4911.37	0.0593799	2.57431
FBtr0303923	5120	4938.37	0.147407	6.42569
FBtr0300811	4420	4238.37	17.7748	665
FBtr0340626	2866	2684.37	0.0713064	1.68962
FBtr0340627	2995	2813.37	0	0
FBtr0340628	2870	2688.37	0.0130792	0.310376
FBtr0087784	1976	1794.37	210.275	3330.58
FBtr0332882	2246	2064.37	0	0
FBtr0339391	1899	1717.37	24.6989	374.422
FBtr0084095	7188	7006.37	1.12263	69.4302
FBtr0343807	7002	6820.37	0	0
FBtr0343805	4551	4369.37	3.68783	142.236
FBtr0343806	4719	4537.37	17.3109	693.334
FBtr0086801	711	529.431	1.92582	9
FBtr0344145	6340	6158.37	0	0
FBtr0100454	3868	3686.37	0.040875	1.33007
FBtr0082255	6557	6375.37	0	0
FBtr0082256	4226	4044.37	0.0642219	2.29273
FBtr0100455	2462	2280.37	0.0187388	0.377196
FBtr0088783	1907	1725.37	47.4719	723
FBtr0301333	1977	1795.37	0	0
FBtr0332689	1974	1792.37	0	0
FBtr0086107	5316	5134.37	48.8728	2215
FBtr0072159	694	512.431	1.54755	7
FBtr0076218	2574	2392.37	0.736715	15.5578
FBtr0076219	2478	2296.37	50.9829	1033.44
FBtr0113346	1241	1059.37	0.106938	1
FBtr0100083	570	388.431	0	0
FBtr0079765	644	462.431	0.244982	1
FBtr0071734	1182	1000.37	0.113245	1
FBtr0071191	1056	874.375	11.2453	86.7935
FBtr0345988	1286	1104.37	1.97021	19.2065
FBtr0071902	1064	882.375	8.79788	68.5251
FBtr0332909	904	722.375	83.8197	534.475
FBtr0078892	1301	1119.37	493.176	4873
FBtr0073061	323	141.733	0	0
FBtr0081973	1959	1777.37	0	0
FBtr0333190	1343	1161.37	0.0975459	1
FBtr0072990	764	582.375	58.747	302
FBtr0076205	2178	1996.37	2.18943	38.5826
FBtr0076204	2232	2050.37	10.8525	196.417
FBtr0081487	2064	1882.37	24.3609	404.779
FBtr0331678	2435	2253.37	0.91607	18.2214
FBtr0086674	751	569.375	288.106	1448
FBtr0113686	2779	2597.37	2.04996	47
FBtr0113685	2706	2524.37	0	0
FBtr0072069	2783	2601.37	0	0
FBtr0072067	2762	2580.37	0.0233267	0.531317
FBtr0072070	2827	2645.37	14.0553	328.206
FBtr0332926	2655	2473.37	0	0
FBtr0072068	2775	2593.37	0.678611	15.5348
FBtr0072066	2608	2426.37	2.89926	62.0959
FBtr0087059	1547	1365.37	99.483	1199
FBtr0074966	4094	3912.37	14.0055	483.68
FBtr0333896	4347	4165.37	2.23888	82.3197
FBtr0302288	1725	1543.37	0	0
FBtr0086613	5546	5364.37	1.85842	88
FBtr0091795	4018	3836.37	0.738164	24.9973
FBtr0300891	3895	3713.37	4.9468e-06	0.000162148
FBtr0091794	5531	5349.37	0	0
FBtr0091793	5663	5481.37	0	0
FBtr0300892	5540	5358.37	0	0
FBtr0091792	3886	3704.37	7.84651e-05	0.00256572
FBtr0301734	675	493.431	30.0764	131
FBtr0342889	1080	898.375	10.829	85.8747
FBtr0071618	1141	959.375	7.92646	67.1253
FBtr0344856	10063	9881.37	0	0
FBtr0329838	8191	8009.37	0	0
