Name	Length	EffectiveLength	TPM	NumReads
FBgn0031021	768	586.375	59.3123	307
FBgn0033491	3329	3147.37	5.99697	166.609
FBgn0051141	961	779.375	0	0
FBgn0284082	778	596.375	0	0
FBgn0036396	1352	1170.37	8.42123	87
FBgn0036641	444.051	352.599	39.1501	242
FBgn0027594	1411.16	1353.74	133.304	5039
FBgn0261954	1938.91	1893.87	48.1198	3243.99
FBgn0029987	639	457.431	0.99064	4
FBgn0031660	1138	956.375	151.622	1280
FBgn0038619	496.099	400.043	20.0692	134
FBgn0001341	3680	3498.37	8.22524	254
FBgn0037541	1541.26	1501.38	27.8869	1683.33
FBgn0016701	772.207	650.114	61.8492	528
FBgn0039110	885.03	794.212	67.1148	941
FBgn0038839	2837.5	2655.87	0	0
FBgn0264307	670.717	633.23	9.70389	262.807
FBgn0263355	1662.6	1578.68	39.1609	1181.1
FBgn0032482	706.302	647.414	155.335	2738
FBgn0050082	843	661.375	0	0
FBgn0033698	5896	5714.37	20.1025	1014
FBgn0032240	265.875	175.104	142.485	440.172
FBgn0029925	1070	888.375	25.2494	198
FBgn0039017	1757	1575.37	8.00799	111.359
FBgn0259711	908	726.375	12.633	81
FBgn0051140	1180.16	1144.33	7.24524	371
FBgn0004379	1005.34	942.513	24.9464	600
FBgn0036158	782	600.375	0	0
FBgn0031816	1646.14	1496.35	12.6744	203
FBgn0034923	835.5	744.685	31.0358	408.024
FBgn0039582	1151	969.375	0	0
FBgn0051635	916.231	890.213	9.77112	536
FBgn0263117	1682.33	1621.79	0.0713249	3.0632
FBgn0030259	717	535.431	0.211582	1
FBgn0029858	1159.56	1056.09	12.6437	206.903
FBgn0260745	350.2	328.426	179.671	4344.99
FBgn0015791	588.495	496.183	135.538	1168
FBgn0051453	1397.29	1234.97	67.7971	827
FBgn0025574	1167.5	1065.43	21.1528	354
FBgn0039637	1597.89	1506.4	77.9611	2058
FBgn0016975	2714.67	2654.12	1.9919	140
FBgn0023095	3159.54	3036.9	1.51131	60
FBgn0014022	1444	1262.37	16.3329	182
FBgn0035134	1243	1061.37	1.06736	10
FBgn0044826	1797.25	1706.43	70.1393	2113
FBgn0030937	1405	1223.37	0	0
FBgn0085213	715	533.431	0.212375	1
FBgn0039875	1783.61	1649.44	69.9686	1379
FBgn0037736	2574.2	2459.77	0.232121	8
FBgn0024732	1435.33	1314.25	21.0326	366
FBgn0053700	1116	934.375	0	0
FBgn0260747	986.573	807.528	230.125	1664
FBgn0038011	1767	1585.37	0	0
FBgn0066365	896.667	836.123	0.0451636	1
FBgn0039863	2956.39	2864.86	36.5269	1833
FBgn0037721	423.5	332.688	1.36209	8
FBgn0036459	2408	2226.37	0	0
FBgn0038291	1731	1549.37	14.843	203
FBgn0001114	3205.46	3026.97	1023.15	27820
FBgn0262894	324	142.733	0	0
FBgn0015772	1527.56	1471.19	13.3353	558
FBgn0030873	552.16	493.975	95.7281	1303
FBgn0086675	958.444	938.263	0.0940007	7.00676
FBgn0038223	2926.72	2799.45	11.0521	389.75
FBgn0027081	844.501	778.415	232.569	4392
FBgn0043458	1815.06	1712.78	58.8038	1578.74
FBgn0262010	471	289.611	0	0
FBgn0259963	337	155.733	0	0
FBgn0010238	2156	1974.37	115.274	2009
FBgn0034184	2518.28	2370.35	34.3329	882
FBgn0000018	1794	1612.37	21.2189	302
FBgn0032809	910	728.375	1.24428	8
FBgn0036605	513	331.578	0.618883	1.81139
FBgn0052280	874.51	733.62	41.5667	347
FBgn0000055	615.5	524.685	0.323871	3
FBgn0033657	3918	3736.37	0.121281	4
FBgn0030666	1586	1404.37	0.682864	8.46518
FBgn0011202	1697.13	1621.81	37.2808	1287
FBgn0050091	1681	1499.37	0.0755564	1
FBgn0033260	2074.41	1963.05	33.9693	960
FBgn0283427	7706.5	7543.71	836.115	62119
FBgn0033740	1106.5	1015.68	18.8499	338
FBgn0011725	625.124	583.991	27.5426	626.945
FBgn0034377	761	579.375	0.586601	3
FBgn0284248	681	499.431	810.02	3571
FBgn0040674	712.5	531.021	0	0
FBgn0266434	3359	3177.37	0.0356544	1
FBgn0036323	1637	1455.37	0	0
FBgn0038260	1973	1791.37	2.40314	38
FBgn0034617	1987	1805.37	11.9225	190
FBgn0262018	7567	7385.37	0	0
FBgn0031873	840	658.375	22.0251	128
FBgn0032366	866	684.375	0	0
FBgn0035241	2831.52	2720.66	0.687264	27.042
FBgn0260049	2213.98	2037.09	170.665	3151
FBgn0267875	162	16.7666	0	0
FBgn0003870	672.217	642.787	30.0136	1051
FBgn0053061	634	543.185	0.10428	1
FBgn0041181	4928	4746.37	0.0238682	1
FBgn0039778	933	751.375	0	0
FBgn0014455	1546.28	1370.81	247.817	3104
FBgn0030462	936.667	755.042	0	0
FBgn0051832	762	580.375	0	0
FBgn0000259	226.398	200.193	124.427	1524
FBgn0261581	717.5	535.993	0	0
FBgn0039271	836	654.375	8.3099	48
FBgn0031463	1194	1012.37	0	0
FBgn0014006	4466.65	4290.86	32.7083	1280
FBgn0037150	1456	1274.37	15.2013	171
FBgn0030294	1628	1446.37	12.8453	164
FBgn0036039	1151.87	1056.29	13.7084	242.896
FBgn0029676	1774.49	1614.45	71.8038	1161.37
FBgn0037475	1444.5	1262.87	0	0
FBgn0053886	595	413.431	0.475638	1.73579
FBgn0052076	1529	1347.37	27.9987	333
FBgn0064126	1450.75	1286.38	47.7822	599.543
FBgn0039115	970	788.375	18.1827	126.535
FBgn0010356	2362	2180.37	20.7311	399
FBgn0051100	2312	2130.37	0.106354	2
FBgn0263249	318	136.733	0	0
FBgn0039635	392.003	331.215	187.395	1637
FBgn0050010	704	522.431	4.33693	20
FBgn0034495	1429	1247.37	16.0752	177
FBgn0005617	3623.94	3452	28.612	921
FBgn0030703	885.463	774.874	110.559	1242
FBgn0036574	1648.28	1575.96	14.9607	522.677
FBgn0038742	1418	1236.37	82.2825	898
FBgn0003162	857.359	762.171	5.92023	76
FBgn0046999	672	490.431	0.230996	1
FBgn0037345	831	649.375	18.6668	107
FBgn0037050	815.372	716.925	10.7061	125
FBgn0029783	583.564	488.853	8.82173	73
FBgn0261269	3558.46	3382.16	5.36445	165
FBgn0264270	170.474	156.693	48.1625	878
FBgn0259822	1348.3	1299.68	0.046765	2.00422
FBgn0034035	1562	1380.37	30.1197	367
FBgn0039270	868	686.375	12.874	78
FBgn0031626	1990	1808.37	0	0
FBgn0051324	657.173	595.958	53.7407	838.819
FBgn0260858	1469	1287.37	51.3033	583
FBgn0031874	1254.36	1120.41	5.9655	80
FBgn0262719	7877.99	7696.36	0.294515	20.0084
FBgn0082831	3365	3274.19	31.3304	1811
FBgn0259239	1955	1864.18	0.0911556	3
FBgn0036146	755	573.375	4.73661	23.9731
FBgn0035073	3322	3140.37	15.711	435.515
FBgn0020371	789	607.375	0	0
FBgn0032845	904.785	798.722	5.54929	67
FBgn0283651	4048	3866.37	0.732517	25
FBgn0267824	2632	2450.37	33.8885	733
FBgn0069973	301.084	240.043	16.4956	104
FBgn0036301	1709	1527.37	17.5786	237
FBgn0265048	4744	4562.37	162.865	6559
FBgn0261057	237.5	57.124	0	0
FBgn0052564	1448	1266.37	0.089458	1
FBgn0030797	755.588	656.109	20.9234	221.245
FBgn0001296	1088	997.185	4.03304	71
FBgn0259972	546.5	455.688	0.330537	2.65911
FBgn0053986	871	689.375	0	0
FBgn0032435	2743	2561.37	0.0884582	2
FBgn0033905	588.934	494.893	20.742	175
FBgn0029539	639.5	457.931	0	0
FBgn0030502	1498.63	1406.66	73.9035	1812.23
FBgn0032554	1230	1048.37	0	0
FBgn0036410	2231.35	2051.16	0.49314	9
FBgn0025390	3694.87	3585.53	3.74982	197.147
FBgn0038394	1047	865.375	1.06184	8.11116
FBgn0029715	1073.96	893.79	69.9091	556
FBgn0034911	6361	6179.37	0.183331	10
FBgn0263982	803	621.375	0.0911586	0.5
FBgn0026063	2419.86	2313.32	2.75078	95.7554
FBgn0032375	769	587.375	0.192871	1
FBgn0035421	1684	1502.37	21.6414	287
FBgn0053899	413	231.667	0	0
FBgn0033665	1878	1696.37	10.418	156
FBgn0085380	3223	3041.37	0	0
FBgn0053846	1023	841.375	0.795338	5.9069
FBgn0037493	813	631.375	0	0
FBgn0053701	315	133.733	0	0
FBgn0032189	1259	1077.37	11.0409	105
FBgn0033726	683	501.431	0	0
FBgn0037526	1434.84	1320.17	7.30521	134.84
FBgn0028902	2027	1845.37	0.24556	4
FBgn0050289	1164	982.375	0.11532	1
FBgn0038131	1100	918.375	0	0
FBgn0004910	925.667	865.123	0.0872994	2
FBgn0037715	517.833	427.382	19.6692	149
FBgn0038151	1571	1389.37	0	0
FBgn0005391	1553	1371.37	0.0826086	1
FBgn0265416	3362	3180.37	0.0712415	2
FBgn0033115	1387	1205.37	16.1654	172
FBgn0029587	1575.5	1484.68	1.43587	37.6357
FBgn0034300	2324.97	2241.66	13.9307	601.001
FBgn0265464	2788	2606.37	6.56329	151
FBgn0036112	761	579.375	0	0
FBgn0262730	2559.97	2503.46	26.0327	1848.79
FBgn0262512	659	477.431	89.9311	379
FBgn0015279	2057.98	1973.13	56.7807	2117
FBgn0039831	1018.26	952.525	67.9186	1577.94
FBgn0261673	299.454	270.115	6.77465	100
FBgn0026570	634.507	540.414	47.1315	434
FBgn0031574	1633.37	1547.27	8.26046	238
FBgn0036761	970.208	871.101	52.6543	742
FBgn0085385	4756.67	4575.04	0	0
FBgn0027296	1216.72	1108.6	9.8549	162
FBgn0033259	2863	2681.37	29.9973	710
FBgn0033616	1893	1711.37	9.53232	144
FBgn0030224	1034	852.375	0	0
FBgn0016685	905.54	725.969	357.941	2320
FBgn0003888	1750.52	1624.19	361.957	7460.59
FBgn0025381	1895.78	1736.82	346.937	6077.48
FBgn0052667	368	186.733	1.82005	3
FBgn0031771	1482.5	1309.32	125.563	1521.97
FBgn0042133	1168	986.375	4.70894	41
FBgn0028546	531.863	441.321	86.8896	679
FBgn0037620	1159	977.375	2.20229	19
FBgn0086710	159.137	98.6447	3137.52	8192
FBgn0000046	522.333	461.79	1.43111	17.5008
FBgn0034568	3291	3109.37	0.510078	14
FBgn0035464	1137.09	1044.95	51.7547	941
FBgn0032331	1716	1534.37	0.221499	3
FBgn0261380	1356	1174.37	24.8883	258
FBgn0039196	1506	1324.37	0	0
FBgn0051683	998.916	901.01	4.23388	62.469
FBgn0011754	1418.14	1331.69	28.6093	706.594
FBgn0003250	1349	1167.37	0.0970445	1
FBgn0028872	1850.33	1668.7	0	0
FBgn0003975	3463	3281.37	0.138097	4
FBgn0039958	1025.34	936.831	27.8469	472.554
FBgn0034201	220	129.333	0.437965	1
FBgn0032390	842	660.375	65.7037	383
FBgn0031144	695.726	631.023	45.5996	713
FBgn0037481	943	761.375	22.1702	149
FBgn0033457	1044.4	865.051	24.3119	188
FBgn0037974	719.982	615.17	26.1486	246.053
FBgn0038033	1420.74	1335.7	0.100613	2.5334
FBgn0029689	2699	2517.37	12.5106	278
FBgn0036784	2074	1892.37	0	0
FBgn0085458	750	568.375	0	0
FBgn0053865	493	311.611	0.74044	2.03667
FBgn0033787	560.652	468	5.80382	47
FBgn0031955	2803	2712.18	0.375928	18
FBgn0054011	1090	908.375	0	0
FBgn0051092	639.951	612.049	6.96117	244.82
FBgn0003218	1236.72	1193.08	14.2343	623.999
FBgn0029687	1251.86	1163.13	79.8732	1678.5
FBgn0033460	2334.46	2243.36	51.5438	2035
FBgn0039664	1048.35	912.207	9.35091	100.447
FBgn0037802	1114	932.375	6.80423	56
FBgn0014002	1040	949.185	933.239	15638.4
FBgn0051454	1736	1554.37	0.218649	3
FBgn0046886	1227	1045.37	0	0
FBgn0261060	329	147.733	0	0
FBgn0039349	710.271	640.758	23.412	346
FBgn0036230	922.5	740.875	0	0
FBgn0085599	1023	841.375	13.6019	101.02
FBgn0030292	477	295.611	63.6165	166
FBgn0039132	426.988	351.859	58.4669	439
FBgn0032790	1215	1033.37	14.1421	129
FBgn0261837	1824	1642.37	1.76078	25.5267
FBgn0029996	1272.55	1183.33	40.7766	867
FBgn0264830	262	80.794	0	0
FBgn0083972	706	524.431	3.88835	18
FBgn0052221	1606	1424.37	11.7711	148
FBgn0061209	595	413.431	0	0
FBgn0019938	5078	4896.37	27.6256	1194
FBgn0029920	757	575.375	0	0
FBgn0259728	885	703.375	13.2713	82.3982
FBgn0260455	739	557.431	0	0
FBgn0033785	1332.16	1204.94	9.17839	139.383
FBgn0250839	436.5	345.688	0.163858	1
FBgn0267887	453	271.667	0	0
FBgn0267365	936	754.375	24.9289	166
FBgn0032150	543.494	452.681	4.75492	38
FBgn0035360	763.5	672.685	1.6081	19.0974
FBgn0050120	2533	2351.37	0.749633	15.5593
FBgn0035833	3722	3540.37	16.6073	519
FBgn0034849	774	592.375	70.5437	368.87
FBgn0035041	2855	2673.37	0.339165	8.00367
FBgn0037067	876	694.375	0	0
FBgn0263197	726.307	703.879	70.4068	3542.67
FBgn0033724	620.001	447.457	53.171	221
FBgn0265201	476	294.611	1.59474	4.14721
FBgn0031690	357.25	311.842	0.908206	10
FBgn0035009	576	394.431	0	0
FBgn0052601	967	785.375	0	0
FBgn0033996	972.5	881.685	18.6952	291
FBgn0034437	2768	2586.37	0.0876032	2
FBgn0031247	748	566.375	26.1898	130.935
FBgn0039552	649	467.431	0	0
FBgn0030990	1947.88	1775.54	118.359	1955
FBgn0015925	1435.91	1305.77	34.3784	553
FBgn0029959	1024.12	864.852	32.0475	279
FBgn0001276	727	545.431	24.7166	119
FBgn0036277	437	255.667	120.967	273
FBgn0052643	548	366.506	0	0
FBgn0263782	3818	3636.37	11.7139	376
FBgn0035695	1960.5	1869.68	0.0605916	2
FBgn0034138	313.967	223.079	3667.15	14426
FBgn0035997	1779.04	1677.73	22.3328	593
FBgn0028541	2461	2279.37	71.1222	1431
FBgn0260454	2398	2216.37	0.0499063	0.976377
FBgn0053666	666	484.431	0	0
FBgn0051860	2260.5	2078.87	0	0
FBgn0035312	1183	1001.37	16.9449	149.78
FBgn0036236	1075	893.375	0.127175	1.00289
FBgn0259735	2483.53	2412.36	135.515	7364.02
FBgn0037094	1053.78	991.352	45.4834	1158
FBgn0051953	715	533.431	3.35309	15.7885
FBgn0029523	2309	2127.37	1.4319	26.8891
FBgn0035374	1144	962.375	67.0984	570
FBgn0034514	440	258.667	0	0
FBgn0038934	2608.5	2517.68	0.0899937	4.00002
FBgn0036360	2534	2352.37	0	0
FBgn0014465	942.996	817.562	0.191868	2.00496
FBgn0038471	1102	920.375	20.925	170
FBgn0038047	1623	1441.37	4.24422	54
FBgn0064237	1495	1313.37	0.172513	2
FBgn0032036	397.138	367.022	259.173	5064
FBgn0038207	740	558.431	0	0
FBgn0259821	1768.46	1693.53	4.60905	167
FBgn0032084	1396	1214.37	1.95906	21
FBgn0014427	1176	994.375	12.9878	114
FBgn0031257	1853.53	1725.25	55.513	1197
FBgn0041094	2082.6	1917.09	75.093	1394.58
FBgn0033988	2216	2034.37	35.528	638
FBgn0015558	1502.14	1438.74	0.714516	26
FBgn0053847	493	311.611	0.74044	2.03667
FBgn0001986	3585	3403.37	36.7153	1103
FBgn0032078	803.553	730.06	295.168	4701
FBgn0038551	1645	1463.37	26.7856	346
FBgn0000808	499.028	452.453	7.06258	110
FBgn0036895	3746	3564.37	0.0635665	2
FBgn0266455	280	98.7761	0	0
FBgn0031575	1433.33	1325.58	13.431	264.916
FBgn0033880	1145	963.375	3.64542	31
FBgn0051661	1341	1159.37	0	0
FBgn0283476	12442	12260.4	0.00924012	1
FBgn0032882	1961	1779.37	45.9509	721.738
FBgn0025700	449.032	357.608	165.043	1035
FBgn0039811	514	332.578	0	0
FBgn0086447	394.09	219.004	43.7939	87.662
FBgn0000463	5278	5096.37	0.111661	5.02321
FBgn0034748	1924	1742.37	19.0502	292.995
FBgn0042138	351.258	300.683	89.5931	853.999
FBgn0017556	1211.5	1029.87	0	0
FBgn0267423	640	458.431	0	0
FBgn0052843	1309.18	1236.44	0.0416518	1.13513
FBgn0250827	860	678.375	0.333996	2
FBgn0023536	2345	2163.37	3.56089	68
FBgn0263236	1008.67	948.123	1.15503	29
FBgn0039379	1894	1712.37	42.7381	646
FBgn0263842	318	136.733	0	0
FBgn0259676	1753	1571.37	19.6818	273
FBgn0050005	887	705.375	35.7179	222.395
FBgn0036842	1391	1300.18	39.7756	913
FBgn0026718	935.098	823.442	4.31332	51
FBgn0034061	656	474.431	48.9511	205
FBgn0038877	2124	1942.37	36.6317	628.071
FBgn0262588	777	595.375	18.0765	95
FBgn0264979	1296.18	1124.7	11.1263	117
FBgn0010772	1210.27	1142.67	30.8441	836
FBgn0034127	2103	1921.37	0.35377	6
FBgn0261850	2797	2615.37	25.773	595
FBgn0037853	1642	1460.37	105.889	1365
FBgn0038851	978	796.375	2.13381	15
FBgn0083942	2228.5	2137.68	0.0264976	1
FBgn0004915	705	614.185	45.6516	495
FBgn0265630	3033.77	2941.99	26.2103	1347
FBgn0034870	870	688.375	0.164572	1
FBgn0036483	3107.22	2967.67	9.20992	314
FBgn0026869	6161.03	5982.83	31.0969	1673.88
FBgn0051404	981	799.375	0	0
FBgn0050446	2303	2121.37	0.320417	6
FBgn0033020	666.994	485.427	0.233375	1
FBgn0036450	2644	2462.37	42.8328	931
FBgn0085479	1472	1290.37	0.263382	3
FBgn0003067	2486	2304.37	24.1631	491.5
FBgn0036813	1221	1039.37	49.048	450
FBgn0261353	1529	1347.37	53.2987	633.904
FBgn0037045	1081	899.375	12.0924	96
FBgn0030114	758.972	706.994	39.3449	857.999
FBgn0046685	2895	2713.37	48.3064	1157
FBgn0031951	1089.94	920.685	32.3205	281.868
FBgn0030310	704.188	531.742	425.324	2102
FBgn0032251	1029	847.375	10.5617	79
FBgn0036009	1497	1315.37	0.0861255	1
FBgn0039266	507.428	448.741	55.4688	680
FBgn0034194	1724.96	1546.6	26.6143	370
FBgn0004554	569.5	387.968	0	0
FBgn0003360	662.504	592.557	47.0356	638.844
FBgn0030320	1155.51	1097.58	20.673	628
FBgn0261639	849	667.375	6.68258	39.367
FBgn0030812	1506.5	1445.99	41.4202	1586.92
FBgn0052091	2967	2785.37	1.38286	34
FBgn0039183	2943.22	2772.18	33.0136	857.9
FBgn0000299	4720.59	4570.09	1067.29	51962
FBgn0004892	2611	2429.37	0.0466323	1
FBgn0038602	615	433.431	0.261373	1
FBgn0037260	1785	1603.37	0.918522	13
FBgn0052668	2676	2494.37	0.681257	15
FBgn0001250	5649	5467.37	0.787383	38
FBgn0036795	1548	1366.37	0	0
FBgn0015321	410.135	345.082	68.4346	582
FBgn0030202	348	166.733	0	0
FBgn0030244	482.5	391.688	2.16922	15
FBgn0039501	2472	2290.37	7.56774	153
FBgn0038127	935	753.375	0	0
FBgn0003129	2566	2384.37	0.0475124	1
FBgn0033100	276.116	184.645	41.1339	133
FBgn0013954	633	451.431	1126.27	4488
FBgn0030832	708	526.431	0	0
FBgn0264738	1067	885.375	0	0
FBgn0036302	1055.18	972.578	60.6569	1145
FBgn0011205	600.349	544.569	58.1219	909.749
FBgn0028700	638	547.185	37.4735	362
FBgn0039927	1340.47	1267.92	6.75418	189.242
FBgn0038079	347.564	245.815	0.516719	2
FBgn0040066	841.518	748.777	56.3171	729
FBgn0030833	2986.61	2843.32	3.70899	118
FBgn0036656	715.5	624.685	1.08886	12.0083
FBgn0053531	1453.33	1392.79	0.108451	4
FBgn0033982	3904	3722.37	0.470822	15.4702
FBgn0085237	380	198.713	0	0
FBgn0052086	1524	1342.37	0	0
FBgn0284247	12280.5	12098.9	0	0
FBgn0039434	1030	848.375	0.133535	1
FBgn0051933	2076	1894.37	0	0
FBgn0038830	670	488.431	18.3234	79
FBgn0035294	1682	1500.37	80.7532	1069.49
FBgn0040793	417	235.667	511.955	1065
FBgn0014179	1911	1729.37	0.196523	3
FBgn0031145	278.245	217.271	282.42	1613.41
FBgn0033234	797.492	723.048	0.840869	13.0939
FBgn0040343	250	159.305	0.355567	1
FBgn0050491	882.374	749.76	3.99966	36.2538
FBgn0034420	438.858	414.292	123.865	3349
FBgn0054008	715	533.431	6.80795	32.0563
FBgn0037297	697.064	617.788	21.3699	267
FBgn0031725	1167.5	1076.68	0.0526092	1
FBgn0039307	1248	1066.37	0	0
FBgn0035435	735.333	614.25	9.95932	81
FBgn0013810	12202	12020.4	3.6002	382
FBgn0030494	858	676.375	0.167492	1
FBgn0039055	3473	3291.37	28.4649	827
FBgn0040308	798.805	659.248	90.1844	683
FBgn0039620	2274	2092.37	1.35357	25
FBgn0015765	1450	1268.37	20.3643	228
FBgn0031270	683	501.431	6.32599	28
FBgn0029795	1676	1494.37	0.833901	11
FBgn0030049	1137.59	1087.02	64.1704	2211.91
FBgn0052702	11349	11167.4	6.15771	607
FBgn0032938	775.564	737.623	43.2469	1348
FBgn0037760	3814.05	3664.4	33.8773	1330
FBgn0259832	474	292.611	13.9378	36
FBgn0020440	2244.47	2154.92	14.8773	574
FBgn0004590	639	457.431	0	0
FBgn0024941	1388.5	1297.68	0.0872994	2
FBgn0035084	1363.17	1199.17	7.16543	84
FBgn0266490	245.735	156.038	133.722	372.487
FBgn0038752	2194	2012.37	0	0
FBgn0051643	2890	2708.37	0	0
FBgn0030746	2521.7	2396.46	0.814925	25
FBgn0015714	817.517	722.464	63.1755	769.853
FBgn0037506	1426	1244.37	0.273119	3
FBgn0266977	516	334.578	0	0
FBgn0035077	1165	983.375	0.7653	6.64308
FBgn0053109	1025	843.375	0.134326	1
FBgn0002933	523	341.578	0	0
FBgn0085331	825	643.375	0	0
FBgn0261584	1600.63	1424.07	3.01597	39
FBgn0033362	995.993	911.47	3.87524	67
FBgn0030575	777.688	676.362	4.48511	48
FBgn0015572	1749	1567.37	0.578227	8
FBgn0013276	2375	2193.37	20.5057	397.014
FBgn0032613	2123	1941.37	21.1826	363
FBgn0036225	1146	964.375	0	0
FBgn0052208	514	332.578	0	0
FBgn0017567	819	637.375	169.031	951
FBgn0014388	1845.37	1747.23	586.102	16730.9
FBgn0046763	1934	1752.37	89.7532	1388.34
FBgn0037061	627	445.431	22.3812	88
FBgn0030941	2396.76	2216.62	55.9125	1103
FBgn0029809	1433	1251.37	0.0905303	1
FBgn0053120	2301	2119.37	1.28288	24
FBgn0015614	1117.24	956.408	82.082	782.561
FBgn0033498	1268	1086.37	0.10428	1
FBgn0022224	396	214.713	41.6822	79
FBgn0033729	794.5	612.976	0	0
FBgn0260453	711.107	616.2	0.578667	6.02363
FBgn0039160	1362	1180.37	68.5885	714.644
FBgn0032750	1371	1189.37	11.4299	120
