Name	Length	EffectiveLength	TPM	NumReads
FBgn0051404	981	799.43	0	0
FBgn0050446	2303	2121.29	0.320265	6
FBgn0033020	669.473	488.091	0.231983	1
FBgn0036450	2644	2462.29	42.9963	935
FBgn0085479	1472	1290.29	0.263264	3
FBgn0037045	1081	899.291	12.0873	96
FBgn0030114	2654.21	2472.5	39.2925	858
FBgn0046685	2895	2713.29	48.3249	1158
FBgn0031951	1176.71	994.999	32.168	282.675
FBgn0030310	741.513	560.1	425.14	2103
FBgn0032251	1034.39	852.677	10.4906	79
FBgn0036009	1497	1315.29	0.086087	1
FBgn0039266	1547.68	1365.97	56.45	681
FBgn0034194	1754.82	1573.11	26.6318	370
FBgn0004554	569.5	388.165	0	0
FBgn0003360	1714.91	1533.2	47.2531	639.837
FBgn0030320	3600.84	3419.13	20.8302	629
FBgn0261639	849	667.535	6.26719	36.948
FBgn0030812	4529.99	4348.28	41.2984	1585.96
FBgn0052091	2967	2785.29	1.38219	34
FBgn0039183	3133.27	2951.57	32.9091	857.848
FBgn0000299	5698.28	5516.58	1067.75	52021
FBgn0004892	2611	2429.29	0.04661	1
FBgn0038602	615	433.651	0.261107	1
FBgn0037260	1785	1603.29	0.918099	13
FBgn0052668	2676	2494.29	0.68093	15
FBgn0001250	5702.31	5520.6	0.780605	38.059
FBgn0036795	1548	1366.29	0	0
FBgn0015321	1146.97	965.263	68.3882	582.999
FBgn0030202	348	166.82	0	0
FBgn0030244	967.414	785.854	2.16126	15
FBgn0039501	2472	2290.29	7.56414	153
FBgn0038127	935	753.48	0	0
FBgn0003129	2566	2384.29	0.04749	1
FBgn0033100	547.828	366.497	41.3993	134
FBgn0030832	708	526.609	0	0
FBgn0264738	1067	885.291	0	0
FBgn0036302	2212.77	2031.06	63.8881	1146
FBgn0011205	1944.1	1762.39	58.5175	910.815
FBgn0028700	1278.15	1096.44	37.5138	363.26
FBgn0039927	3409.9	3228.19	6.6693	190.144
FBgn0038079	689.709	508.314	0.44551	2
FBgn0040066	1650.11	1468.4	56.2135	729
FBgn0030833	3835.36	3653.65	3.6569	118
FBgn0036656	1426.34	1244.63	1.10892	12.19
FBgn0053531	4551.69	4369.98	0.103643	4
FBgn0033982	3104.49	2922.78	0.516834	13.341
FBgn0085237	380	198.806	0	0
FBgn0052086	1524	1342.29	0	0
FBgn0284247	12280.5	12098.8	0	0
FBgn0039434	1030	848.291	0.133479	1
FBgn0051933	2076	1894.29	0	0
FBgn0038830	670	488.618	18.3069	79
FBgn0035294	1682	1500.29	80.8303	1071.01
FBgn0040793	417	235.767	511.475	1065
FBgn0014179	2025.98	1844.28	0.184185	3
FBgn0031145	829.026	647.601	283.545	1621.7
FBgn0033234	1977.27	1795.56	0.82721	13.118
FBgn0040343	579.924	398.574	0.284086	1
FBgn0050491	1217.8	1036.09	3.96495	36.281
FBgn0034420	3250.14	3068.44	123.915	3358
FBgn0054008	715	533.608	6.80221	32.056
FBgn0037297	1594.11	1412.4	21.4048	267
FBgn0031725	2617.81	2436.1	0.04648	1
FBgn0039307	1248	1066.29	0	0
FBgn0035435	1103	921.291	9.95513	81
FBgn0013810	12202	12020.3	3.59838	382
FBgn0003963	4700.29	4518.58	80.9643	3231
FBgn0030494	858	676.514	0.167372	1
FBgn0039055	3473	3291.29	28.5886	831
FBgn0040308	1040.67	858.964	90.8245	689.001
FBgn0039620	2274	2092.29	1.35293	25
FBgn0015765	1453.59	1271.88	20.2977	228
FBgn0031270	686.787	505.402	6.27305	28
FBgn0029795	1576.99	1395.28	0.89267	11
FBgn0030049	4105.37	3923.66	63.9763	2216.93
FBgn0052702	11349	11167.3	6.15459	607
FBgn0032938	3687.31	3505.6	43.5721	1349
FBgn0037760	4638.98	4457.27	33.7863	1330
FBgn0259832	474	292.718	13.9255	36
FBgn0020440	4551.85	4370.14	14.8722	573.999
FBgn0004590	639	457.627	0	0
FBgn0024941	3599.76	3418.05	0.066253	2
FBgn0035084	1479.43	1297.72	7.32922	84
FBgn0038752	2194	2012.29	0	0
FBgn0051643	2890	2708.29	0	0
FBgn0030746	3778.83	3597.12	0.786944	25.001
FBgn0015714	1563.62	1381.91	63.1611	770.852
FBgn0037506	1426	1244.29	0.272997	3
FBgn0266977	516	334.684	0	0
FBgn0035077	1165	983.291	0.545238	4.735
FBgn0053109	1025	843.291	0.134271	1
FBgn0002933	523	341.679	0	0
FBgn0085331	825	643.547	0	0
FBgn0261584	1689.41	1507.7	2.92892	39
FBgn0033362	2188.41	2006.7	3.78052	67
FBgn0030575	1409.71	1228	4.42589	48
FBgn0015572	1749	1567.29	0.577962	8
FBgn0013276	2375	2193.29	12.302	238.294
FBgn0032613	2123	1941.29	21.2309	364
FBgn0036225	1146	964.291	0	0
FBgn0052208	514	332.685	0.009011	0.026
FBgn0017567	819	637.549	168.898	951
FBgn0014388	3416.48	3234.77	586.007	16741.3
FBgn0046763	1934	1752.29	90.0992	1394.34
FBgn0037061	627	445.638	22.3593	88
FBgn0030941	2416.57	2234.86	55.9848	1105
FBgn0029809	1433	1251.29	0.09049	1
FBgn0053120	2301	2119.29	1.28227	24
FBgn0015614	1262.5	1080.79	82.0899	783.561
FBgn0033498	1268	1086.29	0.104235	1
FBgn0022224	396	214.792	41.6455	79
FBgn0033729	794.5	612.982	0	0
FBgn0260453	1568.84	1387.13	0.571398	7
FBgn0039160	1362	1180.29	68.5743	714.812
FBgn0032750	1371	1189.29	11.4249	120
FBgn0262738	7035.64	6853.93	17.5054	1059.63
FBgn0033979	1744.49	1562.78	0.65585	9.052
FBgn0032651	1360	1178.29	0	0
FBgn0050376	941	759.478	0	0
FBgn0039495	1455	1273.29	0.266779	3
FBgn0041105	2454	2272.29	0.199322	4
