Name	Length	EffectiveLength	TPM	NumReads
FBtr0073094	1694	1516.194	12.956893	132.109
FBtr0073093	1577	1399.194	82.354042	774.891
FBtr0343515	1092	914.194	0.889396	5.468
FBtr0072451	975	797.424	11.847508	63.532
FBtr0071607	2252	2074.194	2.724311	38.000
FBtr0081516	4704	4526.194	0.197124	6.000
FBtr0300749	931	753.469	2.660826	13.482
FBtr0346532	1185	1007.194	0.179978	1.219
FBtr0073076	880	702.480	75.211183	355.299
FBtr0089289	4677	4499.194	1.164496	35.233
FBtr0100448	4590	4412.194	2.707772	80.342
FBtr0089290	4681	4503.194	1.735532	52.557
FBtr0089288	4037	3859.194	12.976862	336.778
FBtr0100447	4417	4239.194	2.117021	60.351
FBtr0329933	4663	4485.194	1.838458	55.451
FBtr0336949	2826	2648.194	21.410383	381.287
FBtr0088786	1378	1200.194	80.391718	648.844
FBtr0088785	1869	1691.194	14.324708	162.913
FBtr0303077	607	429.650	0.000000	0.000
FBtr0339716	615	437.645	0.084348	0.248
FBtr0085459	600	422.652	66.409481	188.752
FBtr0070973	1218	1040.194	0.285916	2.000
FBtr0089252	2767	2589.194	3.018205	52.552
FBtr0334488	2840	2662.194	1.505569	26.954
FBtr0334489	2902	2724.194	1.927888	35.318
FBtr0100600	3804	3626.194	2.959813	72.176
FBtr0300305	309	131.870	0.000000	0.000
FBtr0077162	567	389.668	0.000000	0.000
FBtr0072277	713	535.582	56.640393	204.000
FBtr0344898	1082	904.194	0.000000	0.000
FBtr0086817	1175	997.194	0.000000	0.000
FBtr0333271	5146	4968.194	0.536888	17.937
FBtr0072639	5149	4971.194	0.554084	18.523
FBtr0340000	824	646.522	1.521606	6.616
FBtr0087390	427	249.773	286.595573	481.384
FBtr0070472	3021	2843.194	2.959796	56.591
FBtr0331752	4499	4321.194	26.897315	781.610
FBtr0070475	3174	2996.194	6.897691	138.980
FBtr0070474	3218	3040.194	1.067657	21.828
FBtr0302185	2166	1988.194	1.428850	19.104
FBtr0070471	4805	4627.194	11.846044	368.611
FBtr0112828	2903	2725.194	7.748242	141.997
FBtr0301966	3182	3004.194	1.233815	24.926
FBtr0070468	3055	2877.194	10.081191	195.056
FBtr0070476	2745	2567.194	0.706297	12.193
FBtr0070470	3110	2932.194	1.667255	32.876
FBtr0331751	4750	4572.194	0.855741	26.311
FBtr0070469	4244	4066.194	16.777881	458.778
FBtr0070467	2929	2751.194	0.453700	8.394
FBtr0331753	5004	4826.194	1.300803	42.218
FBtr0070466	2847	2669.194	2.602995	46.723
FBtr0070473	3091	2913.194	2.067916	40.512
FBtr0076265	1575	1397.194	55.556519	521.999
FBtr0331935	1030	852.194	0.196970	1.129
FBtr0088237	816	638.524	89.165706	382.871
FBtr0081705	1363	1185.194	0.000000	0.000
FBtr0088524	1299	1121.194	74.405402	561.000
FBtr0074540	843	665.509	23.454365	104.968
FBtr0074494	1357	1179.194	0.378319	3.000
FBtr0085714	3349	3171.194	130.930074	2792.157
FBtr0085713	3440	3262.194	1157.594181	25394.737
FBtr0076256	334	156.856	1.896052	2.000
FBtr0339552	1718	1540.194	11.724032	121.431
FBtr0078950	1533	1355.194	30.567048	278.569
FBtr0070990	1321	1143.194	1.189724	9.146
FBtr0100409	805	627.536	0.748564	3.159
FBtr0343330	706	528.585	97.533823	346.695
FBtr0304902	1617	1439.194	0.171583	1.661
FBtr0304901	2286	2108.194	0.023938	0.339
FBtr0078872	1228	1050.194	0.000000	0.000
FBtr0077839	2112	1934.194	8.346655	108.565
FBtr0077837	2331	2153.194	2.779334	40.244
FBtr0077838	2235	2057.194	9.299758	128.654
FBtr0077836	2325	2147.194	16.589103	239.537
FBtr0075133	4018	3840.194	0.457973	11.827
FBtr0332862	2190	2012.194	7.181227	97.173
FBtr0087988	1754	1576.194	162.623957	1723.740
FBtr0087987	1948	1770.194	349.391799	4159.213
FBtr0074688	1633	1455.194	49.970115	489.000
FBtr0086864	3503	3325.194	13.058349	292.000
FBtr0083361	1283	1105.194	0.000000	0.000
FBtr0392904	4164	3986.194	6.251708	167.585
FBtr0084588	2385	2207.194	67.848703	1007.070
FBtr0303161	2639	2461.194	39.788384	658.536
FBtr0079257	1918	1740.194	19.055905	223.000
FBtr0307341	906	728.476	0.046423	0.227
FBtr0084989	527	349.692	0.037417	0.088
FBtr0306309	750	572.564	0.779147	3.000
FBtr0344570	539	361.683	0.000000	0.000
FBtr0078090	1219	1041.194	37.133344	260.000
FBtr0087439	546	368.681	20.973715	52.000
FBtr0070960	2096	1918.194	0.200126	2.582
FBtr0302357	2296	2118.194	0.159851	2.277
FBtr0302356	2428	2250.194	0.141522	2.142
FBtr0340571	3830	3652.194	0.040712	1.000
FBtr0340572	3825	3647.194	0.040777	1.000
FBtr0080267	3305	3127.194	0.000000	0.000
FBtr0077141	787	609.548	0.000000	0.000
FBtr0306593	981	803.421	0.000000	0.000
FBtr0081719	1938	1760.194	66.993866	793.000
FBtr0071549	1655	1477.194	32.011938	318.000
FBtr0308832	1068	890.194	9.327926	55.840
FBtr0308833	2043	1865.194	31.004814	388.894
FBtr0074921	2263	2085.194	8.148800	114.266
FBtr0073011	1996	1818.194	0.163573	2.000
FBtr0112378	450	272.750	0.000000	0.000
FBtr0342602	1596	1418.194	0.266498	2.542
FBtr0080326	1217	1039.194	84.921180	593.458
FBtr0085405	675	497.595	188.870161	632.000
FBtr0339295	331	153.859	0.000000	0.000
FBtr0300316	205	33.799	0.000000	0.000
FBtr0300904	2130	1952.194	0.000000	0.000
FBtr0081633	2196	2018.194	0.000000	0.000
FBtr0300905	2052	1874.194	0.000000	0.000
FBtr0335279	1234	1056.194	0.665973	4.730
FBtr0335281	1199	1021.194	0.208856	1.434
FBtr0290216	733	555.573	0.013650	0.051
FBtr0335280	740	562.566	0.013682	0.052
FBtr0077120	1711	1533.194	20.094985	207.187
FBtr0081676	887	709.478	0.000000	0.000
FBtr0076639	2093	1915.194	0.155289	2.000
FBtr0079280	1148	970.194	0.000000	0.000
FBtr0304827	5797	5619.194	0.075694	2.860
FBtr0433494	6405	6227.194	0.103842	4.349
FBtr0333832	6581	6403.194	0.084910	3.656
FBtr0433497	5654	5476.194	0.094436	3.478
FBtr0333833	6118	5940.194	0.095104	3.799
FBtr0433496	5848	5670.194	0.068162	2.599
FBtr0304826	8410	8232.194	0.067972	3.763
FBtr0433495	8302	8124.194	0.069265	3.784
FBtr0433493	8251	8073.194	0.074564	4.048
FBtr0300808	2019	1841.194	0.000000	0.000
FBtr0300809	4061	3883.194	0.071985	1.880
FBtr0301700	4064	3886.194	0.071906	1.879
FBtr0072287	5108	4930.194	29.377671	974.000
FBtr0343633	2816	2638.194	27.293412	484.219
FBtr0074281	2640	2462.194	48.484969	802.799
FBtr0343632	2730	2552.194	2.500600	42.918
FBtr0074279	3898	3720.194	43.918465	1098.728
FBtr0074280	3895	3717.194	3.933808	98.335
FBtr0072238	1035	857.194	0.000000	0.000
FBtr0308073	1317	1139.194	1.310076	10.036
FBtr0082360	764	586.557	81.873699	322.948
FBtr0082361	1024	846.194	1.057193	6.016
FBtr0079938	1428	1250.194	2.735727	23.000
FBtr0077227	1279	1101.194	165.706643	1227.104
FBtr0091702	1278	1100.194	7.419823	54.896
FBtr0074882	2425	2247.194	15.867699	239.791
FBtr0332153	3588	3410.194	3.014413	69.129
FBtr0310476	2042	1864.194	7.280970	91.276
FBtr0100666	2416	2238.194	8.176997	123.075
FBtr0332726	2033	1855.194	4.627331	57.729
FBtr0080287	1089	911.194	16.555734	101.446
FBtr0309307	5887	5709.194	0.118495	4.549
FBtr0300898	5037	4859.194	0.074996	2.451
FBtr0080024	1050	872.194	7.194377	42.197
FBtr0077389	2263	2085.194	98.627520	1383.000
FBtr0290204	1958	1780.194	0.000000	0.000
FBtr0086689	848	670.505	22.517257	101.530
FBtr0306636	1574	1396.194	7.650222	71.829
FBtr0086687	1472	1294.194	34.147977	297.195
FBtr0086690	2195	2017.194	0.692417	9.393
FBtr0086686	1532	1354.194	1.138374	10.367
FBtr0340359	2225	2047.194	1.147701	15.800
FBtr0301148	981	803.421	70.067167	378.560
FBtr0086684	908	730.475	0.461862	2.269
FBtr0306637	2237	2059.194	1.079117	14.943
FBtr0301149	1514	1336.194	1.459427	13.114
FBtr0086600	1106	928.194	5.646659	35.246
FBtr0331978	1118	940.194	18.149861	114.754
FBtr0078769	621	443.641	4537.802552	13538.000
FBtr0070712	1878	1700.194	0.874629	10.000
FBtr0343263	1108	930.194	0.041987	0.263
FBtr0343264	928	750.469	0.048358	0.244
FBtr0072024	920	742.472	0.048663	0.243
FBtr0113111	979	801.422	0.046450	0.250
FBtr0333452	4664	4486.194	0.234671	7.080
FBtr0333450	3996	3818.194	0.143413	3.682
FBtr0333451	4043	3865.194	0.140039	3.640
FBtr0300831	4092	3914.194	0.136691	3.598
FBtr0076303	1640	1462.194	2.406051	23.659
FBtr0076302	1655	1477.194	1.634306	16.235
FBtr0076301	2049	1871.194	50.710376	638.107
FBtr0077098	1123	945.194	87.758679	557.813
FBtr0070552	1047	869.194	0.000000	0.000
FBtr0075818	1346	1168.194	27.368177	215.000
FBtr0088789	1908	1730.194	4.898944	57.000
FBtr0304960	503	325.710	0.000000	0.000
FBtr0075249	843	665.509	0.000000	0.000
FBtr0084104	1804	1626.194	220.834626	2415.000
FBtr0336911	2177	1999.194	8.355987	112.339
FBtr0088974	1597	1419.194	24.989979	238.498
FBtr0100360	4963	4785.194	0.497106	15.997
FBtr0110880	2920	2742.194	0.081073	1.495
FBtr0334105	2225	2047.194	0.169743	2.337
FBtr0301185	2946	2768.194	0.079974	1.489
FBtr0110881	4262	4084.194	2.901221	79.683
FBtr0336928	1138	960.194	0.000000	0.000
FBtr0072107	995	817.412	0.000000	0.000
FBtr0085786	2956	2778.194	13.684855	255.670
FBtr0085785	3082	2904.194	1.176571	22.978
FBtr0334549	2894	2716.194	1.572900	28.730
FBtr0334550	3020	2842.194	0.660329	12.621
FBtr0340191	4545	4367.194	9.495521	278.868
FBtr0073848	4477	4299.194	58.113728	1680.132
FBtr0078387	3371	3193.194	9.755254	209.479
FBtr0087487	2027	1849.194	16.726430	208.000
FBtr0083735	2688	2510.194	0.041572	0.702
FBtr0332539	2448	2270.194	0.046542	0.711
FBtr0077790	977	799.422	0.000000	0.000
FBtr0331440	941	763.468	0.000000	0.000
FBtr0331439	971	793.432	0.000000	0.000
FBtr0082634	1746	1568.194	19.059814	201.000
FBtr0079612	1320	1142.194	7.030339	54.000
FBtr0087980	1799	1621.194	0.025116	0.274
FBtr0087979	1558	1380.194	0.028737	0.267
FBtr0072044	1063	885.194	0.000000	0.000
FBtr0343206	1072	894.194	0.000000	0.000
FBtr0072043	1160	982.194	0.000000	0.000
FBtr0075225	1132	954.194	0.155842	1.000
FBtr0112489	446	268.755	9.339983	16.880
FBtr0339263	740	562.566	0.031643	0.120
FBtr0301018	2276	2098.194	1.771808	25.000
FBtr0302526	640	462.619	4.178712	13.000
FBtr0100009	3280	3102.194	4.937313	103.000
FBtr0089901	2338	2160.194	1.202861	17.474
FBtr0089902	1803	1625.194	0.508409	5.556
FBtr0300562	2617	2439.194	5.779878	94.807
FBtr0089900	2125	1947.194	0.400918	5.250
FBtr0089904	2355	2177.194	0.592911	8.681
FBtr0301521	2467	2289.194	0.912085	14.041
FBtr0089905	2568	2390.194	2.251576	36.191
FBtr0345390	5214	5036.194	0.900328	30.492
FBtr0331425	3556	3378.194	1.909369	43.376
FBtr0332155	4408	4230.194	1.866965	53.110
FBtr0075014	3541	3363.194	1.769593	40.022
FBtr0078874	603	425.652	0.000000	0.000
FBtr0083452	2975	2797.194	15.128221	284.569
FBtr0302317	2262	2084.194	21.577948	302.431
FBtr0333248	2543	2365.194	0.062349	0.992
FBtr0114524	2411	2233.194	0.067141	1.008
FBtr0273385	6171	5993.194	1.923114	77.507
FBtr0339307	6637	6459.194	1.608947	69.887
FBtr0273384	6439	6261.194	4.526905	190.606
FBtr0082117	3807	3629.194	6.136243	149.758
FBtr0082116	6303	6125.194	2.443849	100.663
FBtr0082118	4671	4493.194	4.423976	133.674
FBtr0085011	1569	1391.194	0.000000	0.000
FBtr0081174	4145	3967.194	0.306461	8.176
FBtr0081175	3934	3756.194	0.360168	9.098
FBtr0303241	4041	3863.194	0.699272	18.166
FBtr0081176	3893	3715.194	0.375076	9.371
FBtr0305129	2997	2819.194	8.458645	160.363
FBtr0339156	2994	2816.194	3.222623	61.031
FBtr0339157	2988	2810.194	2.055244	38.840
FBtr0071784	2049	1871.194	1.368921	17.226
FBtr0071785	1989	1811.194	67.059380	816.774
FBtr0089148	3050	2872.194	2.409590	46.541
FBtr0089147	2773	2595.194	2.200757	38.408
FBtr0089150	2762	2584.194	4.012940	69.737
FBtr0089146	2709	2531.194	5.169497	87.994
FBtr0308247	2614	2436.194	32.299677	529.161
FBtr0089149	2840	2662.194	3.360372	60.160
FBtr0302559	2531	2353.194	0.000000	0.000
FBtr0346506	2597	2419.194	0.000000	0.000
FBtr0302190	3048	2870.194	3.540527	68.337
FBtr0086145	3054	2876.194	7.634411	147.663
FBtr0306281	375	197.835	0.000000	0.000
FBtr0306280	392	214.821	0.000000	0.000
FBtr0306258	4812	4634.194	5.387575	167.898
FBtr0073119	3828	3650.194	56.541527	1387.909
FBtr0073120	4106	3928.194	47.676472	1259.432
FBtr0073118	4763	4585.194	63.074346	1944.859
FBtr0337055	3442	3264.194	17.240485	378.445
FBtr0333895	3491	3313.194	65.955559	1469.521
FBtr0337056	4046	3868.194	16.220369	421.936
FBtr0077442	1411	1233.194	6.511555	54.000
FBtr0076018	1266	1088.194	2.817011	20.614
FBtr0076017	963	785.440	8.971287	47.386
FBtr0339781	3357	3179.194	0.476034	10.177
FBtr0070778	3093	2915.194	0.777337	15.239
FBtr0344824	2804	2626.194	2.750977	48.584
FBtr0345292	830	652.515	272.949561	1197.707
FBtr0070983	837	659.512	22.896072	101.546
FBtr0070982	1100	922.194	1.820355	11.289
FBtr0070981	941	763.468	93.326731	479.153
FBtr0070980	854	676.497	4964.582802	22585.305
FBtr0307300	2919	2741.194	12.915356	238.080
FBtr0113024	3030	2852.194	1.152410	22.104
FBtr0332600	2913	2735.194	0.588027	10.816
FBtr0083414	2815	2637.194	18.871129	334.671
FBtr0337043	3789	3611.194	0.466529	11.329
FBtr0077516	1338	1160.194	0.000000	0.000
FBtr0112524	1274	1096.194	2.171039	16.004
FBtr0089233	3691	3513.194	4.768404	112.656
FBtr0334626	3376	3198.194	1.970429	42.378
FBtr0310651	3526	3348.194	10.038564	226.027
FBtr0089229	3501	3323.194	15.390355	343.939
FBtr0082920	981	803.421	0.000000	0.000
FBtr0077386	1734	1556.194	21.595690	226.000
FBtr0071106	2301	2123.194	0.000000	0.000
FBtr0070937	2201	2023.194	90.400179	1229.941
FBtr0070938	2487	2309.194	91.253554	1417.059
FBtr0070397	1267	1089.194	1.365266	10.000
FBtr0074346	819	641.524	0.000000	0.000
FBtr0071471	1606	1428.194	0.000000	0.000
FBtr0330316	1609	1431.194	0.000000	0.000
FBtr0074918	1253	1075.194	15.490076	112.000
FBtr0072124	2163	1985.194	22.022508	294.000
FBtr0071683	1189	1011.194	72.793581	495.000
FBtr0077403	1061	883.194	0.346677	2.059
FBtr0113021	1089	911.194	0.301788	1.849
FBtr0077402	1231	1053.194	0.191193	1.354
FBtr0077401	1011	833.194	0.488598	2.738
FBtr0300280	1584	1406.194	0.105749	1.000
FBtr0346378	3461	3283.194	0.704647	15.558
FBtr0074809	2896	2718.194	23.543384	430.355
FBtr0335137	3353	3175.194	0.893912	19.087
FBtr0346141	373	195.836	2.780250	3.661
FBtr0085611	272	94.898	36.571274	23.339
FBtr0074029	585	407.660	0.000000	0.000
FBtr0075388	1505	1327.194	0.092564	0.826
FBtr0343534	2295	2117.194	0.152684	2.174
FBtr0086001	1762	1584.194	0.187734	2.000
FBtr0321315	1239	1061.194	0.000000	0.000
FBtr0333037	2846	2668.194	2.384541	42.786
FBtr0075724	2737	2559.194	3.752878	64.587
FBtr0075723	2084	1906.194	1.297099	16.627
FBtr0342770	3744	3566.194	12.164983	291.739
FBtr0070420	3766	3588.194	88.001577	2123.459
FBtr0342771	3838	3660.194	4.704721	115.802
FBtr0333323	2883	2705.194	1.211566	22.041
FBtr0333322	2930	2752.194	1.023257	18.938
FBtr0074137	2347	2169.194	5.210840	76.012
FBtr0074135	2386	2208.194	50.574338	751.009
FBtr0308136	1697	1519.194	0.061242	0.626
FBtr0080237	698	520.587	0.000000	0.000
FBtr0300638	3446	3268.194	0.071850	1.579
FBtr0073729	466	288.737	71.079301	138.014
FBtr0084836	743	565.566	21.823142	83.000
FBtr0082430	1248	1070.194	1.892368	13.619
FBtr0335211	1142	964.194	17.177857	111.381
FBtr0076857	1307	1129.194	0.263381	2.000
FBtr0300424	902	724.476	1.231543	6.000
FBtr0083860	1793	1615.194	5.440657	59.095
FBtr0302327	1744	1566.194	126.573310	1333.108
FBtr0083861	1877	1699.194	13.721966	156.797
FBtr0083086	1479	1301.194	15.381351	134.590
FBtr0334589	2552	2374.194	3.378549	53.942
FBtr0091874	595	417.655	2.621593	7.363
FBtr0073935	992	814.415	0.000000	0.000
FBtr0073300	818	640.524	0.000000	0.000
FBtr0073299	2460	2282.194	0.000000	0.000
FBtr0088841	1522	1344.194	2.318582	20.959
FBtr0088842	1468	1290.194	55.278182	479.608
FBtr0345599	2094	1916.194	0.136843	1.763
FBtr0070422	1749	1571.194	0.211684	2.237
FBtr0342772	681	503.595	0.000000	0.000
FBtr0070421	1547	1369.194	0.108607	1.000
FBtr0333023	2495	2317.194	0.058834	0.917
FBtr0075579	1678	1500.194	0.107371	1.083
FBtr0072248	2815	2637.194	0.018782	0.333
FBtr0345620	2931	2753.194	0.018037	0.334
FBtr0072247	2800	2622.194	0.018882	0.333
FBtr0072253	1306	1128.194	0.381015	2.891
FBtr0343432	1090	912.194	28.878936	177.152
FBtr0073127	1478	1300.194	0.114171	0.998
FBtr0073128	1471	1293.194	0.115190	1.002
FBtr0079458	1541	1363.194	0.005807	0.053
FBtr0079460	1595	1417.194	1.114112	10.618
FBtr0079462	1526	1348.194	0.005846	0.053
FBtr0079461	1505	1327.194	0.005900	0.053
FBtr0079459	1585	1407.194	0.340617	3.223
FBtr0081997	1156	978.194	46.185293	303.813
FBtr0081996	1257	1079.194	4.166503	30.238
FBtr0336761	1233	1055.194	12.253389	86.949
FBtr0336637	3026	2848.194	0.057528	1.102
FBtr0300693	1964	1786.194	0.049957	0.600
FBtr0336636	3290	3112.194	0.090718	1.899
FBtr0071797	3770	3592.194	0.073438	1.774
FBtr0336638	1523	1345.194	0.069141	0.625
FBtr0087382	5033	4855.194	25.622185	836.566
FBtr0339998	5235	5057.194	3.504388	119.179
FBtr0301478	2790	2612.194	30.066671	528.163
FBtr0089521	2653	2475.194	6.610632	110.035
FBtr0306351	2221	2043.194	1.133116	15.569
FBtr0306350	2503	2325.194	2.304725	36.038
FBtr0301477	4782	4604.194	1.621177	50.195
FBtr0300224	1562	1384.194	0.023308	0.217
FBtr0114515	1508	1330.194	0.024027	0.215
FBtr0087406	329	151.860	0.000000	0.000
FBtr0072888	2130	1952.194	0.000000	0.000
FBtr0085859	1170	992.194	0.599495	4.000
FBtr0334894	6412	6234.194	48.553825	2035.548
FBtr0084460	6624	6446.194	7.605613	329.697
FBtr0304567	3987	3809.194	13.888015	355.755
FBtr0070907	2510	2332.194	152.905421	2398.088
FBtr0070906	2636	2458.194	0.841567	13.912
FBtr0305911	1961	1783.194	7.347024	88.102
FBtr0289953	2161	1983.194	7.954683	106.088
FBtr0305910	2015	1837.194	4.517286	55.810
FBtr0088312	1656	1478.194	0.372944	3.707
FBtr0088313	2297	2119.194	0.454522	6.477
FBtr0088311	2351	2173.194	0.406400	5.939
FBtr0304592	2591	2413.194	0.485334	7.876
FBtr0088882	1935	1757.194	80.563742	952.000
FBtr0079894	2382	2204.194	22.827724	338.369
FBtr0331635	2356	2178.194	6.217781	91.077
FBtr0345615	2623	2445.194	6.341931	104.283
FBtr0071338	3399	3221.194	225.927705	4894.000
FBtr0334508	4486	4308.194	0.020734	0.601
FBtr0085746	3506	3328.194	0.027103	0.607
FBtr0085085	1541	1363.194	40.782817	373.863
FBtr0085084	2075	1897.194	0.637785	8.137
FBtr0079304	905	727.476	0.000567	0.003
FBtr0079732	925	747.470	0.000000	0.000
FBtr0071108	3145	2967.194	3.258601	65.021
FBtr0340139	3231	3053.194	1.856992	38.128
FBtr0071107	3426	3248.194	48.033101	1049.205
FBtr0340138	4238	4060.194	2.732150	74.598
FBtr0309839	4403	4225.194	1.720703	48.891
FBtr0309836	4378	4200.194	1.876062	52.990
FBtr0309837	3952	3774.194	8.193822	207.964
FBtr0073144	4107	3929.194	168.612658	4455.241
FBtr0309838	4006	3828.194	4.696809	120.913
FBtr0075152	2917	2739.194	29.246000	538.725
FBtr0300092	607	429.650	0.024907	0.072
FBtr0073892	1096	918.194	0.000000	0.000
FBtr0343143	1534	1356.194	0.000000	0.000
FBtr0332630	1663	1485.194	5.099956	50.936
FBtr0332631	1364	1186.194	48.406862	386.136
FBtr0332632	5997	5819.194	16.751281	655.524
FBtr0301268	1587	1409.194	0.633145	6.000
FBtr0085909	2020	1842.194	0.403605	5.000
FBtr0080763	2304	2126.194	20.841826	298.000
FBtr0086733	1297	1119.194	28.699264	216.000
FBtr0087262	852	674.500	142.200105	645.000
FBtr0303232	702	524.587	1.417344	5.000
FBtr0344155	6716	6538.194	8.234344	362.047
FBtr0070316	6065	5887.194	32.343644	1280.486
FBtr0344279	6745	6567.194	0.067930	3.000
FBtr0076133	3030	2852.194	0.000000	0.000
FBtr0082259	2901	2723.194	46.393357	849.595
FBtr0079708	1718	1540.194	36.427156	377.293
FBtr0330181	847	669.506	0.116632	0.525
FBtr0074894	650	472.612	103.037659	327.475
FBtr0082726	2913	2735.194	3.172509	58.354
FBtr0331429	2603	2425.194	1.821280	29.703
FBtr0331428	2948	2770.194	5.956313	110.960
FBtr0082727	2606	2428.194	3.018722	49.293
FBtr0301219	3098	2920.194	4.669129	91.691
FBtr0088166	1239	1061.194	0.000000	0.000
FBtr0310646	1830	1652.194	1.976269	21.958
FBtr0073730	1370	1192.194	185.605462	1488.042
FBtr0079724	633	455.625	11.399234	34.927
FBtr0346454	899	721.476	1.761454	8.546
FBtr0100541	611	433.649	6301.552393	18376.527
FBtr0343865	1567	1389.194	0.000000	0.000
FBtr0079324	1294	1116.194	0.000000	0.000
FBtr0079598	1156	978.194	51.905483	341.441
FBtr0081220	1093	915.194	1.347320	8.292
FBtr0300823	1159	981.194	2.066461	13.635
FBtr0081221	1054	876.194	28.071787	165.405
FBtr0310645	979	801.422	12.523769	67.495
FBtr0081219	1084	906.194	1.669320	10.173
FBtr0075314	465	287.738	65.117195	126.000
FBtr0070136	2103	1925.194	12.952859	167.694
FBtr0070137	2193	2015.194	1.293749	17.533
FBtr0070135	2124	1946.194	4.044402	52.932
FBtr0076688	2391	2213.194	26.498124	394.378
FBtr0346546	2609	2431.194	1.798008	29.396
FBtr0302935	3103	2925.194	10.702831	210.538
FBtr0082329	3115	2937.194	8.883259	175.462
FBtr0344017	5279	5101.194	0.701355	24.060
FBtr0091678	6366	6188.194	8.198630	341.179
FBtr0344016	5395	5217.194	1.251814	43.919
FBtr0342985	4422	4244.194	8.133972	232.154
FBtr0071815	4360	4182.194	22.331395	628.055
FBtr0071816	4190	4012.194	5.374991	145.023
FBtr0071813	4216	4038.194	295.153621	8015.173
FBtr0342986	4124	3946.194	22.440292	595.504
FBtr0071814	4255	4077.194	7.771182	213.072
FBtr0083049	682	504.595	62.476366	212.000
FBtr0079593	751	573.563	2.471027	9.531
FBtr0332415	1011	833.194	6.600223	36.981
FBtr0345640	3934	3756.194	3.894752	98.380
FBtr0077562	3784	3606.194	62.951251	1526.620
FBtr0085387	5031	4853.194	7.624909	248.851
FBtr0085386	4880	4702.194	11.674095	369.149
FBtr0085614	355	177.845	9.426858	11.274
FBtr0303924	5093	4915.194	0.142631	4.714
FBtr0303923	5120	4942.194	0.098857	3.286
FBtr0300811	4420	4242.194	18.193419	519.018
FBtr0340626	2866	2688.194	0.055522	1.004
FBtr0340627	2995	2817.194	0.052412	0.993
FBtr0340628	2870	2692.194	0.055420	1.003
FBtr0087784	1976	1798.194	186.753560	2258.307
FBtr0332882	2246	2068.194	0.749899	10.430
FBtr0339391	1899	1721.194	22.658418	262.263
FBtr0084095	7188	7010.194	1.140912	53.785
FBtr0343807	7002	6824.194	0.526044	24.141
FBtr0343805	4551	4373.194	9.894893	290.996
FBtr0343806	4719	4541.194	15.654934	478.078
FBtr0086801	711	533.583	2.063414	7.404
FBtr0344145	6340	6162.194	0.003256	0.135
FBtr0100454	3868	3690.194	0.040297	1.000
FBtr0082255	6557	6379.194	0.033199	1.424
FBtr0082256	4226	4048.194	0.057885	1.576
FBtr0100455	2462	2284.194	0.000000	0.000
FBtr0088783	1907	1729.194	49.361752	574.000
FBtr0301333	1977	1799.194	0.041324	0.500
FBtr0332689	1974	1796.194	0.041395	0.500
FBtr0086107	5316	5138.194	53.743237	1857.000
FBtr0072159	694	516.589	1.439286	5.000
FBtr0076218	2574	2396.194	5.178702	83.449
FBtr0076219	2478	2300.194	41.604565	643.551
FBtr0113346	1241	1063.194	0.000000	0.000
FBtr0100083	570	392.666	0.000000	0.000
FBtr0079765	644	466.617	0.000000	0.000
FBtr0071734	1182	1004.194	0.000000	0.000
FBtr0071191	1056	878.194	11.731863	69.284
FBtr0345988	1286	1108.194	1.572076	11.716
FBtr0071902	1064	886.194	5.098880	30.387
