Name	Length	EffectiveLength	TPM	NumReads
FBgn0267891	718	544.685	0.001327	0.006
FBgn0053491	369	195.903	0.003527	0.005
FBgn0050374	600	426.749	0.304729	1
FBtr0347034	740	566.678	0	0
FBgn0267898	414	240.85	0.000612	0.001
FBgn0260469	925.543	752.142	1.40799	8.144
FBgn0267874	253	79.975	0	0
FBgn0030243	4755.39	4581.81	39.7951	1402.1
FBgn0032269	1867	1693.42	0	0
FBgn0266369	2930	2756.42	21.2774	451
FBgn0032596	776.102	602.766	193.522	897
FBgn0033770	665.983	492.688	0.263945	1
FBgn0259237	2786	2612.42	0	0
FBgn0013685	525	351.775	0.739353	2
FBgn0031021	768	594.667	63.9357	292.368
FBgn0033491	3329	3155.42	6.99747	169.79
FBgn0051141	961	787.583	0.165116	1
FBgn0284082	778	604.66	0	0
FBgn0036396	1352	1178.42	6.95229	63
FBgn0036641	883.663	710.267	36.8011	201
FBgn0027594	4478.53	4304.95	135.149	4474
FBgn0261954	7845.07	7671.49	53.5503	3159.04
FBgn0029987	639	465.711	1.67541	6
FBgn0031660	1139.32	965.736	144.083	1070
FBgn0038619	937.261	763.859	17.1947	101
FBgn0001341	3680	3506.42	9.71682	262
FBgn0037541	7052.37	6878.79	32.3932	1713.48
FBgn0016701	1175.63	1002.11	62.8085	484
FBgn0039110	1769.66	1596.07	68.196	837
FBgn0038839	2837.12	2663.54	0.048823	1
FBgn0264307	3533.46	3359.87	8.31903	214.937
FBgn0263355	3529.94	3356.36	46.6694	1204.52
FBgn0032482	2178.93	2005.35	148.891	2295.99
FBgn0050082	843	669.627	0.582606	3
FBgn0033698	5896	5722.42	20.1572	887
FBgn0032240	530	356.77	147.455	404.541
FBgn0029925	1070	896.417	25.3872	175
FBgn0039017	1757	1583.42	8.07988	98.382
FBgn0259711	908	734.601	14.162	80
FBgn0051140	5760.9	5587.32	7.54098	324
FBgn0036813	1221	1047.42	40.7231	328
FBgn0004379	2913.41	2739.83	26.3898	555.999
FBgn0036158	782	608.658	0	0
FBgn0031816	2035.13	1861.55	12.2949	176
FBgn0034923	1675.98	1502.39	26.182	302.482
FBgn0039582	1151	977.417	0	0
FBgn0051635	6287.97	6114.38	10.4853	492.999
FBgn0263117	5200.06	5026.48	0.058968	2.279
FBgn0030259	717	543.685	0	0
FBgn0029858	1852.24	1678.66	14.1049	182.073
FBgn0260745	2909.84	2736.25	178.555	3757
FBgn0015791	1156.07	982.497	115.55	873
FBgn0051453	1554.4	1380.82	62.3457	662
FBgn0025574	2102.58	1928.99	23.7975	353
FBgn0039637	3175.5	3001.91	79.0156	1824
FBgn0023095	4739.94	4566.36	1.90806	67
FBgn0014022	1444	1270.42	19.0394	186
FBgn0035134	1243	1069.42	0.608008	5
FBgn0044826	3556.97	3383.39	72.3743	1883
FBgn0030937	1405	1231.42	0	0
FBgn0085213	715	541.686	0.24007	1
FBgn0039875	2455.51	2281.93	68.8175	1207.57
FBgn0037736	3928.93	3755.35	0.242401	7
FBgn0024732	2153	1979.42	20.8918	318
FBgn0053700	1116	942.417	0	0
FBgn0260747	999.176	825.72	239.385	1520
FBgn0038011	1767	1593.42	0	0
FBgn0066365	2784.15	2610.56	0.000164	0.003
FBgn0039863	5861.19	5687.6	37.6803	1648
FBgn0037721	832.03	658.662	1.77691	9
FBgn0036459	2408	2234.42	0	0
FBgn0038291	1731	1557.42	14.5288	174
FBgn0001114	3261.09	3087.51	1020.25	24223
FBgn0262894	324	150.924	0	0
FBgn0015772	4865.01	4691.43	14.1922	511.999
FBgn0030873	1721.56	1547.98	92.9092	1105.96
FBgn0086675	6911.09	6737.51	0.23124	11.981
FBgn0038223	4302.63	4129.04	11.0908	352.149
FBgn0027081	2320.48	2146.9	217.576	3592
FBgn0043458	3245.11	3071.53	62.777	1482.75
FBgn0262010	471	297.812	0	0
FBgn0259963	337	163.918	0	0
FBgn0010238	2156	1982.42	107.318	1636
FBgn0034184	2949.76	2776.18	33.5392	716
FBgn0000018	1794	1620.42	22.872	285
FBgn0032809	910	736.601	1.05927	6
FBgn0036605	513	339.784	0	0
FBgn0052280	1136.32	962.732	36.3269	268.935
FBgn0000055	1118.32	944.735	0.177909	1.293
FBgn0033657	3918	3744.42	0.06946	2
FBgn0035421	1684	1510.42	22.2131	258
FBgn0030666	1628.58	1455	1.16405	13.024
FBgn0011202	4199.05	4025.46	38.023	1177
FBgn0050091	1681	1507.42	0	0
FBgn0033260	3372.73	3199.15	35.8932	883
FBgn0283427	8584.36	8410.78	949.534	61413
FBgn0033740	2222.1	2048.52	19.6157	309
FBgn0011725	2797.84	2624.25	28.0535	566.118
FBgn0034377	761	587.67	0.221286	1
FBgn0284248	680.991	507.686	791.498	3090
FBgn0040674	712.5	539.19	0	0
FBgn0036323	1637	1463.42	0	0
FBgn0038260	1973	1799.42	2.02354	28
FBgn0034617	1987	1813.42	13.912	194
FBgn0262018	7550.7	7377.12	0.017628	1
FBgn0031873	840	666.63	25.3597	130
FBgn0032366	866	692.613	0	0
FBgn0035241	4682.9	4509.31	0.72539	25.153
FBgn0260049	2269.38	2095.8	169.457	2731
FBgn0015558	4413.67	4240.09	0.680506	22.189
FBgn0267875	162	12.752	0	0
FBgn0003870	4188.11	4014.53	32.618	1006.95
FBgn0053061	1277.9	1104.32	0.117759	1
FBgn0041181	4928	4754.42	0	0
FBgn0039778	933	759.599	0.171199	1
FBgn0014455	1597.47	1423.89	253.327	2773.78
FBgn0030462	936.667	763.256	0	0
FBgn0051832	762	588.669	0.66273	3
FBgn0000259	1591.94	1418.42	119.525	1303.7
FBgn0261581	585.884	412.636	0.315151	1
FBgn0039271	836	662.634	10.7938	55
FBgn0031463	1194	1020.42	0	0
FBgn0014006	4626.81	4453.23	31.8885	1092
FBgn0037150	1456	1282.42	11.5601	114
FBgn0030294	1628	1454.42	14.4848	162
FBgn0036039	1941.36	1767.77	15.4482	210
FBgn0029676	2020.4	1846.82	68.1531	967.884
FBgn0037475	1444.5	1270.92	0	0
FBgn0052076	1529	1355.42	29.9342	312
FBgn0058354	1400	1226.42	4.415	41.637
FBgn0033738	3638.19	3464.6	42.6182	1135.43
FBgn0064126	1577.8	1404.22	44.6398	482.026
FBgn0039115	970	796.574	21.0201	128.758
FBgn0010356	2362	2188.42	19.3125	325
FBgn0051100	2432.78	2259.2	0.172685	3
FBgn0263249	318	144.925	0	0
FBgn0039635	1178.3	1004.79	186.11	1438
FBgn0050010	744.971	571.641	3.63985	16
FBgn0034495	1429	1255.42	17.813	171.965
FBgn0005617	3827.44	3653.86	29.5758	831
FBgn0030703	1436.91	1263.32	111.893	1087
FBgn0036574	4008.76	3835.18	17.3185	510.751
FBgn0038742	1418	1244.42	72.4192	693
FBgn0003162	1649.2	1475.62	6.52145	74
FBgn0046999	672	498.699	0	0
FBgn0037345	831	657.639	17.0058	86
FBgn0037050	1501.44	1327.86	9.02357	92.139
FBgn0029783	1123.24	949.659	9.03779	66
FBgn0261269	3730.5	3556.92	5.44752	149
FBgn0264270	2229.22	2055.64	48.2068	762.024
FBgn0259822	4758.19	4584.61	0.028366	1.001
FBgn0034035	1562	1388.42	29.3164	313
FBgn0039270	868	694.613	12.3563	66
FBgn0031626	1990	1816.42	0	0
FBgn0051324	1979.24	1805.66	57.6603	800.62
FBgn0260858	1469	1295.42	44.5717	444
FBgn0031874	1801.99	1628.41	6.2332	78.053
FBgn0262719	7923.37	7749.79	0.335603	20
FBgn0082831	6728.76	6555.18	32.3164	1629
FBgn0259239	3743.63	3570.04	0.218557	6
FBgn0036146	755	581.672	4.02421	18
FBgn0035073	3322	3148.42	17.2498	417.629
FBgn0020371	789	615.659	0	0
FBgn0032845	1541.8	1368.22	6.95834	73.21
FBgn0283651	4285.88	4112.3	1.13916	36.024
FBgn0267824	2632	2458.42	36.0757	682
FBgn0069973	898.546	725.149	16.8573	94
FBgn0036301	1709	1535.42	15.2015	179.485
FBgn0265048	4744	4570.42	173.678	6104
FBgn0261057	237.5	64.5635	0	0
FBgn0052564	1448	1274.42	0	0
FBgn0030797	1081.98	908.553	12.8001	89.429
FBgn0001296	2223.99	2050.4	3.17115	50
FBgn0259972	706	532.671	0	0
FBgn0053986	871	697.612	0	0
FBgn0032435	2743	2569.42	0.101224	2
FBgn0033905	1147.56	973.975	20.5617	154
FBgn0029539	639.5	466.209	0	0
FBgn0030502	2962.08	2788.5	77.4614	1661
FBgn0032554	1230	1056.51	0	0
FBgn0036410	2269.87	2096.28	0.74442	12
FBgn0025390	6268.54	6094.95	4.20272	196.977
FBgn0038394	1047	873.417	0.744449	5
FBgn0029715	1081.95	908.368	69.1467	483
FBgn0034911	6361	6187.42	0.252208	12
FBgn0026063	2066	1892.42	0.537033	7.815
FBgn0032375	787.601	614.259	0.211706	1
FBgn0033665	1878	1704.42	10.0713	132
FBgn0085380	3223	3049.42	0	0
FBgn0037493	813	639.647	0	0
FBgn0053701	315	141.926	0	0
FBgn0032189	1259	1085.42	11.7413	98
FBgn0033726	683	509.693	0	0
FBgn0037526	2097.77	1924.18	7.8978	116.86
FBgn0028902	2092.63	1919.05	0.271056	4
FBgn0050289	1164	990.417	0.131301	1
FBgn0038131	1100	926.417	0	0
FBgn0004910	1837	1663.46	0	0
FBgn0037715	1028.63	855.047	24.1821	159
FBgn0038151	1571	1397.42	0	0
FBgn0005391	1582.65	1409.07	0.369159	4
FBgn0265416	6903	6729.42	0.038851	2.01
FBgn0033115	1351.45	1177.86	15.4568	140
FBgn0029587	2627.71	2454.13	1.32735	25.049
FBgn0034300	5039.5	4865.92	14.9929	561
FBgn0265464	2788	2614.42	6.56576	132
FBgn0036112	761	587.67	0	0
FBgn0262730	8145.19	7971.6	28.1861	1727.8
FBgn0262512	659	485.7	96.6551	361
FBgn0015279	4403.2	4229.61	58.5707	1905
FBgn0039831	2857.64	2684.06	65.2423	1346.59
FBgn0261673	1877.64	1704.05	6.94456	91
FBgn0026570	1229.08	1055.5	50.0211	406
FBgn0031574	3470.8	3297.21	6.66539	169
FBgn0036761	1791.92	1618.34	52.1508	649
FBgn0085385	5875	5701.42	0.011579	0.508
FBgn0027296	1984.17	1810.59	10.7735	150
FBgn0033259	2863	2689.42	30.7528	636
FBgn0033616	1893	1719.42	9.75652	129
FBgn0030224	1034	860.417	0	0
FBgn0016685	917.097	743.695	349.896	2001
FBgn0003888	2516.76	2343.17	355.241	6400.91
FBgn0025381	2139.75	1966.16	359.632	5437.4
FBgn0052667	368	194.903	1.33444	2
FBgn0031771	1555.08	1381.5	114.932	1220.97
FBgn0042133	1168	994.417	4.57705	35
FBgn0028546	1069.15	895.569	86.8338	598
FBgn0037620	1159	985.417	2.50738	19
FBgn0086710	477.181	303.985	2912.43	6808.02
FBgn0036028	1427	1253.42	10.4788	101
FBgn0000046	1667.14	1493.56	2.28141	26.202
FBgn0034568	3382.28	3208.7	0.283698	7
FBgn0035464	2240	2066.42	53.8065	855
FBgn0032331	1716	1542.42	0.168622	2
FBgn0261380	1356	1182.42	21.7761	198
FBgn0039196	1506	1332.42	0	0
FBgn0051683	1870.67	1697.09	3.45935	45.145
FBgn0011754	2845.35	2671.77	25.3316	520.446
FBgn0003250	1349	1175.42	0.110635	1
FBgn0028872	1850.33	1676.75	0	0
FBgn0003975	3463	3289.42	0.276736	7
FBgn0040751	379	205.897	27.1584	43
FBgn0039958	2052.51	1878.93	32.4108	468.289
FBgn0034201	1441.5	1268.12	0	0
FBgn0032390	844.71	671.336	60.4366	312
FBgn0031144	1998.74	1825.15	38.8314	545
FBgn0037481	943	769.598	21.9668	130
FBgn0033457	1055.75	882.171	25.2075	171
FBgn0037974	1199.12	1025.53	19.5113	153.869
FBgn0038033	1754	1580.42	0.099105	1.204
FBgn0029689	2699	2525.42	12.5644	244
FBgn0036784	2074	1900.42	0	0
FBgn0085458	750	576.673	0	0
FBgn0033787	1096.75	923.168	5.7755	41
FBgn0031955	5713.38	5539.8	0.070423	3
FBgn0054011	1090	916.417	0	0
FBgn0051092	4034.04	3860.46	7.19814	213.684
FBgn0003218	5102.65	4929.07	16.5684	627.999
FBgn0029687	2574.53	2400.95	77.3509	1428.11
FBgn0033460	4649.04	4475.45	52.7964	1817
FBgn0039664	1359.25	1185.66	9.6471	87.958
FBgn0037802	1114	940.417	6.9141	50
FBgn0014002	2080.21	1906.63	908.719	13323.2
FBgn0051454	1736	1562.42	0.499391	6
FBgn0046886	1227	1053.42	0	0
FBgn0261060	329	155.922	0	0
FBgn0039349	1860.54	1686.95	20.1969	262
FBgn0036230	922.5	749.1	0	0
FBgn0085599	1023	849.417	8.22257	53.708
FBgn0030292	477	303.804	67.6316	158
FBgn0039132	1012.51	839.013	61.998	400.001
FBgn0032790	1215	1041.42	14.485	116
FBgn0029996	2543.53	2369.94	37.4252	682.049
FBgn0264830	262	88.967	0	0
FBgn0083972	706	532.688	2.68538	11
FBgn0052221	1606	1432.42	11.7113	129
FBgn0061209	595	421.75	0.100452	0.326
FBgn0019938	5078	4904.42	30.7844	1161
FBgn0029920	757	583.672	0	0
FBgn0259728	885	711.608	9.73353	53.263
FBgn0052732	2189	2015.42	16.6145	257.493
FBgn0030164	1289.75	1116.17	0	0
FBgn0033785	1900.55	1726.96	9.22837	122.552
FBgn0250839	1211	1037.42	0.125352	1
FBgn0267887	453	279.821	0.000167	0
FBgn0267365	936	762.599	28.6483	168
FBgn0032150	1013.95	840.47	4.95124	32.001
FBgn0035360	1715.04	1541.46	1.18109	14
FBgn0035833	3722	3548.42	15.9419	435
FBgn0034849	776.553	603.216	62.0071	287.626
FBgn0035041	2875.18	2701.59	0.278746	5.791
FBgn0037067	876	702.61	0	0
FBgn0263197	5846.13	5672.54	77.0061	3359.05
FBgn0033724	638.571	465.284	43.6006	156
FBgn0265201	476	302.805	0.916785	2.135
FBgn0031690	1727.79	1554.2	0.418359	5
FBgn0035009	576	402.755	0	0
FBgn0052601	967	793.578	0.236346	1.442
FBgn0033996	1959.05	1785.46	18.0629	248
FBgn0034437	2768	2594.42	0	0
FBgn0031247	748	574.674	24.1944	106.918
FBgn0039552	649	475.703	0	0
FBgn0030990	2067.98	1894.39	108.186	1576
FBgn0015925	2001.76	1828.18	34.4281	484
FBgn0029959	1161.68	988.092	29.8755	227
FBgn0001276	727	553.683	25.3658	108
FBgn0036277	437	263.829	125.691	255
FBgn0052643	548	374.766	0	0
FBgn0263782	3818	3644.42	12.2925	344.494
FBgn0035695	4354.47	4180.89	0.124417	4
FBgn0034138	627.264	453.986	3625.26	12656
FBgn0035997	3213.19	3039.6	23.5305	550
FBgn0028541	2464.41	2290.83	68.5174	1207
FBgn0053666	666	492.699	0	0
FBgn0051860	2260.5	2086.92	0	0
FBgn0035312	1183	1009.42	15.6598	121.554
FBgn0036236	1075	901.417	0.000377	0.003
FBgn0259735	6470.8	6297.22	135.612	6566.9
FBgn0037094	3109.12	2935.54	43.3249	978.001
FBgn0051953	715	541.686	0.798388	3.326
FBgn0029523	2309	2135.42	1.51337	24.851
FBgn0035374	1144	970.417	68.8797	514
FBgn0034514	440	266.827	0	0
FBgn0038934	4898.35	4724.76	0.110144	4.002
FBgn0036360	2534	2360.42	0.110186	2
FBgn0014465	1564.11	1390.63	0.187028	2
FBgn0038471	1102	928.417	22.5512	161
FBgn0038047	1623	1449.42	3.40939	38
FBgn0064237	1495	1321.42	0	0
FBgn0032036	2396.91	2223.33	261.276	4467
FBgn0038207	740	566.678	0.229483	1
FBgn0259821	4494.01	4320.43	5.38781	179.001
FBgn0032084	1464.43	1290.85	2.61929	26
FBgn0014427	1176	1002.42	12.0648	93
FBgn0031257	2624.08	2450.5	60.6567	1143
FBgn0041094	2297.98	2124.4	68.804	1123.99
FBgn0033988	2216	2042.42	33.3636	524
FBgn0001986	3585	3411.42	39.6065	1039
FBgn0032078	1989.4	1815.82	291.409	4069
FBgn0038551	1645	1471.42	27.9279	316
FBgn0000808	2015.72	1842.13	6.70639	95.001
FBgn0036895	3746	3572.42	0.036402	1
FBgn0266455	280	106.951	0	0
FBgn0031575	2306.32	2132.74	15.4568	253.496
FBgn0033880	1145	971.417	4.01607	30
FBgn0051661	1341	1167.42	0	0
FBgn0283476	12442	12268.4	0.042399	4
FBgn0032882	1961	1787.42	44.2584	608.324
FBgn0025700	891.934	718.539	155.102	857
FBgn0039811	514	340.784	0	0
FBgn0086447	409.461	236.32	37.9532	68.971
FBgn0000463	4625.7	4452.12	0.058959	2.018
FBgn0034748	1924	1750.42	18.5691	249.946
FBgn0042138	1245.21	1071.63	89.5569	738
FBgn0017556	1210.78	1037.2	0.000118	0
FBgn0267423	640	466.71	0	0
FBgn0052843	3276.48	3102.9	0.04191	1
FBgn0250827	860	686.615	0.757588	4
FBgn0023536	2345	2171.42	4.37186	73
FBgn0263236	3130.76	2957.18	1.18733	27
FBgn0039379	1894	1720.42	41.649	551
FBgn0263842	318	144.925	0	0
FBgn0259676	1753	1579.42	23.5481	286
FBgn0050005	887	713.608	32.4815	178.242
FBgn0036842	2795.87	2622.29	38.2845	772
FBgn0026718	1522.82	1349.24	5.3974	55.999
FBgn0034061	656	482.701	48.4932	180
FBgn0038877	2124	1950.42	31.7856	476.729
FBgn0262588	777	603.661	15.5105	72
FBgn0264979	1362.63	1189.05	12.2491	112
FBgn0010772	3250.29	3076.71	30.094	712
FBgn0034127	2103	1929.42	0.7414	11
FBgn0261850	2797	2623.42	24.9337	503
FBgn0037853	1642	1468.42	90.7738	1025
FBgn0038851	978	804.565	3.07099	19
FBgn0083942	556	382.763	0	0
FBgn0004915	1412.95	1239.37	43.2493	412.186
FBgn0265630	6016.58	5843	27.6199	1241
FBgn0034870	870	696.612	0	0
FBgn0036483	4136.63	3963.05	8.17065	249
FBgn0026869	6298.84	6125.26	32.8086	1545.35
FBgn0051404	981	807.56	0.161032	1
FBgn0050446	2303	2129.42	0.183209	3
FBgn0033020	669.474	496.173	0.262091	1
FBgn0036450	2644	2470.42	42.4805	807
FBgn0085479	1472	1298.42	0.400619	4
FBgn0037045	1081	907.417	7.59548	53
FBgn0030114	2666.58	2493	35.158	674
FBgn0046685	2895	2721.42	52.1812	1092
FBgn0031951	1167.76	994.176	32.0958	245.372
FBgn0030310	739.458	566.129	388.891	1693
FBgn0032251	1051.01	877.428	8.74434	59
FBgn0036009	1497	1323.42	0	0
FBgn0039266	1549.38	1375.8	56.9021	602
FBgn0034194	1755.12	1581.53	26.8056	326
FBgn0004554	569.5	396.258	0	0
FBgn0003360	1729.7	1556.12	48.1086	575.678
FBgn0030320	3582.18	3408.6	21.2885	558
FBgn0261639	849	675.623	7.44953	38.703
FBgn0030812	4535.33	4361.75	46.5898	1562.66
FBgn0052091	2967	2793.42	1.62937	35
FBgn0039183	3117.24	2943.66	31.4101	711
FBgn0000299	5696.9	5523.32	1253.05	53221
FBgn0004892	2611	2437.42	0	0
FBgn0038602	615	441.74	0	0
FBgn0037260	1785	1611.42	0.565444	7.007
FBgn0052668	2676	2502.42	0.83147	16
FBgn0001250	5715.55	5541.97	0.68402	29.151
FBgn0036795	1548	1374.42	0	0
FBgn0015321	1149.38	975.8	64.9014	487
FBgn0030202	348	174.913	0	0
FBgn0030244	980.299	806.814	1.1297	7.009
FBgn0039501	2472	2298.42	6.90267	122
FBgn0038127	935	761.599	0	0
FBgn0003129	2566	2392.42	0.054506	1.003
FBgn0033100	557.634	384.394	41.6116	123
FBgn0030832	708	534.688	0	0
FBgn0264738	1067	893.417	0	0
FBgn0036302	2246.5	2072.92	62.8597	1002
FBgn0011205	1927.75	1754.17	57.9376	781.528
FBgn0028700	1278.66	1105.07	35.1586	298.769
FBgn0039927	3402.85	3229.27	7.25483	180.155
FBgn0038079	719.667	546.354	0	0
FBgn0040066	1666.61	1493.02	51.6504	593
FBgn0030833	3848.53	3674.95	4.42329	125
FBgn0036656	1325.4	1151.86	1.70471	15.099
FBgn0053531	4554.17	4380.58	0.059372	2
FBgn0033982	2550.19	2376.61	0.500371	9.144
FBgn0085237	380	206.896	0	0
FBgn0052086	1524	1350.42	0	0
FBgn0284247	12278.7	12105.1	0.010742	1
FBgn0039434	1030	856.417	0.151845	1
FBgn0051933	2076	1902.42	0	0
FBgn0038830	670	496.699	18.5915	71.01
FBgn0035294	1682	1508.42	76.1351	883.12
FBgn0040793	417	243.848	524.23	983
FBgn0014179	2042	1868.42	0	0
FBgn0031145	851.075	677.727	265.044	1381.29
FBgn0033234	1996.27	1822.69	0.717684	10.06
FBgn0040343	583.667	410.414	0.316857	1
FBgn0050491	1109.38	935.794	4.19277	30.171
FBgn0034420	3234.75	3061.17	127.402	2999
FBgn0054008	715	541.686	7.71544	32.138
FBgn0037297	1606.59	1433.01	18.4218	203.001
FBgn0031725	2661.5	2487.92	0	0
FBgn0039307	1248	1074.42	0.121036	1
FBgn0035435	1103	929.417	8.81488	63
FBgn0013810	12202	12028.4	4.12991	382
FBgn0003963	4713.76	4540.18	89.0288	3108.26
FBgn0030494	858	684.616	0	0
FBgn0039055	3473	3299.42	30.7428	780
FBgn0040308	1038.43	864.849	89.7678	597
FBgn0039620	2274	2100.42	0.990605	16
FBgn0015765	1455.92	1282.34	16.5299	163
FBgn0031270	714.472	541.155	3.8449	16
FBgn0029795	1583.12	1409.53	1.47615	16
FBgn0030049	4139.51	3965.93	61.3862	1872.1
FBgn0052702	11349	11175.4	6.40008	550
FBgn0032938	3660.54	3486.96	45.6106	1223
FBgn0037760	4632.14	4458.56	35.5545	1219
FBgn0259832	474	300.808	14.389	33.284
FBgn0020440	4594.02	4420.44	14.8845	505.956
FBgn0004590	639	465.711	0	0
FBgn0024941	3532.12	3358.54	0.120589	3.115
FBgn0035084	1417.2	1243.61	7.76828	74.288
FBgn0038752	2194	2020.42	0	0
FBgn0051643	2889.28	2715.69	0.047997	1.002
FBgn0030746	3804.38	3630.79	0.787966	22
FBgn0015714	1560.45	1386.87	61.6815	657.815
FBgn0037506	1426	1252.42	0.3115	3
FBgn0266977	516	342.783	0	0
FBgn0035077	1165	991.417	0.135629	1.034
FBgn0053109	1025	851.417	0	0
FBgn0002933	523	349.776	0	0
FBgn0085331	825	651.642	0	0
FBgn0261584	1761.11	1587.53	3.44045	42
FBgn0033362	2036.73	1863.15	5.23481	74.999
FBgn0030575	1375.48	1201.9	5.7345	53
FBgn0015572	1749	1575.42	1.23818	15
FBgn0013276	2375	2201.42	12.1282	205.311
FBgn0032613	2123	1949.42	19.0119	285
FBgn0036225	1146	972.417	0	0
FBgn0052208	514	340.784	0.017711	0.046
FBgn0017567	819	645.646	157.104	780
FBgn0014388	3426.89	3253.3	570.139	14263.3
FBgn0046763	1934	1760.42	86.8716	1176
FBgn0037061	627	453.722	27.8015	97
FBgn0030941	2416.31	2242.73	58.39	1007
FBgn0029809	1433	1259.42	0	0
FBgn0053120	2301	2127.42	1.83381	30
FBgn0015614	1219.78	1046.19	88.4461	711.549
FBgn0033498	1268	1094.42	0.118824	1
FBgn0022224	396	222.876	52.5129	90
FBgn0033729	794.5	621.093	0	0
FBgn0260453	2030.45	1856.87	0.140067	2
FBgn0039160	1362	1188.42	66.328	606.149
FBgn0032750	1371	1197.42	9.44844	87
FBgn0262738	7028.16	6854.58	18.099	954
FBgn0033979	1742.76	1569.18	0.662986	8
FBgn0032651	1360	1186.42	0	0
FBgn0050376	941	767.598	0	0
FBgn0039495	1455	1281.42	0	0
