Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBgn0000395	1233	441	352	872	298	331	706	774	566	510	472	459	581.24	682	480	0.705	-0.504	0.00244067484057834	0.0342195128930317	0.0177	0.0189
FBgn0000404	5071	1560	1609	5605	1796	2049	2905	2739	2587	3277	2843	2844	2865.71	2744	2988	1.089	0.123	0.412016212674651	0.818178220832584	0.0159	0.0217
FBgn0000405	3685	1258	1235	5421	2150	2223	2111	2209	1985	3170	3403	3086	2660.51	2102	3220	1.532	0.615	3.21196758576599e-05	0.000927625286565235	0.0152	0.0211
FBgn0000406	787	261	385	167	60	97	451	458	619	98	95	135	309.21	509	109	0.214	-2.227	5.94277584391013e-24	2.11924554225004e-21	0.027	0.0269
FBgn0000411	0	0	0	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000412	5746	1761	1802	6120	2238	2397	3291	3092	2897	3578	3542	3327	3287.97	3093	3482	1.125	0.17	0.262859729815014	0.690133003822901	0.0163	0.0228
FBgn0000414	4853	1683	1597	4179	1563	1796	2780	2955	2567	2443	2474	2493	2618.73	2767	2470	0.892	-0.164	0.269259286013726	0.695783664551959	0.0154	0.0209
FBgn0000416	80285	28187	31241	61632	24301	27797	45985	49497	50223	36036	38461	38582	43130.66	48568	37693	0.776	-0.366	0.0772952113379	0.388703447819409	0.0308	0.0362
FBgn0000422	19	6	6	29	3	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000426	1532	357	470	1497	482	671	877	627	756	875	763	931	804.91	753	856	1.133	0.18	0.276296793994193	0.70466544345186	0.0182	0.0171
FBgn0000427	5	1	1	4	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000439	1	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000442	4	1	1	5	1	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000447	1045	322	410	1626	536	629	599	565	659	951	848	873	749.2	608	891	1.468	0.554	0.000211228873688083	0.00472070632694729	0.0143	0.0174
FBgn0000448	70	9	4	55	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000449	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000451	23	6	1	18	4	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000454	4615	1861	2063	4379	2095	2461	2643	3268	3316	2560	3316	3416	3086.62	3076	3097	1.007	0.01	0.953416504333058	0.992565440259311	0.0208	0.0223
FBgn0000455	883	435	471	858	398	449	506	764	757	502	630	623	630.27	676	585	0.868	-0.204	0.288873163308677	0.715992300230287	0.0246	0.0184
FBgn0000459	22	5	8	31	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000463	11	4	2	11	2	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000464	3195	1164	1009	2997	1114	1181	1830	2044	1622	1752	1763	1639	1775.13	1832	1718	0.938	-0.092	0.509775756451483	0.862493815234952	0.0133	0.0182
FBgn0000473	44	11	11	20	17	15	25	19	18	12	27	21	20.27	21	20	0.868	-0.204	0.618248752502364	0.90061735288706	0.0646	0.062
FBgn0000477	1	2	2	0	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000479	2386	660	719	1825	649	713	1367	1159	1156	1067	1027	990	1127.56	1227	1028	0.836	-0.258	0.0743819709175766	0.380389826567516	0.014	0.0166
FBgn0000482	2178	807	860	1882	895	1046	1248	1417	1383	1100	1417	1452	1335.98	1349	1323	0.98	-0.03	0.846531920765559	0.968240805204172	0.016	0.0169
FBgn0000489	204	75	76	223	82	89	117	132	122	130	130	124	125.74	124	128	1.041	0.058	0.80292450351861	0.957282546505485	0.0292	0.0469
FBgn0000490	319	114	98	512	208	202	183	200	158	299	329	280	241.56	180	303	1.679	0.748	0.000144068644514028	0.00345511994825748	0.0224	0.0316
FBgn0000492	3	0	2	2	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000499	1900	700	657	1650	700	863	1088	1229	1056	965	1108	1198	1107.36	1124	1090	0.968	-0.046	0.757415961509023	0.944884863788363	0.015	0.0166
FBgn0000500	3	1	3	5	4	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000504	33	3	6	46	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000520	920	416	472	873	507	593	527	731	759	510	802	823	692.03	672	712	1.059	0.083	0.688470249161552	0.923892831090158	0.0291	0.0178
FBgn0000524	1504	517	539	1769	779	767	861	908	866	1034	1233	1065	994.61	878	1111	1.263	0.337	0.0240317393443978	0.184731327181585	0.0147	0.0166
FBgn0000527	252	112	118	180	101	79	144	197	190	105	160	110	150.91	177	125	0.705	-0.504	0.0466135540603838	0.285529776253374	0.0375	0.0429
FBgn0000529	2	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000533	16	3	7	15	3	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000535	627	236	176	433	136	134	359	414	283	253	215	186	285.15	352	218	0.624	-0.681	0.00105675490052663	0.0172659436137836	0.0267	0.0283
FBgn0000536	1815	497	563	2084	622	694	1040	873	905	1219	984	963	997.27	939	1055	1.124	0.168	0.291825635094378	0.718986704218788	0.0172	0.0166
FBgn0000541	12182	3237	2753	11359	3065	3044	6978	5684	4426	6642	4851	4225	5467.51	5696	5239	0.92	-0.121	0.585558816550337	0.889629588765423	0.035	0.0267
FBgn0000542	351	126	122	300	125	147	201	221	196	175	198	204	199.28	206	192	0.931	-0.103	0.615349309229127	0.900011202949093	0.0242	0.036
FBgn0000543	1252	457	536	1192	594	766	717	803	862	697	940	1063	846.93	794	900	1.132	0.179	0.309726021629486	0.736339950552187	0.021	0.0169
FBgn0000546	2102	738	608	1810	649	687	1204	1296	977	1058	1027	954	1086.06	1159	1013	0.874	-0.194	0.202918301658276	0.61986439858517	0.0156	0.0166
FBgn0000547	590	245	197	805	283	376	338	430	317	471	448	522	420.89	362	480	1.333	0.414	0.0188588137505586	0.154679990382082	0.0194	0.0222
FBgn0000551	4	2	0	0	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000552	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000557	166	32	49	197	46	51	95	56	79	115	73	71	81.47	77	86	1.124	0.169	0.587769329195001	0.889790335558767	0.0563	0.0553
FBgn0000559	189371	69825	82346	185435	82033	96001	108467	122614	132379	108423	129833	133249	122494.08	121153	123835	1.022	0.032	0.890730071437217	0.978085940616799	0.0381	0.0405
FBgn0000560	4	0	0	3	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000562	3033	1053	963	2488	1078	1125	1737	1849	1548	1455	1706	1561	1642.8	1711	1574	0.919	-0.123	0.376754555117674	0.793157305204096	0.0131	0.0178
FBgn0000564	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000565	1010	306	397	1321	604	761	579	537	638	772	956	1056	756.44	585	928	1.583	0.663	6.20453173180262e-05	0.00163107593795657	0.0179	0.0173
FBgn0000566	1419	424	576	1479	703	641	813	745	926	865	1113	890	891.73	828	956	1.152	0.204	0.202574288069458	0.619349804193901	0.0171	0.0168
FBgn0000567	676	262	232	338	108	108	387	460	373	198	171	150	289.78	407	173	0.43	-1.219	5.59979665832629e-10	4.29247964407404e-08	0.0227	0.028
